Geneid,Kiley_A_DZM0422_Aerobic_A,Kiley_A_DZM0422_Aerobic_B,Kiley_A_DZM0422_Aerobic_C,Kiley_A_DZM0422_Anaerobic_A,Kiley_A_DZM0422_Anaerobic_B,Kiley_A_DZM0422_Anaerobic_C,Kiley_A_WT_Aerobic_A,Kiley_A_WT_Aerobic_B,Kiley_A_WT_Aerobic_C,Kiley_A_WT_Anaerobic_A,Kiley_A_WT_Anaerobic_C,Kiley_B_Dfur_-O2_A,Kiley_B_Dfur_-O2_B,Kiley_B_Dfur_-O2_C,Kiley_B_DrsuR_-O2_A,Kiley_B_DrsuR_-O2_B,Kiley_B_DrsuR_-O2_C,Kiley_B_WT_+O2_Ctrl_A,Kiley_B_WT_+O2_Ctrl_B,Kiley_B_WT_+O2_Ctrl_C,Kiley_B_WT_+O2_Paraquat_A,Kiley_B_WT_+O2_Paraquat_B,Kiley_B_WT_+O2_Paraquat_C,Kiley_B_WT_-O2_Ctrl_A,Kiley_B_WT_-O2_Ctrl_B,Kiley_B_WT_-O2_Ctrl_C,Kiley_B_WT_-O2_NoFe_A,Kiley_B_WT_-O2_NoFe_B,Kiley_B_WT_-O2_NoFe_C,Kiley_B_WT_-O2_NoFe_DIP_A,Kiley_B_WT_-O2_NoFe_DIP_B,Kiley_B_WT_-O2_NoFe_DIP_C,Kiley_B_WT_-O2_Peroxide_A,Kiley_B_WT_-O2_Peroxide_C
ZCP4_0281,5.092750029997948,4.958119756678444,5.172635402856425,4.551141699686001,4.387800900505155,4.604135474722643,5.100265483767442,4.922199568340678,5.066858358845353,4.673986450298807,4.646343367531929,3.718593060945128,3.2711457589394355,3.5147086194465857,3.8961774623327154,3.5474409010833723,3.685852705882072,4.4271211398170465,3.5972098299031723,4.2020829809416735,3.7129566791954383,3.7362276384951776,3.9049542710235974,3.720178272250745,3.72070661887534,3.5561119856155865,3.562779515658834,3.5539501793626473,3.353144561358816,3.814599403195041,3.9208633329668636,3.5717404115092335,2.722066919526345,3.1926458256536243
ZCP4_0283,4.468492417496836,4.368407552543165,4.368809384251931,3.4780331241248814,3.5965248712170155,3.523226178338078,4.300864586336381,4.2111835777299245,4.318849627703671,3.456357655347089,3.6044250976837713,3.606290794024649,3.9087671505597417,3.9546587265503708,3.854174541687239,4.089130431273091,4.203751602726209,4.1747481078134925,4.08730982104763,4.416766918195804,4.024540907843103,4.084848730379763,4.109156340928518,3.989336917078148,3.8231107299105114,3.9703618158665064,3.919365629136192,3.889537227628758,4.031689332610037,3.9369786975896908,4.080746476037624,3.8751581668178985,3.8617637432511334,4.228627941804618
ZCP4_0284,8.860464772793588,8.961239388342095,8.821703486261159,7.301621046408523,7.319408584297321,7.198480471770552,8.446231046538449,8.441252450985937,8.463526845392513,7.377464006723027,7.821057070852434,7.059487471001435,7.569927814077884,7.292361413664719,7.010628960684894,7.050846062156323,7.100081870382722,8.138896162607008,7.9383121049608505,7.987434241156891,9.11908774559041,9.241562100314837,9.190853046718223,7.198026348933024,7.062946297212343,7.353599215185006,7.0035017509509965,7.209594159469663,7.047409244720298,7.403923009416909,7.146222085391653,7.319482752943339,6.045124973459905,5.524451033082442
ZCP4_0286,9.781221443284112,9.726853634438596,9.749737046503432,10.135547227314186,10.186949990667534,10.208501874551436,9.91877133053884,9.917688227982339,9.926126935808249,10.275575180244632,10.267258247550059,9.8031106957085,9.803318248795293,9.739985191555025,10.18608290796617,10.101184285526822,10.183486602019629,9.953130963455408,10.025648751439387,9.948111945415114,9.750789584108732,9.79492108387194,9.779094191253318,10.269089585756667,10.268276618222462,10.19186212987512,10.261681199329875,10.234410402575605,10.246292728555376,10.254843598505152,10.224398601226687,10.150645529359476,10.239084444321447,9.69252037288246
ZCP4_0287,12.77628649114051,13.306191518163558,12.766023410696569,9.843995060091352,9.8736781153174,9.8974971675545,10.953178790755707,10.80956319368234,10.995674551759489,10.108674205534845,10.41470399516984,11.859872359803013,11.65690446414167,11.511734526294088,9.941260999649069,9.78204083601438,9.940371388066627,10.244320087567838,10.418416566232162,10.242356889292566,10.26066272773697,10.145637208419949,10.289469774054389,9.879632962848452,10.053057952069922,9.951800142679437,10.056512831344001,9.897930257738244,9.97908083790956,9.877812257442363,9.971848794076358,9.878395809452853,10.244359926796516,10.912019558063086
ZCP4_0288,6.820720784827015,6.698289014624616,6.769369079262868,6.400222834626759,6.622068516013006,6.451659830460742,6.943914323483257,6.849007620845391,6.81262080877697,6.607461422327264,6.543176828375948,6.4287681326095765,6.769144491395193,6.636221446616545,6.857403505336679,6.500080563491806,6.841232164154821,6.6437617697145095,6.8267897979632854,6.742076838161642,6.950864167856447,6.523104566830184,6.757261006525981,6.6233918124428985,6.8478870250484505,6.591228699104512,6.641164840870219,6.807496503926348,6.795787991448192,6.684432610416372,6.7943136977703364,6.512303330602064,7.3348465293477965,6.779387805831763
ZCP4_0289,7.233058899123855,7.312553424983167,7.330963799957367,7.086019741018527,7.100302824066117,7.030952258579507,7.3893836153262615,7.448123876817987,7.443251257476617,6.995887459452696,7.049733663470183,6.68109570720114,6.727586143395846,6.643104477206793,6.4134744486924316,6.366371589570782,6.311460099828822,6.592352759248981,6.685051261049757,6.531885357307889,6.6489932234549665,6.6323057828258865,6.706324735683355,6.550124946338803,6.383935255410968,6.581587749080399,6.172922210652075,6.419120174072516,6.600294720851179,6.148852848161011,6.454244687157761,6.542367118666368,5.486635751431753,6.137479662053863
ZCP4_0290,5.911406230976136,5.841165941827471,5.815391775142795,5.979467075386696,6.0287179791258065,5.873422765645775,6.126031867821291,6.078563947855208,6.1983555928726295,6.2165556453332504,6.1533097808431085,5.507145909782791,5.376971463273164,5.517829425384905,5.719401260850818,5.655581048725792,5.3024096759959445,5.613310676120161,5.85843312591272,5.560141752120553,6.476647709552803,6.274995024729449,6.464025072444647,5.533700854554283,5.67078637013542,5.828303220374022,5.5376195960912735,5.6195153838683085,5.685918831061286,5.53831820810801,5.941438352147232,5.737650452938695,5.135289347557728,5.566564697750769
ZCP4_0291,6.68515567469587,6.881235002333727,6.648144956897877,6.775259297481352,6.792925279795559,6.791143228538773,6.817900364874121,6.826641736328409,6.868453452513234,6.817039213420598,7.022317443892602,7.193016501209518,7.129317793148999,7.101144670594947,7.368132922918943,7.31750608259648,7.149799640195574,7.2017840225408625,7.2193735109745,7.237244410728906,7.987567363666345,8.133482872120918,8.288947096195775,7.386751878593999,7.275670992617518,7.487432859515113,7.114832110695154,7.28840406482699,7.352487647242134,7.451421226297523,7.514676345759332,7.467629336350992,7.3020993468229936,8.024971113360898
ZCP4_0292,6.149079797312601,6.179692213478745,6.129946430560927,7.472591103528169,7.34182260797607,7.434362162946736,6.447706200105461,6.495343331378024,6.454340044637815,7.141396028061837,7.5341640484827135,7.741152315692096,7.695124973339457,7.669398592311511,8.024897628651553,7.9559654908122965,7.917080159910585,7.214736753055986,7.1624196583404585,7.3368162883298105,7.8000318960194885,8.501553937208964,7.8413751150596385,7.993656260059546,7.829873514899296,8.059441187119958,7.655129471696985,7.879719491395867,8.070821604698772,8.003593158578006,8.062307146419375,8.156848730748033,5.360201950122708,4.953204488242372
ZCP4_0293,7.791383287495223,7.7529852161465715,7.966342634907535,8.873596534861546,8.893394520406831,8.904418136490591,8.01081568956456,7.992095485292892,7.832127669699524,8.390065884018215,8.59226581049214,7.1177460254360865,7.1407217329437,7.253261938686734,7.2268030737014435,6.944565798660944,7.458211321441296,6.519253753590751,6.899619770577576,6.88053331790035,7.169868752785881,7.600285966624468,7.285004178990217,7.408418536179301,7.08812604250632,7.306946754614028,7.122106851400647,7.567953810141035,7.593012911139077,7.117120447008339,7.573838786961961,7.803671542646471,7.717306984444869,6.905141602400726
ZCP4_0294,6.201653055243805,6.26982281574403,6.256080725702918,7.903114769915017,7.928223209440146,7.846883425865114,6.694255571835453,6.682160033634096,6.767936405762531,7.919266043582241,8.157156419762645,7.611385118836812,7.67908737945432,7.669598156083662,7.8272255292547825,7.78571351746649,7.857304927677234,6.89053748759577,6.8175693134150075,7.03649010152326,7.520995295120378,8.315710413213878,7.657208902452551,7.957438396933418,7.736447205688398,8.029810740799125,7.677231619169682,7.913411906429144,7.870480504603793,8.052947910954783,8.114518793904246,8.154126794290276,6.170249372484463,4.830512267774015
ZCP4_0295,5.899517510176232,5.913457932604398,6.021835519835809,5.586012248462254,5.738509074508914,5.716920506210531,6.048281627713428,6.058734242164787,5.757040129579075,5.649855761473718,5.331708498204543,5.8538702770744395,5.527858852455231,5.753985096074864,5.510872950802082,5.674757804289187,5.608545072173597,5.810387001639756,5.737551105035701,5.889175376251533,5.58280501008853,5.679475214232723,5.700357348565174,5.908548814457976,5.67078637013542,5.624782256140576,5.687022248237998,5.623594439049189,5.44351429884576,5.511305732074325,5.752679530597065,5.586525668669141,4.818981452319162,5.07319330868388
ZCP4_0296,6.313837760225084,6.311947431109934,6.319085888068742,6.186740990183351,6.163137316617254,6.253800721842461,6.408526116546344,6.435127083164155,6.31337616621804,6.236084480989463,6.181311558108199,6.765739021901124,6.748230308039599,6.751472609719481,6.744283747207357,6.698774111432017,6.737425495641457,6.6792868932182055,6.97885247200713,6.793473838311559,6.614095868030162,6.689469537785034,6.63704290837292,6.772369904929868,6.605752425692201,6.679145487883699,6.651149488899445,6.7589201332128175,6.831117133796259,6.730461628071086,6.936644348518394,6.704724134944575,5.290499827347738,5.643972337364821
ZCP4_0297,8.852290239282423,8.76821091759735,8.780436587133668,8.370050710149995,8.453474982762048,8.42591152980134,8.745735437800153,8.654385845912612,8.533722893378533,8.235203989580723,8.049732466749582,9.114044123248457,9.082365714545586,8.862810572994698,8.851021688292112,8.820520486578959,8.863189371142832,9.013410372468899,9.020125460858733,8.932038288394494,8.763525443568797,8.707112733527737,8.90505474530094,8.953504999935307,8.859443796112243,8.769131352489579,8.805267038041539,8.889768934313677,8.686824417284845,8.708944197392567,8.787231964757494,8.85774954821587,8.511941500095805,9.061524884866353
ZCP4_0298,8.641795624104706,8.42714968487397,8.78989168879673,8.634685298351153,8.848058318940167,8.906595306986391,8.941068153628116,9.074795750363021,8.947036756075589,9.093744384070968,9.283362021819794,8.6905714886265,8.621466725293633,8.707402954052421,8.750924519217573,8.506893810871842,8.884408863528861,9.200679053582412,9.133939039939202,9.106586386041501,8.898030319423283,9.206207783672996,9.104461708269863,8.883747189564897,8.783954448359454,8.63960177062101,9.024743157931972,8.96297718628304,8.85879710290624,8.726649670947863,9.07195526265826,8.761466303838164,5.727581762951406,7.709956833759749
ZCP4_0299,8.106759868479617,7.768377725232008,8.117977602108224,8.060409582656016,8.189499902361867,8.174495192889394,8.43646872230438,8.446222020278649,8.207146801884036,8.27788734519477,8.21158136190557,7.481622630945748,7.462909717714929,7.421309887158345,7.856294829361608,7.716753436771824,7.871196344577615,8.084397969197507,8.008699166974386,8.205015799057435,7.909403868089896,7.933562918863361,8.00050110850902,8.113870049674091,7.899442630509215,7.734263283223771,7.9798384609116075,7.976710632768247,7.895083115834578,8.03427988108026,7.937694069131947,7.967051387625958,7.587606391415666,6.91185489176177
ZCP4_0300,8.28749805399317,8.304041870614503,8.33620209704784,8.355387165717312,8.464562082026509,8.40295887010555,8.381971603385445,8.359834684037262,8.471647974834923,8.361154626598822,8.558335255896177,8.754749618516511,8.738840896947348,8.736685548075327,8.768998901399009,8.44798885544679,8.647356574573124,8.763290104229744,9.049099080444659,9.077082573665123,8.602210241426897,8.810011765802054,8.688978375918023,8.51370288390246,8.728488073626066,8.499640782116037,8.48670316468444,8.664872502335458,8.796271912328317,8.663394093997688,8.650639524397945,8.590085859080336,7.830978438565382,8.659454935466076
ZCP4_0301,6.585383552478197,6.515922885683024,6.56430560323566,6.497895954182412,6.538710506520708,6.55600285499899,6.685596178957648,6.607233863898632,6.531453368359577,6.5341369405489225,6.474411873348389,7.369390370575175,7.355409130318343,7.027843286627332,7.147364766630339,7.000517016313876,7.281381749243665,7.441687980673667,7.398144977957055,7.674860934850341,7.408717011671833,7.549452126999917,7.346171214161189,7.063505365227802,7.135409562563858,7.1139323519527045,7.15155380559707,7.223410070593483,7.205379728832453,7.3147417442733484,7.269970519658583,7.078735553393557,6.585306379408674,7.159699710650803
ZCP4_0302,7.798894910064937,7.786235142023795,7.741945467611327,7.7673078675522795,7.752493290291641,7.758095424219485,7.707624472045178,7.762829302003836,7.776867952655108,7.809766365217991,7.853744649273048,8.021269356511004,7.8252863825895345,7.8339850730110285,7.82666399779544,7.69077637684556,7.762257071269193,8.05495988347663,8.076201422347468,8.10921268877254,7.774766457929649,7.918223538006666,7.776947230611561,7.81000402580778,7.7203340662597455,7.849519482280709,7.799447780979707,7.861159445849449,7.899993817752842,7.8812846348365735,8.004646790685888,7.7412656450654715,8.101204785449726,8.00891345250799
ZCP4_0303,7.483362441830398,7.43919756283989,7.499283944551634,7.5275844129007865,7.491051652527829,7.577706150841568,7.558324245429568,7.56499755289407,7.539705983955391,7.267999631637567,7.564845624474102,8.122008891950887,7.860881088088485,7.843412899152533,7.838551233980993,7.791526033620557,7.898548750891168,8.04163347456991,8.161147844357258,8.011655239506583,7.801971291973146,7.942389003389807,7.7932746798988735,7.8214122796268395,7.8583813766774036,7.7498407988495055,7.715951997920728,7.877787603747941,7.928764260964457,7.916442559963143,7.869272005857273,7.757475759746685,7.933955528700847,7.807468919080093
ZCP4_0304,9.79445988109259,9.864357939259193,9.815325505696014,10.16853965469301,10.04853917728302,10.064908534721177,9.981289189945363,9.993035793952105,10.151439058934093,9.986880264161272,10.32612137107811,9.966430219416726,10.033138950167176,10.047466993516169,10.008739420713901,9.981865290370997,9.96743432363673,10.075740012802855,10.076538457726867,10.094972121805089,9.85045107637196,9.994307860571803,9.916701217517163,9.799176650983826,9.906487803947917,9.871968717172779,9.86401460356582,9.989094903384036,9.963413678035998,10.031575170778618,9.924418817237504,9.90870419165627,8.166767350130124,8.57573770662116
ZCP4_0305,6.777665890480627,6.699597244380422,6.617204404628575,6.942860986960657,6.9681834067481665,6.991840970951954,7.171904780344303,7.092635087133493,7.126880527690402,7.119460563368399,7.030051685849446,6.923549754214587,6.963977327398919,7.048343866651811,7.092566740706525,6.991484744545211,6.976521418719228,7.363077526014974,7.580262982409069,7.364883676901977,7.190368289932304,7.269195474316728,7.196782132001672,7.151839080134314,7.118544508321592,7.096480574661425,6.915649550470141,7.094763423512101,7.133622373993661,6.962518583575655,6.989781008654865,7.032453524569342,3.9233036035914277,4.427366512708748
ZCP4_0306,5.912162967809443,5.708316592372481,5.866658859673462,6.198829895224476,6.278395583696384,6.253986446907161,6.588865528910101,6.421794960978855,6.494217641292088,6.3700201092496584,6.343982710698879,6.0613976994054015,6.406891292728,6.224422622691296,6.468641408577805,6.179854973025029,6.413416649780557,6.832473163316652,6.885286855967661,6.77796757442482,6.594030680417729,6.702228977404739,6.717184740099858,6.370182496370674,6.5213831543502385,6.527362909275115,6.369003109010251,6.5177616927192,6.601542798183397,6.485612723921381,6.431118833123811,6.299339353120368,2.378216824085496,2.9665085143074337
ZCP4_0307,5.571355757722261,5.799741659544407,5.853720697561937,5.447797264055938,5.541345961865497,5.5489217225060985,5.674544053676888,5.789562798400817,5.8208535896968705,5.367140831334714,5.133743118852742,6.650412897032433,6.927647913021314,7.060290873132109,6.363717661674523,6.41976111288609,6.671523085060052,6.457782439637483,7.012931136328721,6.159572296020269,6.344130959396949,6.286592629186337,6.1599279960285385,6.203233160463446,6.507464417078364,6.263839502823,6.421645802367867,6.280169831395497,6.216326169621229,6.500230787260717,6.502963854368559,5.968015662403056,4.939997997388172,5.546462309481539
ZCP4_0309,4.182143901258267,4.127942079660484,4.279271949423187,3.7894130409899303,3.501287618780836,3.5810973308065717,3.9939023291456,3.897863786683578,3.9177227872485383,3.398156469556272,3.5770671124210827,4.216435373322554,3.7478267015145867,4.0062668517621,4.028038313647072,3.842463210960267,3.5517174283043054,4.030994703498669,4.5074477658062735,4.075734885035255,4.595880256288794,3.9980177521905294,3.716129439599784,4.072670790254721,3.8680809726259313,3.608730049393582,3.2668680781560333,3.48543469750436,3.994186951429361,3.6287836705997334,3.724674171480494,3.269190121452872,6.464295831968208,5.400917360615366
ZCP4_0310,8.61681771980194,8.60512232890451,8.620253679390801,7.741582864368126,7.878681293710782,7.915953733224107,8.943681557423007,8.886814861166796,8.813812255190614,8.048950651911502,8.009921121405755,8.041792441891507,7.937569507566747,8.087845332018565,8.252432683627578,7.981783679631384,8.294395662908267,8.999713009400969,9.15448424202555,9.057709700702887,8.867541087603955,8.842029014040795,8.924519058858474,8.255527885891144,8.264945557234302,8.188539867812736,8.258824642294169,8.264485393424895,8.398446046023397,8.487605164521005,8.431407552479971,8.227136598330203,8.364546849250221,8.622172164589257
ZCP4_0311,5.448736898914576,5.5403475946209335,5.4418598188671785,4.696871552540017,4.697809223794496,4.687192807959564,5.611462612758206,5.519627267938035,5.4642416052590885,4.624498113373345,4.84889228815929,5.312977921697049,5.2059101015288975,4.874279797843563,4.579114474655937,4.525777199615075,4.711920377270769,5.577517821394478,5.621157976750761,5.3738389719464585,5.408428201912859,5.32915236887911,5.424361825464721,4.627547738848055,4.544101997436714,4.269107403624755,4.348704497741407,4.587991690714972,4.605020264131705,4.673178099804985,4.634522887323721,4.314947335194221,4.806212284319975,6.150663418954822
ZCP4_0312,7.57110075307293,7.637146508450322,7.661446522020826,6.128123345704594,6.151305002691693,6.22345788332207,7.7253229923969515,7.604305916280658,7.430551264596937,6.191570284843922,6.325276752050791,7.422090702259499,7.382587382919754,7.458420444072631,6.48739063102921,6.261120246804427,6.497160109680842,7.764999250102076,7.772836925150794,7.208938345997085,8.022981543835073,7.81357839012751,7.845051688005054,6.42455358223726,6.514055069836245,6.477491144597781,6.255851959963487,6.545938318530016,6.703318776168027,6.462765011340498,6.7268922983591635,6.648126786954827,7.519370631295262,9.270893523576015
ZCP4_0313,6.0298193234618065,6.009700422064574,6.01574148056282,5.814227177436909,5.80362006466626,5.827767455562798,6.253270642433414,6.209943365865697,6.123388412102239,5.646804456741126,5.635299589740094,6.340136952393237,6.414697744344368,6.368980201371165,6.341244409168613,6.222030596017494,6.2736506422603115,6.7721665361035015,6.689889370881824,6.790562707787276,6.450885995191893,6.316886449474723,6.509827546121266,6.20151806139422,6.259126689198256,6.214221312041903,6.321458868543791,6.493090342043405,6.604200617045661,6.234892229198123,6.314113363618445,6.441175221565039,4.123023291558882,5.191462244765945
ZCP4_0314,7.170510896599485,7.328621243250368,7.280160725288013,6.846992628806693,6.798473931839788,6.955052178156263,7.210184954532032,7.213668730993606,7.348543028641789,6.797467812734159,7.066288378221611,7.470807073297606,7.272865738502173,7.044211181914571,7.365172957987373,7.2733317447030945,7.3184778946987725,7.690029777951903,7.85635448742527,7.657771898545082,7.22851128246057,7.332641581870965,7.3357716292160875,7.396119031261168,7.378282218293676,7.252971129949997,7.320253207600025,7.4285405959387605,7.408479536313847,7.393708268598046,7.658477185750129,7.354050376078209,6.806934825262175,7.0311833595985895
ZCP4_0315,6.043436662969365,5.983741888133162,6.105118511391572,6.032113922809674,5.9857969163753095,6.0588920728346105,6.202033392510918,6.240111587566116,6.331409918081718,6.0752281061328475,6.182441738172429,6.2678537739197875,6.068410968905399,6.4487419773883445,6.477616585143898,6.382268524534011,6.480147871172503,6.679601809921459,6.932079895192092,6.860653777501148,6.388721728875142,6.4507228782035595,6.638869867010682,6.254294695491827,6.422683305913785,6.216264782949221,6.1743392516171935,6.301852212699861,6.37115166406445,6.149063975411036,6.394147595944397,6.379849445657312,4.611226427093584,4.779310932613509
ZCP4_0316,6.149307962572118,5.919175763610231,6.127716516918016,5.896492917661253,5.9809944666992125,5.980002951945855,6.2542592589877195,6.288259314045118,6.305413520079702,5.926094729839681,5.960396062654141,6.198230026847088,6.3011608456154375,6.25278190308702,6.1367578224111945,5.940452766824376,6.037572033603321,6.41163474891252,6.5290912976389714,6.467057946858688,6.397900780566305,6.206328819936491,6.231423253337013,5.894169397638688,6.150588237848185,5.998813095964022,6.067344079696604,6.147053172416128,5.994765991562463,6.061596866005229,6.058652944717504,6.067620738443771,4.751253517080972,5.634448627191353
ZCP4_0317,6.933163065065049,6.845586748022028,6.920562272883564,6.73845216867572,6.796332664613059,6.806245108641007,7.0249513848654725,7.076245438030102,7.0594071961050595,6.78918064714071,6.91534668954727,6.033116354221961,5.974950268350224,5.807879397307441,6.134229238950698,6.174908054047214,6.06903076182006,6.438240567922602,6.4774352886744735,6.495325886839296,6.228080289077695,6.247754862063979,6.278168602897152,6.184977625493133,6.190171837786108,6.13817982211446,6.02512360375747,6.257933450352603,6.182947895645225,6.101122988600237,6.009992365185527,5.908402848931758,5.5443684357715215,6.094958188480746
ZCP4_0318,5.657180402915531,5.4479920957061205,5.595174373882603,5.416542232176495,5.56244957255435,5.475099938418477,5.866636798275244,5.910916245850197,5.897677774499442,5.521149551038717,5.552290945013052,4.957283929974749,5.197554681517352,5.139287013681512,5.786304473212743,5.900786529532895,5.904683221976587,6.184604403933929,6.3444802385912835,6.213592799013188,5.7818168259956515,6.039642873935136,5.8712211116654665,5.913387775213789,6.028730397285004,5.850060910115876,5.858996016484927,5.863150046886469,5.804888151433722,5.985589101397594,5.8440021743348,5.844257896109315,4.130623067452237,4.490875665235675
ZCP4_0319,10.068788090051473,10.228164309334115,10.07171425180759,10.921916954659451,10.802929193993084,10.829441118219657,10.465148651560995,10.511145490054139,10.649615415034102,10.915594014710132,10.762683685585117,10.919241867170797,10.814902820286703,10.819376501915448,10.691634747050532,10.854064260418209,10.695408661881558,10.395222183434123,10.537121786900494,10.200735073040745,9.820347459077293,9.595913180055868,9.858063658608415,10.850099294725917,10.741264323992697,10.898216925405892,10.827508276247192,10.795437822014325,10.8124267353356,11.007328392311026,10.925537914144279,11.085147809745248,11.017034242752315,10.989924489104661
ZCP4_0320,4.284440521627636,4.130981123182711,4.3910230213220744,4.2459949196176625,4.370372730631642,4.517954519884876,4.483723129458675,4.5449622683538,4.33945469620072,4.482542056223391,4.205722964657166,4.713275349467605,4.018837396634507,4.377788829951369,4.472225390576946,4.744165739813559,4.734315803799125,4.905057586231347,4.929894886671255,5.112473445568099,4.5065568858670915,4.72804934549222,4.486349970586413,4.4080412642532325,4.734108359818422,4.931943362983624,4.622017054398722,4.679886545970508,4.6148541386024045,4.840173172248119,4.7427366900388845,4.344703765394538,3.1916441567854896,4.307195517110688
ZCP4_0321,7.776958879448045,8.275694020783654,7.8415545972731495,5.493354575289868,5.501406414591496,5.360610707529601,7.3449072778773585,7.1722266995441375,7.167725160957476,5.437337684502135,5.464256022409658,7.201803291378887,6.921832957847366,7.244207376732655,6.148288963029603,5.779479237283448,5.817639180100109,6.619472557422732,6.335072916499622,6.034604999413817,7.70736195802443,7.668762392948019,7.6029015990238955,5.988041615026802,6.328925433682148,6.110780030094046,6.121823528089147,6.055310604390794,5.851976899189663,6.405982513117371,6.2220414085521725,6.6889417460331035,9.483010805824735,9.982612037228938
ZCP4_0322,13.06349013143426,13.13042324117337,13.040907776495478,13.307510170457496,13.266200878015749,13.257958945288758,12.973393438338942,12.995575203124671,12.985627654170198,13.2712305376481,13.246254448711138,13.886075818130015,13.887825191663142,13.909395259684254,13.706434904859332,13.771709004151987,13.664302198285144,13.55096441866517,13.55118137399742,13.642791617040622,13.450685393220375,13.536782728950714,13.371214226506053,13.563784020528276,13.607310129200087,13.663213382952547,13.761613605709972,13.665196615713992,13.693824228306152,13.922157652285595,13.719545366214685,13.736659025921156,13.67243316165183,13.459109579707064
ZCP4_0323,5.550490195473515,5.7615168766684395,5.684734328282182,5.3300117919214305,5.3884553317923265,5.350750905918039,6.106661140770002,6.016564599852027,5.912316913610116,5.627043759929768,5.609146775268956,6.524836807525124,6.517745448164898,6.503481564786113,5.47042434865981,5.49957861323559,5.6627800847121605,6.673531912751566,6.577161561976201,6.7069689233857295,6.938228561040593,7.007719523926353,6.977904808938827,5.574487548667264,5.863889009826477,5.746935668331288,5.56667253661287,5.652049537738051,5.933340237206797,5.468322067830338,5.529312576984571,5.380138937807104,4.380821564595232,5.695410006381427
ZCP4_0324,10.426816749645916,10.616960466683913,10.453355792270404,8.751084646227184,8.874013652383525,8.897356082002055,10.466942017675393,10.378790909765968,10.16837723822297,9.02188936590999,9.106289979649892,11.279682941458772,11.036002389865347,11.25576161343415,9.536288301933787,9.430964887856682,9.547215083226167,11.678155388621807,11.478991550530765,11.424736198530937,12.145893257939964,11.869490067787213,12.099336603980221,9.645230608520196,9.875120849062569,9.579773028275262,9.55162827973697,9.549781148211181,9.540299940026378,9.459400097624851,9.691071075068061,9.678326005740633,10.55251011593284,11.918701460128592
ZCP4_0325,6.409547800811785,6.336470504722648,6.305760381086764,5.152723774573663,4.803971555176648,4.759866758009708,6.076932887442664,5.996741802316509,6.2735435327536555,4.749412870292797,4.689562264393787,3.9511400429063697,4.004242382443373,3.6040165796574346,4.821689695486678,5.5317965616737705,5.082449375174286,4.763149261494701,5.031170257958536,4.841454260372169,4.150970062441042,4.328048303832803,4.613854271788116,5.2216059638888614,5.029926704747822,5.472418320989325,5.10692675228487,5.0857972165733365,5.115220930859725,5.270569126630634,5.153320001748306,5.61771152175081,4.656840587788223,4.767350707288455
ZCP4_0326,10.813954668395715,10.730137840069228,10.810555556449968,9.591784290159083,10.176883257162059,9.922625535885647,10.560965321352306,10.449307063247975,10.370239539106507,10.098360735932113,10.240041645640693,10.277078371183505,10.297797236248703,10.28594786834053,10.032774613949513,9.394835703809793,10.235206883891866,9.712748761472962,9.556634952413095,9.540933296083892,9.906589326406152,9.829243649003754,9.859678169037913,9.609121894893098,10.266464021806117,9.198003796682197,9.786502719032432,9.95270357994583,9.715582354594636,9.705237462728697,9.61137270187784,9.301945329943294,10.591377278366904,11.883594120944595
ZCP4_0327,8.204083200160413,8.151440985820976,8.28534501517053,8.046431458644768,7.983938460839038,8.044946530685214,8.108653983058351,8.179005806130174,8.064849256028355,8.00613088041281,8.184523304616905,8.598680709142277,8.584509875757162,8.542274548844189,8.294128059964736,8.366393261800965,8.45714164178027,9.184026972954028,9.045496785040124,9.194186667442255,8.642480204625498,8.595541488046342,9.089151670160748,8.397999293390981,8.434352731925504,8.277873041304204,8.540791204444414,8.364611289535464,8.437831275212016,8.507948488875977,8.495704595760788,8.250024622336545,7.8813991618394015,8.655055917340697
ZCP4_0328,10.244044394087911,10.789608671599325,10.434275282949454,7.712553496823223,7.80590678691296,7.9642088926187595,9.673791667788839,9.403173934183195,9.482380779881241,7.704464441176899,7.752624826121553,7.4933513199598,7.13554538534006,7.5159112084397455,5.869339520633503,5.931634287531864,6.365965122143433,7.198240963764981,7.65753566961854,7.404123882314502,7.57946616821109,7.64199043478752,7.605969915174741,5.789749081234894,5.64120097997004,5.891142162934548,6.13383776102085,6.248133736097187,6.361288603551966,5.751721541994572,6.230092182638553,6.598220720659654,9.295715499616241,9.557231526076855
ZCP4_0329,9.811571953298976,9.757820135959323,9.885474342918775,9.512626666332375,9.570718413243245,9.717594640010756,9.864911245934453,9.98358025246652,9.860495478413139,9.66602511203107,9.79336019544668,10.256761104609675,10.283666908379065,10.330158160171532,10.030748094755154,9.785457286944249,10.005263096349768,10.819646926418983,10.813797639226534,10.843850944409724,10.815435553148404,10.749331996202926,10.74707227557859,9.938887212514876,10.001478972393958,9.705941252022596,10.037510751827867,10.007747336148435,9.983561358821692,9.981411167252057,9.94605265202714,9.730437187953852,10.252019690747149,10.690571724723036
