Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>50	>500	>10k+	>1k	>10	>5k	>100
SRX5252029										5.893429954871037	1.6480066384049232	0.4246981629577228	2.6635258140182185	29.09517747812458	0.5766741267141084	7.460335182855856
SRX5252030										5.336381819615978	1.2932157832655244	0.9524524193409588	2.381258526130815	31.637782871466243	0.4314023853075205	5.822556494172659
SRX5252031										8.590479693878095	4.393278970195446	2.32214363407225	5.665258102459916	24.11953396577164	1.088557854434293	15.57331054224754
SRX5252032										7.7571504579813375	2.72464109041347	0.6168610627114783	4.20905728398275	30.147763361980275	0.9064092865782077	11.485604065986623
SRX5252033										8.185921132304246	3.8463725546354604	1.6447942101024822	5.488060940245067	27.353739133187123	1.749784334456617	13.861727282151175
SRX5252034										6.529521645135501	2.6151448096199448	4.101607313695446	4.564885846772803	25.222623312925386	0.947139155423387	10.71244938865172
SRX5252035										8.480476459213122	4.540887131032678	4.2525841632153085	6.3496469306352425	22.9440994866755	2.5402307516484544	15.428364600872632
SRX5252036										5.994285114621453	0.8272859850239955	0.25420438691728797	1.3497704759052118	33.31053279129766	0.37398081859291193	4.95194662685553
SRX5252037										6.268411164531286	1.4262398566679495	0.2717763021464738	2.292691805793325	30.64136507210023	0.6974630055509862	7.530755970730027
SRX5252038										6.563763418122639	2.0741845703950164	4.312536553888279	3.359748075490127	25.683677605209294	0.4880838579613551	9.715572720552764
SRX5252039										4.042601632286185	0.6824301415906762	0.3117113630282136	1.2419303695829083	27.761527053209463	0.21420246767605117	3.4545939849816527
SRX5252040										9.274155621145711	4.3535947053256985	1.7718123620152713	5.978754691102075	26.01710005115367	1.520315963406624	15.999707830561274
SRX5252041										4.879376684919812	0.6814826124911585	0.3406169216237027	1.266556777642855	31.70355411263528	0.3273906901641658	4.052475123152206
SRX5252042										6.122577047304636	1.2779792522228546	0.5384955100867371	2.2752441437260873	31.859417519285333	0.41332357617688753	6.150117930057356
SRX5252043										5.2291133893072415	1.1268239556249324	6.593763244342873	2.1862655066152277	27.39413700366215	0.7701900031645839	5.838823838574233
SRX5252044										5.6714158572211275	1.1529529167377268	0.28334327097671236	1.598443296192251	31.54033585494988	0.3667051081641237	5.238909714969227
SRX5252045										6.862703210600108	1.534992636278662	0.7719022253508003	2.6779322677534334	32.642606504110184	0.514899967194754	8.072524431267508
SRX5252046										4.412145969781083	0.5621511138922342	0.3598599731476142	1.1343127095009689	30.314209213570237	0.3317415888069149	3.6514219324876724
SRX5252047										4.082549932886875	1.168711738164365	5.928174517510975	2.2659475312639508	23.68709960071533	0.9205016013785549	4.750871582540606
SRX5252048										5.254123965034506	0.9555444006985566	0.5625339983568971	1.6835173280399716	31.55746538231404	0.28231790865722595	4.9227896489720395
SRX5252049										5.81892797696336	1.0048704384035338	0.6269341970634063	1.7996555883824004	33.44609964898208	0.24810167429754654	5.654817631336668
SRX5252050										5.145054128763042	0.5938599250111846	0.30510025409209995	1.1244623005689638	32.266136273125326	0.3393988893308911	4.2436876321906105
SRX5252051										4.294876635370233	0.8180284950791532	4.933420251454246	1.5050258766464968	27.195122811661843	0.9025021038543805	3.7851696691795715
SRX5252052										6.585562537068269	1.1107934451784804	0.12314621185462406	1.498919026600064	33.852633682394654	0.17658156451451926	6.208117164823281
SRX5252053										8.18222282914606	2.944793500109889	1.6589875920230184	4.4181811985870425	30.881161830320142	1.0224604897295593	11.948538174520902
SRX5252054										6.202506989761313	2.076839411476317	0.6015380777644532	3.369783798005605	28.011050909433155	0.8746453956362313	9.169834506662701
SRX5252055										7.797008249748287	2.5783177583594896	1.0323521917178846	3.984754405926106	31.03860860686846	1.2131813217529168	11.337988889502313
SRX5252056										8.24394667175142	3.5486493727143795	3.0727414726992763	4.9591966367394305	28.610527341081514	1.7649226011481038	13.072824754158816
SRX5252057										7.696211477353172	3.4796865208530003	2.1614068004070734	4.960795595369924	26.681225979642537	2.038252116615204	12.532895877467324
SRX5252058										9.657268656333628	5.844316199378937	2.6896595725607653	7.9754299207016395	23.898831588174566	1.752411862923587	18.977795568347585
SRX5252059										10.41319197176332	6.047831308619789	4.61557867592479	7.6243327725169685	23.76344397549249	2.354637915002515	19.861903529363197
SRX5252060										5.6316764397685475	1.02101488925599	0.7774950401229388	1.9203894699825863	31.463622108800383	0.37451781225960046	5.254657363686273
SRX5252061										7.876592800175265	2.9940418678252496	1.3040178262634203	4.312441002667784	28.16318467598009	1.2847984353833397	11.863330185428087
SRX5329169										2.7385322726463373	5.362911386097959	28.58067554874182	24.68777906269279	6.96952850345524	13.895254019395406	7.489191161011502
SRX5329170										9.336417687745149	11.554027699641502	2.348113111059362	16.459205475046108	17.44014904296302	2.044325694149628	25.917828266326993
SRX5329171										9.298243694721835	11.118647666074171	2.6426695150769524	16.745600310783157	18.087965794689623	2.3474498451033488	24.989043260006714
SRX5329172										8.885895846164727	10.15812263829632	4.642845719594394	16.684184902404013	17.0873963429962	3.1794264655377282	23.928398998952805
SRX5329173										1.8378200295641547	4.903912413370527	28.049019729106266	27.112449178628584	5.939616540598885	15.69107567988041	5.509753794459604
SRX5329174										9.69283996765154	11.168821066170693	1.9376944759811925	15.98846941479864	18.708415082630257	2.1850836876203887	26.083179493543213
SRX5329175										7.25114394927233	10.604858456226415	5.070553347019093	21.809835466758052	14.871133263313526	5.441691648953323	20.33788015463774
SRX5329176										2.6670209532227043	5.133424865811301	25.45886789681811	26.21525547761972	7.338303126436095	14.367137447918996	6.883186528215525
SRX5329177										9.79625082615669	11.302740130901725	1.8568785101264325	14.670350459749812	18.868685073597767	1.9350881122474823	26.752304636242197
SRX5329178										2.5354829395194187	5.265030811057444	28.47669602517969	25.071816332814468	6.890772851685862	14.79213940583352	6.983063793490139
SRX5329179										2.9639694917668273	5.322740991589952	28.732947339517708	23.65315999365111	7.398271979150339	13.946198910311965	8.027575224743982
SRX5329180										4.133454408276604	5.752104943444157	23.817147061211948	22.08073867965847	10.374848005273757	11.395516817884914	10.240818434460937
SRX5329181										7.851955419700528	8.119390509557753	5.468013470924078	17.29174166237101	19.062052848717002	5.195381333695461	17.957923824354694
SRX5329182										9.919828980918306	9.387216860240605	2.9065539059148096	15.115515412323743	19.718313903507873	2.9708519142466487	23.700553161776693
SRX5329183										8.504189267765067	9.323330706640357	5.042814272207672	18.20751332591261	18.052600959171333	4.604119126731271	21.29405845560268
SRX5329184										4.341061983303703	6.864739528741724	22.354166639518617	22.653203618533535	9.779699072528771	12.207468515487221	11.98354635530295
SRX5329185										1.6546431466693057	5.809207035858645	28.012311435728794	27.68385619459649	5.081706377087516	15.08377164863543	6.019828081361055
SRX5329186										1.1273747096565392	5.3639596275846335	32.157546840083455	28.278667410659608	3.887241237972349	16.62371481122113	4.638856758698615
SRX5329187										6.376757447891834	8.421355208516951	8.71075345197529	21.737915884731727	14.5407158677159	7.4804739337020605	16.503401580313014
SRX5329188										5.040938527672198	7.567905219132188	13.613924587539298	23.840337406014843	11.426033849243073	10.13181735109328	13.41331178456845
SRX5329189										2.365599679252915	6.091986889542443	19.96146573391601	28.104695380509447	7.477459775506857	13.97838891291501	6.972413691285169
SRX5329190										1.9539428921292525	4.0201958431215115	36.08874517189925	22.274898741757863	6.523260763232091	14.098268113430207	5.064427913157663
SRX5329191										2.4350963109714985	4.365713938378421	34.77764582033	22.308032428044925	6.66322212193573	14.559308084564075	6.221865529972574
SRX5329192										3.2362863349234003	5.677781605937163	27.524214534493062	23.252552791719793	8.518816805379819	12.603239565234315	8.514972722356026
SRX5329193										5.205069552295545	7.370121282480849	16.59448119769592	22.858390162671643	11.250064591573892	10.683419323587758	14.212479005399617
SRX5329194										3.901859178512801	6.372017129232166	23.37491048653844	22.80061026792844	9.563247028781026	12.51759847951325	10.801510436988645
SRX6700162										11.700173099142463	10.012441986447131	1.1475589559687072	13.354690494960595	21.401737097661417	1.7064803578948056	26.809573973223266
SRX6700163										9.977534354270595	11.009427346910536	1.9198490273922935	16.21590820245104	19.244851408663326	2.0888059454824948	25.287616265952924
SRX6700164										11.016709695585538	10.374709993878731	1.2840245319704833	15.11509317790912	20.04663970527535	2.353113714336643	26.940374603782768
SRX6700165										10.890491176264524	9.550275213304527	3.6598045858539106	15.516382695301928	19.64072267438591	2.517144583687331	24.8585866967904
SRX6700166										11.15343918930893	9.298645810163823	1.501590560957167	13.646398821684233	21.57816536081798	1.8472903822027729	25.38101924299594
SRX6700168										9.00125750739414	9.481539694848525	5.649186287957156	16.61571967276121	16.640977270351474	3.9756561768145535	23.04520254295222
SRX6700169										8.592936634240136	9.534641343280361	5.598878856008729	17.105598323431504	16.40517392051743	3.9536287989873924	22.46382913246505
SRX6700170										9.67803829988832	9.810835401295531	5.277912703691859	14.995811205840623	18.221502025531418	3.1706340552120365	24.524005828573234
SRX6700171										11.778912650256425	8.3341396902848	2.6727992853915183	10.212844433680692	23.297343313660384	1.595149486255508	25.39849147191575
SRX6700172										11.477992989935002	8.301588622587905	2.434960806884168	10.71437290616903	22.939511046270336	1.2760085296268622	25.07193365458659
SRX6700173										11.832539380650076	7.027642282803067	2.1670517178484308	7.4157146379483825	26.110153332376175	1.2002202327757105	23.55464403274529
SRX6700174										11.06391767696368	10.703055967328421	1.4375667254946811	14.367161220428407	20.32765981350882	1.7254263921766033	26.66002567824881
SRX6700175										11.977062455053126	10.119007247901887	0.735664262081537	12.156043196958995	22.004788810333828	1.3606437271477316	27.654780787469257
SRX6700176										11.92611303218668	9.919981867593357	1.1567264554482326	12.968459016986422	21.869173804350094	1.7349139141067969	27.622069249742644
SRX6700177										11.08067745851582	9.284540328563972	1.309779849987931	13.032249154017403	22.142917802548308	1.7591988093033533	25.315967945703342
SRX6700178										10.476827317953717	8.811985158064084	1.728249423453816	14.467799261158603	19.783508181421492	2.756153303705637	24.520594685658313
SRX6700179										8.898961928601521	9.700646233004683	4.08738374007087	19.863073014412933	15.622593056654061	5.090254710413734	22.617046421161707
SRX6700180										6.440159897095543	9.267973893006948	11.256535045428565	22.480977606971102	11.944660681074799	7.987129845149034	18.585171452572194
SRX6700181										8.327021407365002	9.566359265109744	7.358763362812266	17.877556274582158	15.423171854597358	4.397550654552963	22.211891632618563
SRX6700182										7.010771441920199	9.791500029393346	9.268409397752794	22.66163649306326	12.304714168170653	6.801840338489959	19.859159117871368
SRX6700183										10.035246004654018	7.896360230465056	5.805236397633305	11.835300151675415	20.324952401316317	2.4721281174677623	22.25957224100885
SRX6700184										9.98370721442072	8.472972799489991	4.262066620305391	13.707120068396664	19.33358080715014	3.19471411741774	23.146715898534094
SRX6700185										9.844063265797484	8.309238358911172	4.913091285480247	13.226688813732302	19.44264926068845	2.8817763501658127	23.266577263999206
SRX6922015										10.221196898475238	3.654325450352803	0.1349995242439085	2.8339041607770463	23.180855264820018	0.27233076493399067	19.7344470992146
SRX6922016										9.092067993316144	5.708917347041155	0.2604882158085802	4.129350228613831	21.40045984224489	0.6604739546159452	21.830643308501
SRX6922017										10.836567677519689	4.8252552220731735	0.0	4.046814990211121	25.175691141277866	0.19146951089168404	23.01222893840824
SRX6922018										10.20487295649525	6.190738668390503	0.15581580580569904	5.055309296948151	25.021253900408247	0.5937166853805169	20.10721650188102
SRX6922019										7.841981203110338	6.790916848678933	5.65065070622801	13.775262261125508	17.739687753189592	3.9571498639156912	18.580167624762257
SRX6922020										8.500688705736625	5.699673455993566	2.880671035236865	9.924637594322716	20.980430361541863	1.9253963821638014	17.732885118960574
SRX6922021										8.538778275476359	5.8864829738760065	3.280162678166345	10.954130652082974	20.2554285808526	2.8345070387495226	18.49496039168988
SRX6922023										9.761387206319405	6.4236739200757915	0.1586573231771932	5.265802860389364	24.203193811707788	0.5884348951034836	21.139261743453254
SRX6922024										9.990335660912123	7.149866340709646	0.34204751374112685	7.01144681434869	23.478858401942556	0.6303632556024212	21.249546248251175
SRX6922025										10.025290587574979	6.997975234576277	0.4712451883270829	6.943796268791477	23.8587315384175	0.6104140889733852	21.209688685484906
SRX6922026										9.453835249336755	7.320371276564963	0.44114234442249534	8.689329712430963	21.540866375460567	0.7998029018418574	21.109719391013197
SRX6922027										9.505153531140579	7.292626949610437	0.33567390402140596	8.639285790357699	21.838772885245476	0.9812909724309278	21.3099970350395
SRX6922028										10.41033039094594	5.09344164162873	0.0	4.023443227012828	23.996054887261025	0.38086129172328537	22.273874510817855
SRX6922029										10.723434347417244	4.377390709859115	0.0	3.526606515683601	25.985504929493526	0.2722482592264898	21.779479613168252
SRX7101023										10.140272566913838	10.795402620755656	1.1518309197440375	17.24566480143538	17.759215939569746	2.602948957498812	25.28404395984987
SRX7101024										10.637032557472489	10.255167710488116	1.389708672363358	16.039745571087156	18.423196948467318	2.454267764766368	25.719455749959074
SRX7101025										10.600420247232778	10.129576558260531	1.2932356015256294	16.047565123792285	18.55078946624227	2.6217070732256533	25.308582286386105
SRX7101026										8.751986158546307	11.365696054635459	3.362794058233259	19.0537119547217	14.82845611024316	3.9930466049477835	25.123322459402708
SRX7101027										8.152524185482047	11.288264986441089	5.486769354480196	20.411712484880425	13.70906983509281	4.425344657250475	24.14612511839991
SRX7101028										9.114929262961194	12.65779046375324	3.074808088998173	18.34416477523893	14.057032532050616	3.7426226086843526	28.257933454581906
SRX7101029										12.250167364661774	10.49441693602344	0.9157249522587211	10.469138051693838	21.817446332520106	1.2047414509744407	28.853509306619447
SRX7101030										10.623821161077984	10.04945315542618	1.265688883330569	14.814309020159047	18.367169157418097	2.2601577286854138	26.769996981747816
SRX7101031										10.932600938024477	9.888997403165037	0.953112816736097	13.15527126099592	19.36186714035477	2.0175438413348115	26.361246749785423
SRX7101032										7.6706858405301865	10.786363769602566	6.905672983127391	19.502583172525938	13.576903042660843	4.830707598121805	22.186407495263193
SRX7101033										7.5683495617971355	11.09872340680683	6.043764164120508	20.23474632682836	13.339429731107325	4.718015658214651	22.952200404284415
SRX7101034										7.41192109014838	11.562963299002101	5.598388070077974	21.412202636893277	12.441695114426924	5.116767766720393	22.936502973046473
SRX7101035										7.64656259314417	7.259282557466706	4.33921986360591	12.320711947964828	16.28090220079517	3.672724553187201	18.614013796355902
SRX7101036										11.618461100437619	7.537024936210575	1.1418981447060972	11.561137213303292	22.21927159832173	2.2474441198878226	24.327598375600203
SRX7101037										11.737432526235901	7.099117444331323	0.6183795470975546	10.218757766953159	23.49202734283841	1.757302064590898	23.02950457108132
SRX7101038										11.674696515517304	7.467903296463827	1.0543529930351818	11.864026272072033	22.33561065490645	2.3789432625669726	24.177528909923662
SRX7101039										9.422557331372628	8.621793673830313	2.683880326869077	15.690935422069463	18.183354902754896	3.9407030767114786	22.706460065598044
SRX7101040										8.819830111232365	8.881326898946853	3.465064038864267	17.22407894579387	17.237643880403958	4.504990114891006	22.501879509562873
SRX7101041										9.4166382286953	8.74802627743282	2.0682499131849106	15.338259300852583	18.114411985929824	3.4048352647127342	23.057326529127973
SRX7551986										9.622512243681888	5.148308926101905	0.4767428520974397	3.1924733635850013	24.56033180441099	0.42264816879612305	19.952042644494767
SRX7551987										9.95978338900905	4.821223655239982	0.20733353528945694	3.103255250587761	25.091050092524025	0.40536477558219974	19.817678890350535
SRX7551988										10.949784912933548	2.1180227244429846	0.0	2.6750388253795587	27.39886511656825	0.0	14.132476667039413
SRX7551989										11.211052588914171	2.625559515416414	0.0	2.6532337966443587	26.91333168649446	0.20387255790489875	16.433071185174974
SRX7551990										9.835198873734226	5.147884543416045	0.5760039113630784	3.7421223084388764	24.841732128342777	0.41004883298031214	19.99518834438746
SRX7551991										9.93309461230867	4.521784521155213	0.5629059333459357	2.8173180795719004	25.85857983871843	0.2583601955289359	18.903752183202656
SRX8694706										9.51127079979725	6.925847662252561	0.6865534369249411	10.039084988364335	23.117124738007877	0.888841503161754	19.21599454950466
SRX8694707										9.715280365773491	7.168041250117549	0.7325728212141245	9.819928837360443	23.043126812037983	1.1043431874706993	19.557703421705526
SRX8694708										10.054929565155877	4.231308734284038	0.0	2.1712593286531168	26.38149712050952	0.1580860615553103	17.990100789065707
SRX8694709										10.19684382825616	4.751942236915682	0.0	2.2187488694305375	26.72653808547516	0.16224938773955636	18.347684614947866
SRX8694710										9.647671039936935	8.46943847106958	1.4187347336977023	13.608228986620619	20.080513745901808	4.168925115717292	20.853419057799677
SRX8694711										9.550815439871101	8.001832416256672	0.5139678519055875	13.022431542735655	20.981193662118823	3.297915619431629	20.43439335073744
SRX8694712										9.221580192248357	8.145374676766789	1.3793867306393592	13.899677860447444	19.791847323867664	4.370490525196628	20.46051027549487
SRX8694713										9.459824769804138	7.648788796982574	0.3058663406201792	13.023751963927364	21.143363241777738	2.2665142936067966	20.32432429490052
SRX8694714										9.275619070887348	8.006684504072313	0.31755301846986184	12.084052586404216	20.937670201735408	3.699512164898697	19.889120406381185
SRX8694715										9.399303953970824	7.825666096533644	0.30333799259916583	12.873402029783138	21.057879495852045	3.2949074573396313	19.903306718712074
SRX8694716										9.577856563806261	8.02045386921554	0.0	12.352462207712115	21.280760840871217	3.1080805413688504	20.52487437219207
SRX8694717										9.401848509791414	8.390500285582577	0.9528528011557631	13.975064999756528	19.95946635710576	3.7304766734451107	20.70963191813805
SRX8694718										9.970940162913058	5.097321591154098	0.0	3.4764841611353168	25.39976762704846	0.0	18.91300503492336
SRX8694719										11.252576717228674	4.850109453351301	0.0	3.3204791645560463	24.98255945178181	0.0	21.391235670660024
SRX8694720										11.627516150190347	5.267672280905646	0.0	2.867757889850886	25.338876828056527	0.0	22.128309753179874
SRX8694721										10.553213075657137	4.899297469087461	0.0	2.8714988525913845	26.041356314998847	0.23617504786325444	19.176616747253654
SRX8694722										11.038630012801933	5.944077027840403	0.0	4.624599766407968	25.448688192442116	0.12307304177775692	21.6977423510161
SRX8694723										10.153481749912935	5.8653549195050285	0.0	4.135624242460724	25.362897912888428	0.0	20.199605958562092
SRX8694724										9.897739317422104	5.362003022612895	0.0	3.8233255978677736	25.353523868537064	0.0	18.99971836154242
SRX8694725										10.120619380543005	5.8708101729943385	0.0	4.331430275170323	24.99776122961843	0.0	19.60126046055146
SRX8694726										9.851973114631216	6.994423555205395	0.0	8.294609510143513	23.179378949145132	0.23077259325316135	21.921649226980097
SRX8694727										10.029788458888076	6.5608507237715	0.0	7.964235477634138	23.386391043438774	0.21898933406883278	22.147016022106452
