Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ZMO1_ZMO0011,-0.0033306385818684067,-0.02087750854892534,-0.012321842160258903,-0.019302290570445368,0.017364143563509248,0.00815576123331084,0.00878552107987436,0.008598624400066627,0.023423214297446877,0.002945314650269426,0.009496690426851553,0.018048405610530505,-0.010153651357574558,-0.016021729532673373,-0.011816481303498926,0.002874018874352073,-0.009053013212557737,-0.004686305384299522,0.04425165284074837,0.013927536623024477,0.006036254615816911,-0.016256133953754314,-0.0030457626738378684,0.018216389992763714,0.0064511293225452395,0.018071651494180635,0.003183215696876085,-0.004709370237625485,-0.018496447770147344,-0.011587828373854447,0.0530877643313825,0.005877667361599972
ZMO1_ZMO0012,0.02178576731487828,-0.008670120872888026,0.015288493316068788,-0.005398676731188803,0.0034606202489227125,-0.005208896195403105,-0.005390175938680883,-0.0019222151863344502,0.01079724588134089,-0.006855793252432857,-0.005537978663494806,-0.015123847736759387,0.07279724661363066,0.029066619952674847,0.0149491297786557,-0.004550902763239573,0.009922347567889643,-0.020330415894777073,-0.002057133785168687,0.0006120868697823045,-0.006625791505098313,0.002300106508036636,-0.0021570572775369023,-0.024509714420762135,-0.0008179677483119538,0.016191965238377945,0.027182534255381155,-0.011064704649215246,-0.02166993636816611,0.006109104931125992,0.008832795478843494,-0.012309998460596846
ZMO1_ZMO0013,0.009371652662787593,0.000266775787614368,0.04749790771169529,-0.021260747066779547,0.0027777462822544427,0.006369434401443486,-0.010794262857632455,0.001925087091328937,-0.0007433125367559708,-0.010023189032222702,0.008866791980831146,-0.015914171278237344,0.06483653835827491,0.007475367136741932,0.012709528855762974,-0.00018711660252208867,0.02917778376104854,-0.0010618313206399346,-0.006305427412266443,-0.029922581896118162,0.010729806783450731,-0.014492488102395057,-0.0023328444977048124,-0.009845792114592024,0.005277138222661035,0.019637161728721136,0.004362459515924107,-0.023732481601252287,-0.058449875010903186,-0.04077004555784326,-0.02386036140069752,-0.021187170730437795
ZMO1_ZMO0014,0.028705837463246456,0.004832000657981669,0.08771253160288096,-0.018495537280575347,-0.010651978215976089,-0.003023408336019613,-0.01314947437032399,0.006919280066375538,0.0002755673833670774,-0.00669230690048039,-0.017537561132370656,-0.006260188111875132,0.0401087761856588,-0.00133587146737228,0.01629638057112115,0.0017154778169182875,0.0033916974552457816,0.01630448540157975,-0.007108339432219695,-0.03407826071191768,0.01017587006705952,-0.02687621872603205,-0.003012440259479318,0.013922109412561346,-0.0013706866153860634,0.006765437777501193,-0.01673254518590098,-0.027196942091060626,-0.06834762133938753,-0.03524344597731843,-0.0200767486964542,-0.00996760795264854
ZMO1_ZMO0015,-0.007195609840759317,0.014878212488584331,-0.007846842376352397,-0.001835185122889978,0.009485270873990037,0.004248727601793073,0.0019634972712621493,-0.003390968586136867,-0.010582766529814212,0.005150994854256434,-0.0032844111903660715,-0.007586568052934611,-0.024391633302602272,-9.397560121152229e-05,0.02750735801646972,-0.003394237562112614,0.011792646507638206,0.002910707619535947,0.002227180967723384,-0.021573107174241005,0.061226462920401896,-0.02711900390087881,4.243146910138373e-05,0.0059914147767320455,-0.014652185725954458,0.027597119670671362,0.02246554850062481,0.0021355401791257923,-0.022839318948632076,0.030589980062422455,0.012775160624521541,0.009558230817351535
ZMO1_ZMO0016,0.008235956634398186,0.03761410113582645,-0.011502233226207763,0.0002765795902753266,0.0036390022103925763,-0.013726769170414689,-0.0058882462145712225,0.004748466422594475,-0.007843544856508525,0.006904280224547715,0.005396054603861469,-0.009694576701320212,-0.023773463858007778,-0.0025128355958325293,0.021729159614930313,0.0011741522937184095,-0.001711429200670028,-0.0006143242432574685,0.0021495628218001434,-0.01940648664187961,0.06934081817374577,-0.012510232863399641,-0.004708643779719959,0.017383724202471227,-0.01025076840999636,0.010500777095830685,0.009505501578844831,0.0031169079355534944,-0.01721936827562996,-0.004815594387799443,0.017850931370703708,0.011159970949682222
ZMO1_ZMO0017,0.00619646748709174,0.04660227121256913,0.010530296195145917,0.008337846434077917,-0.013926488412879197,-0.01318573041288736,-0.006924771550780155,0.011083120467102086,0.003938121070457064,0.003911061721207285,-0.01636940874350187,-0.01883532488973138,-0.017116635439910273,0.00327093046046214,0.01483043087732489,-0.0023198969353159914,0.007190601861623833,-0.0035357204976357473,0.006135560500360759,-0.02044260092493088,0.049368090426954614,-0.014843793578467854,-0.004977959392991056,-0.010012913018488499,-0.008030883955898129,-0.00844996211335862,0.05254790670539826,-0.01800906079576806,-0.020791820783130053,0.027468717064372164,0.010164927993296668,0.00156564470937655
ZMO1_ZMO0018,0.025228689478694253,0.02275030939601597,0.0035268866034449307,0.007982515361587403,-0.040541777469686575,-0.006665072274319479,-0.009484120438333545,0.007169088144398653,-0.023270377735493047,-0.0030065727833065137,-0.0007724502708809509,0.009343683700810896,-0.014941301185537104,-0.014060938715326973,0.03193852311862761,0.005133008042836136,0.02463678328642529,0.008913459183198916,0.0011349241660675241,0.006673329730507064,-0.026371430875094026,0.015185353758738158,-0.005277296722101139,0.011208080106584679,-0.0012558826076973751,-0.011119144271568633,0.03308393377249285,-0.0003466300887387373,-0.012200189614883717,0.001894446359637421,0.005774437433916341,-0.010451600350539556
ZMO1_ZMO0019,0.0070115637289127125,0.00941140028442267,0.008782914751133524,0.005062429182398653,-0.020365132997903112,0.0034014636859725244,-0.01131256857391109,0.006779170909709804,-0.01330510769931998,-0.005634405736077169,0.005090620852961524,0.007089490436532559,-0.012765975821978024,-0.00943566376464347,0.0186556578232312,0.005890642071530771,0.010081302227964238,0.0001733159640479582,-0.002550681151854086,0.034491189383825185,-0.026888492975330202,0.04223985337068239,-0.003165394308254156,-0.0009103885814110382,-0.006192602395104345,-0.011750191575967413,0.04372721942453695,0.009358575182855993,-0.01768507498650573,-0.013527383354232536,0.0005521421302781968,-0.0003744661059064179
ZMO1_ZMO0020,-4.688594277423603e-05,-0.004383774706237408,0.013707797182061233,-0.001415103678848659,-0.0027411798847746067,-0.1245799264641595,-0.038920789727883195,-0.00504952354771636,-0.064048069583015,0.009571823289656098,-0.009977003018442645,0.006813251360517899,-0.01695348267416963,0.0228048603493602,-0.009036204820170288,-0.11257688401239052,0.00497855782494845,0.0032388837131125284,-0.002789024811880201,0.0105183511341861,-0.02729009940650437,-0.0037158473273588327,0.01454002727431531,-0.040509776090357545,-0.01985083717526317,0.007274738415188424,-0.022891821765236933,-0.04473750071613937,-0.0037579337116293385,-0.00996532568760606,0.01079892213009127,0.020168992760356406
ZMO1_ZMO0021,0.010312806211352533,0.011684065227261625,0.010930771252776838,-0.004030565412555704,-0.01493912308551717,-0.11934812499548357,-0.028115479228777544,-0.019636360761322365,-0.027221943298948267,0.004870493992789089,-0.02347526022266517,0.012027855297915606,-0.012299324373394146,0.014091411506262572,0.009389488006689291,-0.13641807884950802,-0.01426589722145716,0.0051995630531840396,-0.0014958884076215837,-0.0011452616172971514,-0.021742781628315968,-0.00824557742729103,0.013380768686468354,-0.03937374309985975,-0.01403968825660778,0.008640161661543461,-0.04946185375956444,-0.044838426576773414,-0.009438100254265927,-0.0018383089551720698,-0.0004401432691042382,0.020105383793915705
ZMO1_ZMO0022,-0.013132726300249073,0.01767824340499911,0.0012438652200012987,-0.014591036464258515,-0.012473785366355277,-0.12486112443875107,-0.014977382881520493,-0.015578968545265654,-0.031765969836256396,-0.0008033415031141279,-0.021578349094134655,0.010043749211389164,-0.010774498376595873,0.015099760579951592,0.016949698408387406,-0.14469129216927795,-0.021057195888177914,0.009625558299312073,-0.002971695899267517,-0.003983896585529482,-0.029650797610792624,-0.017669556161153895,0.015933801106170667,-0.028433184254010268,-0.013599924807327858,0.023302805025392434,-0.03801514002716894,-0.036136325290305145,-0.0061500963480792675,0.00493884947847574,-0.007031387628574462,0.02103668559512908
ZMO1_ZMO0023,0.006620880343912971,-0.02258600715756164,0.002613073565198926,-0.006922221626529653,0.00924421073789526,-0.0005335624373905108,-0.0046817857269374425,-0.003086304264578008,0.001835527772294613,0.004346368173816466,-0.010034925779770398,-0.008951985773395099,-0.015442028891456287,-0.013122989653194046,0.0058794481879921165,-0.002329339773025506,-0.0489228973262643,-0.003956341602387867,-0.003375640095176928,0.002047693982179315,-0.006739389815277381,-0.004626940268733063,-0.005865361745111301,0.003557319566992395,-0.0005757524745265789,0.025462502021334276,0.022114443144474905,0.001634321121315223,-0.021637045904221622,0.0022437120615421365,0.03256407963713212,0.019757315508402137
ZMO1_ZMO0025,-0.039777742946252054,0.0042457545666774385,-0.01242481434370831,-0.005493511226711318,0.021200289657231215,0.0005442306628067468,-0.014689414738610494,7.914434227064074e-05,0.02070992198639935,-0.0006214458780206964,-0.005484846461924568,0.006633588099839907,-0.023647522863512866,-0.0020687174400095547,0.0016679903294783982,-0.00711570687868623,-0.011304251275463997,0.007163519290699081,0.00296119568070981,0.0032529403921932125,-0.0009201107575898027,0.002228575028714336,-0.0032265944706808764,-0.03875300534786004,-0.010646411329752721,-0.003664488636853498,0.015446954471226617,0.005171321481053217,-0.004307604712979877,0.024539610751666534,-0.0143974769994885,0.02612180920397407
ZMO1_ZMO0026,-0.017656964950856998,0.014017787218297424,0.000635200338864686,-0.012644169437756425,0.0005634758156647441,0.11560850820221022,-0.018660096697316438,-0.011581982899998405,-0.012181546847843573,0.0042151502116522304,-0.009491339962233359,0.012880701266414862,0.014168051343586011,-0.0419711094546158,-0.005999827876193651,-0.0002782619857836699,-0.0003875730143121497,1.9294696146342542e-05,-0.004157592869542961,-0.019524901864617895,-0.0012837981389882023,0.0020271486977986256,-0.015267621569107041,-0.007893627385345185,-0.0011885317582945364,-0.00985500793044156,0.013336844920927335,0.011422434053559444,0.025300392170214996,-0.00019214177923120948,-0.005770930770628066,-0.0433593723850996
ZMO1_ZMO0027,-0.014126185922683117,-0.00917165267869384,0.0007178093363558152,0.009728569691420377,-0.018896687502232806,-0.013151069034199301,-0.0007333876838051416,0.004115482792817818,-0.007654827409555044,-0.008504835789215164,0.013179138932979033,-0.03684400892200391,0.007428225262746946,-0.002381027727576097,0.010285578265301536,-0.009615515008059352,-0.015392184685937426,-0.001151945804043166,-0.0009953258583385123,-0.00227763033404389,-0.02881133853049048,-0.009472234282010822,-0.0036290771070461047,-0.0214140873636795,0.0022501990989032073,0.006402195157417094,-0.03184244582583548,0.02648349729530847,-0.019299600447275623,0.0006072589277775753,-0.005434561338847975,-0.011092784571948892
ZMO1_ZMO0028,-0.04120616751936099,-0.0312014380272589,-0.005791159472643844,-0.023338660575046185,0.004020970507013829,-0.006723491688163523,-0.0044094370930955655,-0.0004503792470111958,-0.0010777600575629465,-0.009601749456111695,0.0030277753345036747,-0.02521418598078764,-0.02146866381960048,-0.008905595746038076,-0.006313620030885012,-0.007906152302745622,0.00878483331237457,0.002446340811352365,0.0056700292576785175,0.0020010145765324873,-0.008494735757115516,-0.010186051699777285,-0.007204383708269632,-0.028768948460876374,0.017963229015385093,-0.003640616811861787,-0.016970966597552244,-9.342844729851622e-05,0.005542161581289652,-0.017805361074407215,-0.00346928140916517,-0.005286800339010224
ZMO1_ZMO0029,0.010038999699995166,-0.010596901287201754,-0.0016511635039240886,-0.017119911802309314,0.02772522013108454,0.018115256240165342,0.003321473062381539,0.013370270041729436,-0.020877119296626973,-0.00044081761844504136,-0.009600895021238754,0.017111983161739713,-0.012063575907228242,-0.01544361298055835,0.011294891105166896,0.00012281146452581946,-0.02554378355341161,0.0016271262541619526,0.0004979869608037708,0.017562738899530334,-0.009541572701903778,-0.002319919771650125,-0.003768052289717664,-0.0015535230978498819,-0.010223389730534247,0.026114607894151234,0.001677579353051722,-0.018024000544720368,0.01254594465157469,-0.020134735165082546,0.014827773601106669,0.006351036630411949
ZMO1_ZMO0030,0.0013404903058463942,-0.00689983676810401,-0.004912920363032033,-0.0069084822927072765,0.019716179778061702,-0.004870196201926216,-0.004632337202003072,-0.010080872421396376,-0.017145885799655328,-0.00751110171349242,0.0016004338581293946,-0.02399169695007454,-0.0003249709006096372,-0.01448892819548847,-0.022393206734295998,-0.00044173364897328124,-0.02083039091951212,0.003954835028086769,-0.007593458656834126,-0.0037066457510256585,-0.022208365521522017,-0.00564355850789626,-0.00040218513243946526,-0.0006940277421529507,0.0009022330476284122,0.016017771997682454,0.007319471814000565,-0.014667855232991408,-0.00944867694060133,0.014054601193864558,0.023113099924311115,0.000570899114590281
ZMO1_ZMO0031,0.0019251679226453496,-0.005336371535847724,0.010317500702441534,-0.008262377037466394,0.01194172098741428,-0.0012059616754319978,0.008204974126946527,0.0037418474039419597,-0.01585495518604226,0.03435807649443838,-0.004989710992593415,-0.01225142275880935,-0.002975998754416868,-0.010583053614291174,-0.015210044893851388,-0.0019358331037089107,0.009827801022147182,0.001427516612053999,0.0036237043808185062,-0.06002513836015824,-0.025752138669754454,0.03957538769710213,0.003024428551573741,-0.017338315942151586,-0.0008408548908259136,0.017744496255642322,0.020562277136591717,-0.02039273610020308,0.022486541843685055,0.010722961337312955,0.034415083822341326,0.03352048785055606
ZMO1_ZMO0033,-0.006300602185290691,-0.004154036985899573,0.009924383071489486,-0.027925016774337626,1.0380707454396487e-05,0.010997964956204696,0.011659127608384607,-0.0035498333586417496,-0.008995121845213398,0.0077902806796408845,-0.0038560825307185375,-0.011742852249360121,-0.0062300167036415475,0.01771414493820833,-0.0063436805953706555,-0.0016005691248991646,0.01366632435610347,-0.002577062778602314,-0.006515453639906734,0.006567400461053429,-0.007126548574357924,-0.027779083525444365,0.004686676215964208,0.020554847126430645,-0.012333761079555956,0.007765785040931731,0.0067709731930206745,-0.007719090406171332,0.018067402576509305,0.031938193819741494,-0.013745297176776862,0.0030951843094454965
ZMO1_ZMO0035,0.04080556201611605,0.006588556204314522,-0.008806191844745367,-0.023204743458932958,0.0021385965301974,0.023712244745098997,0.00994978580642009,0.014344623407687874,-0.009260463382417821,-0.003944772169801243,-0.04738273951745612,-0.025066057246659793,-0.040973611803480435,0.016673053875264507,-0.0007216005945402507,-0.005710412428341735,-0.00897929340493551,-0.005697875673922215,0.003438833818209723,-0.005988494303092895,-0.017928570121915118,0.0017421338292207354,-0.0003496838376116661,0.010834545759113856,-0.0039289098821276664,0.028447043536324403,-0.036876759754013486,-0.005089064596248182,-0.0028837862468734207,0.028990718311908494,-0.03356639474332261,-0.021760095729702354
ZMO1_ZMO0036,-0.036713828785419136,-0.005963595971498858,0.038907248942258325,0.06454329306887055,0.005311633891646817,0.03448169725795337,-0.026001207114042597,-0.027979572170749308,-0.04874758400038312,0.01566084164094589,0.01283734559613752,-0.0016236262789393395,-0.006811019873397942,-0.04770314222736849,0.004979170308437601,-0.00831497171788177,-0.006454025079351718,0.022279307976027788,0.023147875257690624,0.02149937874989995,0.02066914084901118,0.006567846485945406,0.00618741334784851,0.0006310298605922875,-0.016094616752303687,0.01569526805822155,0.00035152467716125977,-0.015659983500336,0.004636260528755772,0.08005298456991745,-0.011225855922508176,-0.007857226226473417
ZMO1_ZMO0037,-0.012295389211296522,0.0024696067689514516,0.001753391436180808,0.06368484619698872,-0.009391108727898653,0.01746426773973036,-0.01538689038349471,-0.017074664348452367,-0.04371631126045593,0.000655412821560475,-0.011760579905722239,-0.006112533491176042,-0.015010235884603615,-0.04660697273927483,-0.0012864508917574844,-0.0024450727651718455,-0.007486283140519009,0.025117516982256775,0.004860630187110089,0.004290069824897731,0.008691938476155743,0.0033174640604876687,0.00014214671512728216,0.005802041873095245,-0.006901830220680447,0.01975151681165621,-0.013187066446610694,-0.0036796001083295475,0.009492825904212916,0.09042009795959206,-0.021004143464185943,0.016679952984735402
ZMO1_ZMO0038,0.00440087469200112,0.0027669613916280235,0.0026978092184784704,0.09050366928812502,-0.01724550165819712,0.0029643448036269435,-0.00023078827245676255,-0.02090525239514345,-0.014095451259363612,-0.003530346126691179,-0.0034309128827532103,-0.0003497812516833422,-0.019124946216789045,-0.02112274770995035,-0.003663584277661173,-0.0036553120816391655,0.0042316705858421325,0.012596091032746368,-0.001697116253861751,0.017338394126053605,0.013868816044695557,-0.03245027092369816,-0.0028647203852329587,0.021635465878093483,0.005455048737139227,0.04402237580881769,-0.019600729330204167,0.001172076624902469,0.009096185650642175,0.03509398394551115,-0.01609417767072621,0.0200572376824195
ZMO1_ZMO0039,0.03301246434253384,-0.04231341932928735,0.02799719935526781,-0.014108032326742202,0.0011573263152703393,0.011709480407357137,0.0041843416637269495,-0.013076828280580023,-0.007327476830457029,0.009773698336093197,-0.013003020956709776,0.011221059567378984,0.040818970287113274,-0.015975081545541402,0.0020867561922147146,0.01022605936738479,-0.0045734381329095965,0.0158379365033072,-0.0076538794932045654,-0.003980587347491902,0.0008317349730418635,0.010080077894495729,-0.00073998746471255,0.008413005491638334,-0.0001474290474398681,0.026407054884982233,-0.018435499594771712,-0.02118283165066166,-0.03078576784136995,0.008164155382798046,-0.020359646430004177,0.03266609768570265
ZMO1_ZMO0040,0.05203784887115351,-0.00936949096847437,0.007963522235503201,0.0010163043563912984,-0.011956115247601463,0.002291818588680232,-0.007153118801511911,0.003413366106472182,0.00431927743885563,0.0012891299620492948,-0.029128089740961944,-0.010298396123874684,0.027265006574631486,-0.0020346953686800305,0.007892098339223599,0.004149811723584196,-0.0041524644309250125,-0.00045778131942834775,-0.007140684695418998,-0.008948996935627798,-0.018030986955781272,0.004972973464405995,-0.004318155293664597,-0.00610623478111957,-0.005959799191321193,0.005187233440311147,-0.025064916560249183,-0.019735496533721402,-0.0325736022577843,0.037664369552303616,-0.0027217023192362584,0.009108028053251997
ZMO1_ZMO0041,0.01652454605435507,-0.009265354090139823,0.04850755136035632,0.012974654189466316,-0.023612381966208483,-0.013492339371885896,-0.006213290590787722,0.01518309893067218,0.018050440134457727,0.00014480199203783405,0.012782997754505225,-0.008471382094949485,0.015129061335904559,0.0076623347148665035,0.010012071772179292,0.004008097993077049,-0.020102382626558713,-0.008114334620172236,-0.007515358858878341,-0.03635681982427758,-0.015274838514138111,0.0006165068068885882,-0.0041129815267416546,-0.009893891762830483,-0.005975546054559561,0.012206371494882632,-0.014007009046582421,-0.013355744002171181,-0.03188568102505018,0.005526234852263401,0.006109581059954038,-0.009272622483870304
ZMO1_ZMO0043,0.028913759718347837,-0.04816412619085479,0.009654579642092504,-0.0034179920263360847,0.0051460038906930424,-0.003032841990784578,0.005524272347231406,0.013189492808733686,-0.00023272886152180805,0.014987513219874979,-0.0028609299876440914,-0.003261656064684114,0.014080752647840056,0.006965985213648078,-0.025067803743140396,0.001452431438199125,0.015476507282558902,0.0010936136692352408,-0.007534274084236538,-0.019464437172778813,0.005834063329955615,-0.018416167097632434,0.006731028517136617,-0.004365381323852599,-0.006552294012813079,0.01086868247177721,-0.0075986014440033445,-0.014430333929050364,-0.009058234097830667,0.01692917239252088,-0.047758603020782484,-0.0094619918091656
ZMO1_ZMO0044,-0.010971122502865149,-0.011036647368533012,0.006260713532365719,-0.005513394316631782,0.014044638274412536,0.010090507332125213,0.01476312023667823,0.038437680612762495,-0.012121625103609882,0.000315060546814073,-0.003143412594376662,-0.01051528118854165,-0.03684246388813775,0.018417223434645354,-0.0009762336208855572,-0.0018380004127475276,-0.006417602508565076,-0.003408013084166076,-0.0026233930544222743,0.01671296774169477,-0.01522859143983299,-0.02752087736201116,0.003015718771915773,0.008822050642221467,-0.0007357095096417617,-0.0015534155169878176,-0.004176651481503466,-0.0053497769895553444,0.007853850279039178,0.0056849958789852995,0.004412475287628638,0.0069646998833849515
ZMO1_ZMO0047,0.017283382036057504,-0.047682181277015796,0.005861577886972072,-0.0013784190837571213,0.031237900824656474,0.011555475025659316,0.0007078116316917509,0.01696999890407647,-0.00231999227288195,-0.017720147507610393,-0.01727678886437021,-0.0135278832818008,0.04127733598398244,-0.013296914685899516,-0.01449677013333819,0.00059834695794743,0.005241154900010897,0.026289437631645724,0.04158836627700442,-0.015255305189558564,-0.006110869393735378,0.005532540479437521,0.012692027934044886,-0.0009191402962062709,-0.009130058636357683,-0.013132741919578682,0.023736982608945443,0.03289735524622556,0.010565055078071017,0.015398372356556504,-0.003771835310269208,0.00654124191558231
ZMO1_ZMO0050,-0.025921600181044925,0.04380774850254972,-0.0017553172813738205,0.01707367714115231,-0.005071398774481397,0.03016215694488435,0.01134337467824166,0.025379968381616748,-0.04122783337843418,0.002051097711267444,-0.025756240295869957,-0.00983609184855234,-0.03281627036255445,-0.0011619295241916175,-0.004154619849972088,0.004515139089362973,0.011197981131938877,-0.015322025213356074,-0.013112386468817124,0.00034502826703487066,-0.020792215615843084,-0.008787771564681848,0.007143827524598439,0.004047019116229774,-0.02372684458699145,-0.013208122397279464,-0.008440193932348112,0.016767784189050648,0.011025657799779,0.030984563798777887,-0.025991531729218965,0.01943341976730824
