Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
ZMO1_ZMO0011,0.006384054640533395,0.014231716771943285,0.0034028516567630924,0.01575522369168601,-0.004228220987436346,-0.036890603770416246,0.011882952515192287,0.0015398751273366174,0.007710207660782014,-0.01182941770733762,0.003090740122693263,-0.0021586632253898694,0.007225428309511667,0.004487694302735973,0.010595328703334846,-0.0052579645527236415,-0.013798271391330445,0.004421152934132251,0.020552759201260276,0.023577015916513237,-0.00725992548075386,-0.0014005608578095846,0.005929575531713539,0.003393828783708712,0.010199957227961524,0.016322186589684037,0.015312066066545567,-0.008766705797580062,0.003393764491177777,-0.028170095104217762,-0.019675022549902957,0.05248587963112205,0.008368172062931264,-0.0015284556623945034,-0.010723089378924291,0.0009830185626823974,0.0015768292785988756,-0.0018374091693671476,-0.0199097684065354,-0.014762170403177474,-0.005811656881014029,0.009932738881181994,0.015289845545792342,0.012722589576099008,0.0034585291584743115,0.006822465858997645,0.012078601967975966,0.030205859385434842,0.009923844580328148,-0.010254248448108358,-0.010755592564951186,0.07615001798485944,-0.0176479118235712,0.0189236151908614,0.0038554933050734554,-0.001416754659452227,0.015576167455131115,-0.022922451979989208,-0.0031523671874143103,0.006164063121733714,-0.014402554320644967,0.031879801729176045,0.01606573485416412
ZMO1_ZMO0012,0.014504843153600615,-0.013088006511843117,0.0020229622677978474,0.005973398234252032,0.015825814139133493,-0.0073968816113546484,-0.012483255509140694,0.013222275045164471,0.000987588493217572,-0.005055845694844146,-0.001723057402123888,-0.008523810297785503,-0.0038653281344904014,0.0009580136605194296,-0.010428603114962078,0.0011246262812158723,0.001268168565381963,0.027237750127063927,-0.0008701273588432293,-0.019477902838883586,0.003532317248907589,0.017395937399096045,-0.014570257413674473,-0.011859008618637375,0.004705572797776789,-0.005284365624565708,0.00507695725442091,-0.005947612791543042,-0.007374125143847148,0.0030688495002010323,-0.02944664694462055,-0.0014547387605180425,-0.0018857905313426596,-0.004632367150572212,0.005036204877375838,8.879256353790429e-05,-0.00801865015847857,0.022853944033446164,-0.01159525994232825,-0.026155065420843872,-0.013163267516140761,-0.008361128938540211,0.021717804087745495,-0.00748132201550935,0.005657488418716008,0.04129867089866958,0.005705469574583713,-0.03521166153800666,-0.007296879298047718,0.011153690638985034,-0.024633234514285986,0.01793087401926697,-0.018913645259588427,-0.009779735575887342,-0.004721503288689891,-0.02321735308581396,-0.013738237054853561,0.006712464075505449,-0.01665554947097047,-0.02742012715812106,0.027480626053831,0.010695406303454714,0.025141123227418398
ZMO1_ZMO0013,-0.013037126398142019,-0.0017809223687019987,-0.0007899709500567435,0.005024223625097551,-0.011307166440291054,-0.007504802252843227,-0.022894922946834546,0.059120735239292774,0.0013430706977020565,-0.004271006464532569,0.005255869386182829,-0.026722078076983506,0.007165229502712079,-0.004047434338518147,-0.027179480900900735,-0.0004415013268033828,-0.011815978003548257,0.030478166285453762,-0.003418472656320571,0.0039479812140871175,-0.006131993092328967,-0.00758430533987988,0.003556221713682875,-0.035277176544414965,-0.0035621942452574045,-0.019567211281697486,0.030708754827227906,-0.003917451202600228,-0.005011725192955833,0.0020807922218205994,-0.028310554408532845,-0.0012374916282365568,-0.003193256522095549,0.012292531261594776,0.017780478539504662,-0.004987432905331323,-0.015713342486160166,0.012637919986747608,0.002065538473283047,-0.012676728406526555,-0.03910635935733711,-0.006660411246719414,-0.0040207018599000095,0.013221693386013433,-0.0009232337478367707,0.016462985140948204,-0.011438647221640213,0.012412319921931082,-0.009865408762398158,-0.016153397168846697,-0.008713315790907903,0.0016366318391171464,0.004591171916256166,-0.008668229289027198,-0.02547810331198479,0.004575539084020003,0.006539718658661274,-0.0010742148764158323,-0.017637924502977995,-0.03041000273191397,-0.023174067086082672,-0.012532666898340155,0.01730778503873745
ZMO1_ZMO0014,-0.013120017633035117,-0.02173196348923574,-0.007227522688581259,0.005856488664864759,0.003985764983541459,0.002962625883893718,-0.03331010426122761,0.08492733337128146,0.007358362192888151,-0.002455980352550744,-0.007420393809310381,-0.008970815786267579,0.0029024858554336573,-0.003140405677520097,-0.018127087099535158,-0.009094729596198758,-0.0005711814538895798,-0.007975880384798986,-0.009240001856950028,0.014950968566746626,-0.008545376287193294,-0.022130335571302593,0.00738352051792689,-0.0224857313153865,0.0002866386371032415,-0.009298766075595646,0.012433463495257905,-0.011193803383639574,-0.0012649727792348213,-0.005425123460340071,-0.044486923934689886,-0.0057057564942799375,-0.006080045687703139,0.023993645723441353,0.0051729372647702256,0.004815071169521495,-0.010300100881834055,0.008462997473069504,0.022460664197021387,-9.728810818604329e-05,-0.028848197185025303,0.008004682189950967,0.021981960693424278,0.004462126241273313,-0.015250558129219566,-0.0068437033084672964,-0.023293450899793833,-0.004795115534979399,-0.0042017302011649925,0.006225869749601168,-0.02127289610442866,0.007435047557140703,-0.018182903197066686,-0.00999493760989912,-0.024723839673953408,-0.00976781542643618,0.010745357788555157,-0.005194316505178342,0.009439064435663409,0.020411348879124377,-0.003648169938792328,-0.023141762441934582,0.002034401541126977
ZMO1_ZMO0015,-0.005931496737278151,0.007438959207796071,-0.0026978738213852,-0.0061008170322111085,0.011388752248789663,-0.00218811935666976,-0.024521619285108813,-0.013028339765714797,0.013781045459075398,-0.0007326441042645361,0.08290317082288072,0.010759912003774515,0.02467446057184332,0.0002880622152681457,-0.008432611963480316,-0.01690630084867626,0.008751205503205864,0.008286034840146648,-0.005316636141850382,0.001065470897366308,0.0008337076341037163,-0.024665233117777702,-0.006581382585135712,0.005432036938073147,-0.007350548361266451,-0.014113333558285288,0.006374914917516051,-0.010252942081827164,0.002416412362866269,-0.00750637065862765,0.0013124909745917325,0.0025465962092491357,-0.01963369705630191,0.0035390630079192944,-0.0002682675407183096,-0.010701502115844776,-0.004456288262069569,-0.014761744524328043,0.007941179073722592,0.005545994124520449,-0.025996150317945135,0.019117536998107292,0.010107589326616965,-0.005976856524016997,0.012704560207561976,-0.005054611586610052,0.018596203743864358,0.001030636786951111,-0.004533623664324975,-0.012470128999899754,-0.0005303317556449978,0.012201954198858594,-0.008422612356213794,-0.004500442876694459,-0.002637382539064333,-0.006831197782845424,0.010344056963068185,0.004875246790989126,-0.03929576825723234,-0.011810839800506344,-0.0003191948362188183,0.027012772464917116,0.012990928444333905
ZMO1_ZMO0016,0.0016372422260248355,-0.020100711133489782,0.0004036984830843148,0.005527144130728038,0.02754738875220199,-0.0020203131145687665,-0.002641862084819596,-0.016303885700926068,-0.006697832833327412,-0.003811212912763682,0.08192057553324203,0.005092291412889589,0.0018082882087755233,0.004358016341147651,-0.009126164979513407,-0.0008053779187073879,0.007760516755727393,0.012363268060926915,-0.009736132964576797,-0.007481696976009984,0.011274189744003437,-0.010421855142238378,-0.01338260309147235,5.679848312031231e-06,-0.005770032281179545,-0.009539707396401228,-0.003837186156700878,0.006794808841812327,-0.0050999484609385755,-0.007840160267317075,-0.005918065806640209,0.00032272101462161836,0.011630109128078311,0.004918969622730128,0.0006379837372112924,-0.004498698504349645,-0.00202572144774773,-0.018481505082964804,-0.008283780069394873,-0.0038146102068971847,-0.013397883055314558,-0.0002843184220630975,0.0038545210240230054,-0.008735608336073111,-0.016087097984541374,-0.008943221714495799,-0.005416306437366844,0.007686650512924699,-0.009284497988300205,-0.0009166348563322476,-0.0011857565634828299,0.026740453038080456,-0.016682467483772574,-0.002366597453922171,-0.0035849844079086585,0.0039809746364353185,-0.013864877805477188,-0.007001311208643664,-0.025288948638964626,-0.0006973652243481247,-0.0005018277078569553,-0.018110937611928432,-0.001360050193281252
ZMO1_ZMO0017,-0.007793891345946262,0.0015073176176601181,-0.001712227974030416,1.5247847753667365e-05,-0.004291077844580444,0.013470552253749173,-0.021024196637738527,0.0006918073346547457,0.015484380517774426,0.002272479246108718,0.06650319413004897,-0.0033374499485058404,0.043807842893894076,0.0010138226821731476,-0.02151294614391453,-0.002958017097993049,-0.004394330188809756,0.014172584691781766,-0.024571697956188084,-0.0011014623840046281,0.024704558583101905,-0.015089881193502486,-0.01375844687289134,0.014990591731375083,-0.0009983177034665917,-0.023490101394885502,-0.0013987261727618366,0.011746742809910261,-0.007408429204488891,0.005965848577307631,-0.02214569849352035,0.0003747236494657265,-0.00071607351848392,0.003779822100154267,-0.0003003743952413131,-0.0015076003167906707,-0.011712135297247047,-0.021091813304124494,0.0058827513484820595,0.008307264176917819,-0.038198571652280855,-0.010989696205486489,0.006585758784724209,-0.01493344287271395,0.0023922345116865213,-0.0036837484716951713,-0.01824076371702435,0.013448715832999017,-0.01053835848168632,-0.00563706703499392,0.0035510283604409574,0.0409898696697497,-0.007270136354051444,-0.0021195427908049973,-0.015210782868278193,-0.004136336804672886,-0.021368988408144933,-0.00582943214511063,-0.03804257027037409,-0.0021489149553310678,-0.003939518000526557,-0.024894251814663752,0.013521027019438931
ZMO1_ZMO0018,-0.017734374779376005,-0.0043056988662947705,0.0013490252064943858,-0.003639634211048589,0.005728946066669798,0.006368608388936269,-0.029613082199175435,0.003025301761232582,-0.007717008130651311,0.0011427007259983263,-0.013268737854106092,-0.0157250678605235,0.013079716147631181,0.006607156403522748,0.0019968105672660526,0.0015893893647783836,0.0034711119037157457,-0.008167488793707824,0.009623811335872437,0.009895214121919526,0.004151089526090688,0.022719191731190025,-0.0023330463799654494,-0.02000075756780095,0.002022323868834916,0.004730466442756843,-0.02985921141984436,0.01069433539543082,-0.0014143789018638655,-0.011377517846528473,0.013123778080485458,0.002542556922434322,0.01744739675964633,0.02091080894172766,-0.0017281216487094984,0.0016597033830126327,-0.002975399842622779,-0.003474904654428551,0.004044838510823924,0.029391766210600606,-0.010953258169652081,0.015364279966800181,0.004412455601038708,-0.016601919162338663,-0.006154423009913629,-0.0071139109689861285,-0.009214973697340686,0.008791238424996678,-0.002702963228768738,-0.006857268958777347,0.004661139006400006,0.0019251154717668706,-0.015698395477451943,0.006332717390693278,-0.0013936989102153827,0.0029579477946340615,-0.003895415797251733,-0.010902498697057167,-0.01901946461139819,-0.02835132810598216,0.013146343943172148,-0.014563056051041932,0.017491356183356024
ZMO1_ZMO0019,-0.014682631464541001,-0.006621576384093862,0.0030793390529406696,-0.01699818133945506,-0.002432368616544483,-0.013567767937589334,-0.01671041659108092,0.011957557086775898,0.008108430560339355,0.0018875852825050521,-0.017755960822471765,-0.011778678380132709,-0.010144789710153717,-0.007454352744191993,0.0011373302123924313,0.003388621497452258,0.007041752626259485,0.0008033752236773585,0.015530120049104316,0.0008715642390932452,-0.009071130530462811,0.034492011682501926,0.005447769164209323,-0.029610571001622895,0.00431931227320042,0.012869414052608946,-0.027626410458861467,-0.0009201106168621495,-0.001897588564036937,-0.012343213061278148,-0.020766306690936546,0.0017815757472365748,0.004378727294903779,0.013049861395537876,-0.005094328398146979,-0.007885832641491784,-0.009061562482649898,-0.006683260878260986,0.0010328738680618105,0.01893820277909063,-0.008876374888026646,0.00997587666757553,0.018040133268110714,0.007066009030164302,0.0043178215377362985,-0.002802031354302004,0.005706129161760045,0.014058915145748247,0.00019848096143628395,0.0030162006963527707,0.0008084754260986814,-0.023174056224078643,-0.005563606250196025,-0.0008123372641325378,-0.011971519985065144,0.021444993097889165,0.0061272919306911144,-0.010961909973293516,-0.008545172442927509,-0.01827066363842989,-0.0015690418510526285,-0.011733634702402832,0.0007440122658814292
ZMO1_ZMO0020,0.008300619883320617,-0.006133716439633567,-0.09272509401616186,-0.02212112175270856,0.019176821424036185,0.01320163444121218,-0.006373575395573575,-0.014942589073413988,-0.00723070883096079,0.011123692995592745,-0.007528503091213109,0.01212142507676414,-0.0007509239109287551,0.025506804792161282,-0.0031095427119398503,-0.007284554752538346,0.0003816792815242064,-0.0005603943060793545,0.012779500724264179,-0.008615182757783429,-0.01298232659882692,0.017276797996206142,-0.04440993253356229,-0.04098730862525789,-0.0009419867177350993,-0.012286343012021299,-0.008200442188832103,-0.007496309872805114,0.0037979193188107346,-0.011344282950585172,0.020311251636388906,-0.0004524207522225272,0.02118804947055853,0.0019047906972484354,-0.018173960983414044,0.013878707905029498,-0.0061573176576120445,-0.007416327211747415,-0.002429033160891239,-0.0077219890237875,0.0026196708434001186,-0.019887583033792913,-0.012311265016211279,0.0007095049682141095,0.017582354627492358,0.03038693493452674,0.011899964418819573,-0.04212405610697288,-0.026290312563937712,0.00030866492903800397,0.02529504544575344,0.008316083660248549,-0.0483938387308014,0.04825599362078213,0.03802016009766186,0.032899248565886066,-0.0024985905503244455,-0.02128843987178395,-0.004443154264075588,0.005548695451830957,0.00208211261806701,-0.024547856312584753,0.006381003002482048
ZMO1_ZMO0021,0.006691428194610169,0.0007258013333406339,-0.11699777635295183,0.00035827408959613255,0.022646323092959872,0.020883965529595774,-0.013670739649267433,0.004737242268299463,0.0016733718009112896,0.003056305652304898,0.0028331419694043085,-0.0009871741744458852,-0.008055570873850424,0.004573432605527195,-0.012914690134514831,-0.00671264085052212,-0.003817615861568603,0.006261274535570559,0.012879208816420509,0.003135365575517145,-0.007209707433800526,0.0047031681862845336,-0.04160008369629462,-0.0164027221509262,-0.018226633929370902,-0.012615455926129072,-0.0007083761785468016,-0.008981773973129057,0.004694903746570352,-0.007829482484508337,0.01479116448549965,-0.01097511424889473,0.0404044192968913,-0.02698313493953618,-0.010471694101217876,0.024774306474326595,-0.006411357096467329,-0.014066004813160752,0.004329051602309073,-0.008749541622929631,-0.022318445825910742,-0.0018685380271243038,-0.020401839684629417,0.002997560006527358,0.004336316896695533,0.0033731129239012356,0.009991524009215973,0.001960726546195573,-0.01720097688836892,0.04573190599680269,0.005587291067828895,-0.010972921548655047,-0.033377940156121895,0.03454887658202318,0.0032345245905407577,-0.0035381658086439402,0.011200959080907867,0.015029164179621985,-0.022970819787134472,0.018933409708389384,0.015572936297082255,-0.0010520848230640705,-0.001030909177399214
