Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
ZMO1_ZMO0011,0.004813938330695401,0.007289308339994585,0.010007302269691343,0.008799695267427033,-0.025995479997724513,-0.019130951139024927,-0.004976179733471717,0.010361391769972429,-0.005087225758704931,-0.0011686414050977114,0.0010587216100665163,0.0009891387309157221,0.0016559828645754645,-0.00019783874202827337,-0.0003756615447965855,0.006732290182926494,-0.007211765556722289,0.001989120854486695,0.0270460717763095,0.005345863401673947,0.002835714407377171,-0.001617390391411533,0.029172762761286747,-0.003879174922437202,0.01482024055888106,-0.0009210925747581072,0.0038420350326843094,0.02787700340160278,0.01948625925244282,0.01641319340471955,0.01119394837184786,0.045707025768315014,0.0031268612487862233,-0.00028130670324470557,-0.007416950670803747,-0.0209918890928268,-0.021686269206411906,-0.023606445599917987,-0.021729237272721844,-0.0020901126721081685,0.0070311760786407355,-0.015091939877458547,0.008700290242394076
ZMO1_ZMO0012,-0.0003401991775211447,-0.02435659905543937,-0.00813803714948278,-0.009322981672549741,-0.009170893176096744,-0.005468844309167008,-0.005171925111131058,-0.019777473987847443,0.0055632849654066886,-0.022226393519848668,0.008075330908905621,-0.0011583036951717965,-0.014204238455646811,-0.002623764030365335,0.033294936723682875,0.006945824898165718,-0.030535930403310364,-0.0035929678690597984,0.007271362020888035,-0.0037942357138005455,-0.025261073512122333,-0.012665944808994103,0.02190719374774507,-0.002945023667201335,-0.003533794746678476,-0.018967614957151803,-0.009612580426791813,-0.0035729477717692487,0.007157747040659786,-0.004982889057545646,-0.028211660389259038,-0.0014397866485309915,0.01593444841041454,-0.008097293469954752,-0.022526616333154992,0.02502833492109806,0.010691356276459955,-0.009040620626186087,0.007185387735561176,-0.01364592909352226,-0.007946159737809084,0.012591993596060662,-0.026237792275124395
ZMO1_ZMO0013,0.004664567366454962,-0.012678458400562547,-0.009157239784540236,-0.007258126769891449,0.002839386265049701,-0.014982982172847662,-0.022662211940625693,-0.01832903692843316,0.04627446293739704,-0.028307112723932548,0.0065892244757116665,-0.0010684470625278203,-0.00860622544744598,-0.00778615129489654,0.006636744962030076,0.01981632017714195,0.040304827919191336,-0.00310452796185419,0.02531460603618287,-0.00691597529377909,-0.009796794047559515,-0.051419594818107456,0.0186896833370236,0.00490572549396887,0.023217552837608197,-0.03680603838990595,0.01520537395665776,-0.024145698480233846,0.005728192061064053,-0.013236639711777085,-0.010166799498844586,-0.0059835982546725475,-0.007173323453625198,-0.007231548955487371,-0.012637452277647506,0.02843828489603021,-0.026917301569307182,-0.01767080858058058,0.002885959919415707,-0.038443316710804115,-0.014364937763402105,-0.021597391620502688,0.008439632198066151
ZMO1_ZMO0014,0.01963073286771311,-0.019544240649411855,-0.007041146032623268,0.002180368536760151,-0.0003263535749320279,-0.010233863740432723,-0.01673385816427945,-0.011431965813875804,0.08566057359360037,-0.033403652950086835,0.0024469218142305674,-0.00684659470406832,0.0013111222839406053,-0.0037302326594957544,0.0028299779018714365,0.05235160827409246,0.0006887249994086691,0.0004176305155291135,0.02218239895090913,-0.003434648366186935,0.004305905604682479,-0.0513355959982811,0.011927784886191884,0.007261155051714965,0.018030339923501157,-0.0463809416566172,0.0045255413404052735,-0.027333519708014172,0.008042025907959193,-0.00521426801432062,-0.0018511946296729835,-0.008272790981686744,0.006637444059274691,-0.025441811703246865,0.0017021090377246006,0.014264213920399319,-0.007131841603394107,-0.0332585516671803,-0.012452108153971526,-0.028338874856312802,-0.014211232228579217,-0.03627323542353549,0.026266562932587587
ZMO1_ZMO0015,-0.004329823554079755,0.004563232743315427,0.0027110939672456307,-0.01929563698387204,0.023910721599182044,-0.004713794271302137,0.01193147169606031,0.005200067773853432,-0.006151444739246969,0.005446806373634827,0.0026557077724376063,-0.007531090031599834,0.0006126665470472348,-0.0033267861185536413,-0.022860611672195653,-0.010993704087139965,-0.015367546816467305,-0.00287303551678765,0.013610485526095074,-0.005918549801446704,0.010981298471100456,0.017580563868856626,-0.002947319427208845,-0.006425255953009704,-0.0023735250172895487,-0.022335566784079386,0.07632921192882859,-0.010733673592154892,-0.015695536003802833,-0.01350509071577405,-0.02022960945578212,0.0013084365790190476,-0.0014937916465287467,0.017180752019001305,-0.0062539452497488044,0.009980604174310972,0.02255158089445968,-0.01068803001484491,-0.03531103167982137,-0.033397483096834255,-0.009192983811879317,-0.015985688134424633,-0.00035752933525198545
ZMO1_ZMO0016,-0.008591988937241666,-0.0005415589223897251,0.005142549277342533,-0.009405396483170157,0.03785538514240455,-0.003954786851628473,0.0019277066761542714,0.016844164927159608,-0.012695272976159876,-0.0005028719456574818,-0.016570712304968663,-0.007483874824082637,0.0032434353097016734,-0.000552322737380151,0.004255179311190493,0.021625552691513457,-0.022076403585442883,-0.0006926662491200655,0.0008003822008016505,-0.008048748482972037,0.012860944027118517,0.011149923886954275,0.003695292060166932,-0.007386225178261739,-0.009799005300960499,-0.004832180100688621,0.07505008935033372,-0.013966863993020277,-0.009924511869974069,-0.011517894303685444,0.005980093513100395,0.003292126222095618,0.002641291809666388,-0.011559649382230561,0.003583037777893604,0.003924150662061711,-0.012244633980971597,-0.008746052108563496,-0.014150886528151956,0.0017677904528463422,-0.002545064413070283,-0.04398976474433698,-0.002264123287002036
ZMO1_ZMO0017,-0.0035869615293619233,-0.016954255408232474,0.020011214322742745,-0.010610359117300655,0.06272365015904713,-0.0005063839393256248,-0.0030707878871276046,0.0078117731551666705,0.00496140527879356,-0.025386215663970643,-0.02366268338407981,0.0007503956063193324,-0.004404392306075131,-0.00506160617799346,-0.019363415992209008,-0.002360174628484885,-0.016817140785586923,-0.006773097919177618,-0.001488059556461482,-0.011815411727560695,0.0055061554862736945,0.023086858510903807,-0.007468658065867212,-0.014159708323865507,-0.010160584056789193,-0.03298218375362864,0.051391760240187184,-0.021568614454467405,0.003200191138131177,-0.02603162327103031,-0.007575581811360332,0.0056148833249690675,0.007976520455300243,-0.005648684331358938,0.0010938711722433092,0.001531611840878505,0.006792596052420632,-0.014136470749676699,-0.01151694515626076,-0.005950421796104024,-0.024223476343190924,-0.04491013551929043,-0.02539636291438474
ZMO1_ZMO0018,-0.00047300896000442927,0.0032786300119851085,0.005590236795356074,0.002733216923747139,0.0155447389951794,-0.002490417553537615,-0.00777827084228621,0.01054406425754841,0.0028364958818091553,0.005039735390570542,-0.01890590629601954,-0.0014717329257555294,0.0025574856194348545,0.003089301309880132,-0.017286528934311603,0.016665139269505417,-0.022184659400614672,-0.0010775292035644637,-0.020035772773207873,-0.0042820100669457226,0.01936189810345529,-0.014346675935367556,0.012143243269931379,-0.002296358953200206,-0.010771571865721453,0.009820703024433877,-0.015466162491990886,0.0038092473424662467,-0.0064136703030435475,0.015425624440419224,-0.02879565814969942,0.003280147666514577,0.004311669338681876,0.00019524123356347205,0.02464162451437648,0.028883174003384617,0.007110677626022671,0.0017604471367265383,0.018894371347489985,-0.01025389058273646,-0.004785787932003615,-0.029237416473403898,-0.007379513714660543
ZMO1_ZMO0019,-0.007474882163523997,0.02123803115769941,0.0029532867034296494,-0.004939197603963489,0.009264432522831175,-0.002612618286350227,0.014572590151186018,0.005971097400057887,0.008937361492212584,0.013473300979312583,-0.009997807985555076,-0.0038053863304219992,-0.00509543611593116,0.006371346548051599,-0.010575439054357288,0.007462760846528551,-0.01644048979012882,-0.006533420405610014,-0.021117198257603973,-0.00564663531670803,0.015881654962333822,-0.02886377498018498,-0.01360414462492493,-0.0009018872850888637,-0.0047301936235789955,0.004195231046304234,-0.01458802480567728,0.023796488297733925,-0.006092556260397703,0.010064225344821785,-0.007292083731207828,-0.0007133529487616506,0.013735248672358763,0.0015999188624014928,0.0107139857603472,0.016713950199191478,0.013916244401610477,-0.00427901029760138,0.04264076671609361,-0.023747662857453184,-0.004373597713314012,-0.0258859057917699,0.004764590852404077
ZMO1_ZMO0020,0.02642313170113735,0.024417299875613425,-0.010791155993849295,-0.004549456356928698,0.003059747136234718,0.005530733308692712,0.013758409765725423,-0.0093148089555625,0.001205256607310921,-0.018249033300110698,0.015712287070695653,-0.01894676900235387,0.00018894796926414222,-0.1026373031465085,0.06318531952501821,0.013972197378610647,-0.02892924766862497,0.012833993195159044,-0.013930414464017596,-0.0534960381631371,0.0051508535838261866,-0.005472555409354738,-0.002101934719789546,0.003769134394405091,-0.13249896627747937,-0.01880413154873398,-0.021273503615124985,0.009346711130120098,-0.026569789453136462,0.033375852063943126,-0.022597088829256214,-0.00456032283454476,0.016837597990635878,-0.020884848657533095,0.009197485209234902,0.00843234053140343,-0.016924354570109757,-0.010649290747794247,-0.006485751067327649,0.04699240506706266,0.009574886425393092,0.009606454872742302,-0.0064736613825487534
ZMO1_ZMO0021,0.03287428982226611,0.008550301345297443,-0.018048149051264537,-0.0015757846895941394,0.013197508822622305,0.002517804781668826,0.006026039473547252,0.0020332916904720337,0.0075615413979676195,-0.013559735033775885,0.0019194386854535722,-0.014421801468002166,-0.0027070482551112373,-0.12866214143422064,0.03877018204822516,0.02648949070657025,0.01364654640826456,0.008102276986299428,-0.0016739382088082437,-0.03909410518738937,0.0158732070015668,0.015136246393572986,-0.011968854312004465,0.005020411032173093,-0.12170433970969562,-0.0056994417404379735,-0.01085301730309478,-0.0005316285325088481,0.0016053159780150938,0.03213012766185104,-0.02871926929174545,-0.00487460337765849,-0.008018437523027631,-0.009222072580123678,0.008603692464333549,0.014997223108253955,0.0003413884864159413,-0.014874115165066894,-0.008623076264877605,0.011387958982867964,-0.02887390879617004,0.0028757088750711824,-0.01122846340402619
ZMO1_ZMO0022,0.03658093592957258,-0.008842596615633488,-0.017910782377886396,-0.007251463797373476,0.016105628625470707,-0.003993606638893854,0.0038564380678529652,-0.006809161477621262,-0.006456413592821606,-0.012731649985623067,0.0005038321799775507,-0.011841540228539772,-0.00016497002275471685,-0.14347360921713978,0.022292200913841202,0.012492749644777734,-0.0025689858091477386,-0.001275796618620572,0.003220147395113322,-0.028379823140056704,0.017355516526672398,0.008486660060663061,0.00992156890024066,0.009056193132964768,-0.12298771934091879,0.013837490570058973,-0.019232347376305935,0.00259049038268522,0.0013057490971935617,0.023080364543158743,-0.030868285305604988,-0.005130957054060051,-0.013254457383332335,-0.011686959384018987,0.005170458883334924,0.034237000936650774,-0.010053946370170841,-0.019165370760934955,-0.016802243170117533,0.01018166390211171,-0.020001762660545316,-0.005437443586076472,-0.007422124671619222
ZMO1_ZMO0023,-0.0024868919558122273,-0.02353846182833811,-0.009219564373016062,0.029761355533018518,-0.02533275681569507,-0.01640818868861858,0.011589975250072541,0.013957998429181483,0.0016001555693778715,-0.006916153875614028,-0.0052854502803558355,0.0013394378965364943,0.014318421274510494,0.002660070975095951,0.028055704142300353,0.0026202808692052633,-0.03655426586548877,0.003412365068799644,0.02791870831305712,-0.0008200783288850394,0.014674508763066712,0.020346085356748842,-0.027334793561260482,-0.012056915277709666,-0.009876945690756079,0.01944624214865755,-0.010779567833057618,-0.006287871419348908,-0.004579255559683403,0.0016319366316447567,-0.011794267356897096,-0.00551223318487565,0.0010748712706782882,0.0003924013216272184,-0.007555402415947863,-0.011935896601995491,0.011084328375978041,-0.02940498358597626,-0.009553213896803503,0.01961343837070569,0.000351237027002123,-0.01911547748626436,0.0001717607697874444
ZMO1_ZMO0025,0.005851089762136136,-0.009395751716771674,-0.014102671237446995,-0.00541258640930194,0.010787375291704397,0.0015424015797483443,-0.000990904880622257,-0.004136878542504956,-0.01372390158775494,0.006705856864764089,-0.0029212554556484766,-0.00838878101150472,-0.0005851258588480031,-0.0035661110170502317,0.013729786918166346,-0.006938224011642112,-0.008727911879087408,-0.0060902338120447505,-0.007483737990909381,-0.009466584003073217,0.020702311137170932,0.04334494114811766,-0.024002297153294605,-0.0054631977773749165,0.006462367606636181,-0.009464714327941187,0.002041605106018991,0.003385386011824151,0.02105106883912942,0.005494998803722585,0.0014721457543942172,0.0015729107644372386,0.022382100978479293,0.006730302548630733,-0.015192796303195909,-0.00923554146698824,0.0003275979786592795,-0.010669123813256022,-0.0016694093699029754,-0.018431889863667707,0.012450617780721993,-0.0059006442892732,-0.013583672693114219
ZMO1_ZMO0026,0.014615820644711336,-0.015196033152108877,-0.050773418684773974,0.03161405710535306,0.02759481789784051,-0.0061352599328654235,0.012057558169459607,-0.005159356267449948,-0.004086002517904022,0.018151008513760596,-0.03708480127566695,-0.008569713952769446,-0.009124672016497219,-0.0053794226948731755,0.02207838292738936,-0.017402221031022232,0.010482382125871373,0.0025116754738114815,-0.013509055023042013,-0.01619831486790468,-0.017916942763249726,-0.018667647884780775,-0.013760123838959061,-0.009854113737648568,0.10682640868199178,-0.03084126875909451,0.0027876710145070707,-0.03414917336771522,-0.004840516305753236,0.018133024494508355,-0.025179707476279966,-0.006472364066888099,-0.004493884135779947,0.006475105929723656,-0.01041851679863603,0.007473600911169716,-0.02151830303900232,0.008665846000158536,0.01957219172810865,0.017719748149904277,0.0023770655328712643,-0.015743296155116902,0.010233721073569084
ZMO1_ZMO0027,-0.004259088669688393,-0.0014875971387328386,0.0024517389499398973,0.007075800911952846,-0.004251168675902169,-0.002688256207820962,0.005773037104138784,-0.0016174443178045743,0.002298642821820621,0.03450557214990818,-0.020780751654563133,-0.00021851127160895802,0.005252900763222837,-0.003995605719600671,-0.01888171281675823,-0.022603816829849473,-0.016087946906909217,-0.004303623767832674,-0.004069024298693561,-0.0017863022176628017,0.015414341960117463,0.007252691478958967,-0.019000044923042362,-0.008491201198981327,-0.011663814925136783,-0.014684064110188473,-0.012514460248451863,0.012385431720999852,-0.01349463053897064,-0.023497080798693594,-0.02344281286371625,-0.0028602832617982722,0.0033796876997053992,-0.0034343286063200375,0.0004334421175137823,0.005121967849616883,-0.007217052886310931,-0.024834964274617864,0.0007834479462184678,-0.023497406551789012,-0.012589533002687716,0.015461511244413188,-0.006565231854368867
ZMO1_ZMO0028,0.0034425091490217475,-0.013748236771869251,-0.010227225571350489,0.0031015126984952,-0.030646280049604145,-0.01916999719132155,0.011141885428526559,0.0031030050018675307,-0.0002484624025482475,-0.002433108343361959,0.01357148240440281,0.01282222301129403,-0.001605407744589041,-0.0070084933281653935,-0.02169975718741411,-0.0012953892028152209,0.0059897640783001865,-0.009725213260231225,0.016341004631926347,-4.1112197786246855e-05,-0.0043225064753386125,0.005435051193687105,-0.022301139645060548,-0.007630723655231339,0.00676310552696382,0.003998963095582476,-0.0013452863005648898,0.006526113026657666,0.00060459268599085,-0.020546029820028764,-0.019820008528575687,-0.0021289830921703387,0.02273223193892646,-0.012722046544175357,-0.005377575985436794,-0.027096106861404973,-0.018514407528381044,-0.029168566641665946,-0.008065445130257443,-0.03126718548134499,-0.02446392338941419,0.0030756783613726853,0.00015148634659744543
ZMO1_ZMO0029,0.0028035687099591047,-0.010372351192719606,-0.00937504331318598,0.023491583103786642,-0.00296222945767807,-0.01561406504983151,0.004669342200787778,0.008015869312183841,-0.005644610317581832,-0.01874978917938166,0.0029967114876711305,-0.00250586762909363,0.0036950842450235526,-0.004720301391478335,0.01639337326610604,0.0027765642648881644,-0.008971918245632466,-0.008581645770718628,0.026980429905798502,-0.006088609215809527,-0.0034144900906208846,-0.015093366596802285,-0.013603152163023637,-0.010529668253645505,0.014472048302364248,0.036278432071431416,-0.010174428435004485,0.007167405759295268,-0.016280616904854456,0.01330714260183084,-0.0004862653893775318,-0.003037730786404136,-0.01019207479375716,-0.025225371487646257,-0.01982057099796575,0.026040889212280652,0.01549922822552961,-0.01988089411933854,-0.0015443882619732166,0.024929647412960835,-0.014953245431031839,-0.020681360584666384,0.017761976110848968
ZMO1_ZMO0030,0.002083176139312864,-0.0140690204912724,-0.01472736450094644,0.011798063975372586,-0.000341050444015271,-0.0052488288962537185,-0.0015787269569022258,-0.01244482747151379,-0.0033682835263572613,-0.01073505746668799,-0.011190958454120922,-0.003611326619543023,0.0041642828673628006,0.0007236736371507511,0.001975081437035174,0.014622773070323345,-0.015712107760339773,-0.00836889762663799,0.009089584722129306,-0.006974264681710527,0.0019804470657531488,-0.008594103866797913,0.0079351027823474,0.0006019672625513308,-0.011340736089968686,-0.010679971434724165,-0.01749172924996197,-0.004034940229454385,-0.010250343826238096,-0.0170278093947558,-0.0001331313966672265,-0.010301481500972664,-0.02240736157985231,0.00721236070340609,-0.0095844813754788,-0.016480485759357115,-0.009220441987409725,-0.007977795788417407,0.007242372644565221,0.013803039613520187,0.012808433699079715,0.005892510749106805,-0.001444295156281257
ZMO1_ZMO0031,-0.005317493893935758,-0.024694064892238986,0.01085509788800618,0.018724816086210582,-0.003474973457682834,-0.006835911770822076,0.013989053203438243,-0.025681280546027883,0.005127741348560483,-0.014368636356502639,-0.0117851597171222,0.01078732931817628,0.004202841441558138,-0.000749340124567913,-0.0022853468988455515,0.008174792904713124,0.011516820202305626,0.012262533827780964,-0.0036995042199427022,-0.00932373195294221,0.022114094613034787,-0.02192716439951914,0.012344322113592683,-0.0009029141854908151,-0.036519597435554156,-0.004991136957372375,-0.016971492328693834,-0.06884477235221761,0.01264375917215092,-0.005809489255183343,0.003247897372543093,0.006010773572252512,0.010395000397558633,0.01751657021149782,-0.014632155958466625,0.005942187179088334,0.020848333479935935,0.0007409478818018846,0.019336818658492027,-0.0055842912110794585,0.01195796114794925,0.004070739456576896,-0.01531122368338288
ZMO1_ZMO0033,-0.006379729772532422,-0.015836390039630308,-0.019126255870843448,-0.015714853088614283,0.0012880721417297789,-0.018748209535193766,0.002004072167354787,-0.01736241231537847,0.007448050566699862,-0.022568438329293967,-0.011667596739573956,-0.007363839197018066,-0.0023721992534101086,-0.00586956461149327,-0.010411059702957776,0.002325154386281038,-0.028443668797822026,-0.00535971731639863,0.009277796751418555,0.004726479390129163,-0.016783637174424996,-0.013047257073075634,-0.016020144284649183,0.006210647332264862,0.001996267511835401,0.021548198484099924,-0.012008230374716157,-0.004239706450550057,0.0012420946909869543,-0.008315416988622731,-0.015254912976221738,-0.010936712929162618,-0.002375078295602205,0.01015791598331111,-0.007462317214559378,0.017175644966690662,0.027141698633846547,-0.005685868221143376,-0.01491346161819665,0.013649646036022702,0.017223644026905655,0.003975357705148038,0.014828164305558812
