,gene_id,database,kegg_id
31843,YLR354C,KEGG_pathway,map01120
31844,YLR354C,KEGG_pathway,map01130
31845,YLR354C,KEGG_pathway,map01200
31846,YLR354C,KEGG_pathway,map01230
31854,YLR355C,KEGG_pathway,map00290
31855,YLR355C,KEGG_pathway,map00770
31856,YLR355C,KEGG_pathway,map01100
31857,YLR355C,KEGG_pathway,map01110
31858,YLR355C,KEGG_pathway,map01130
31859,YLR355C,KEGG_pathway,map01210
31860,YLR355C,KEGG_pathway,map01230
31862,YLR356W,KEGG_pathway,map04139
31864,YLR357W,KEGG_pathway,map04139
31870,YLR359W,KEGG_pathway,map00230
31871,YLR359W,KEGG_pathway,map00250
31872,YLR359W,KEGG_pathway,map01100
31873,YLR359W,KEGG_pathway,map01110
31874,YLR359W,KEGG_pathway,map01130
31880,YLR360W,KEGG_pathway,map00230
31881,YLR360W,KEGG_pathway,map00250
31882,YLR360W,KEGG_pathway,map01100
31883,YLR360W,KEGG_pathway,map01110
31884,YLR360W,KEGG_pathway,map01130
31890,YLR361C,KEGG_pathway,map00230
31891,YLR361C,KEGG_pathway,map00250
31892,YLR361C,KEGG_pathway,map01100
31893,YLR361C,KEGG_pathway,map01110
31894,YLR361C,KEGG_pathway,map01130
31900,YLR361C-A,KEGG_pathway,map00230
31901,YLR361C-A,KEGG_pathway,map00250
31902,YLR361C-A,KEGG_pathway,map01100
31903,YLR361C-A,KEGG_pathway,map01110
31904,YLR361C-A,KEGG_pathway,map01130
31906,YLR362W,KEGG_pathway,map04011
31908,YLR363C,KEGG_pathway,map04011
31910,YLR363W-A,KEGG_pathway,map04011
31912,YLR364W,KEGG_pathway,map04011
31914,YLR367W,KEGG_pathway,map03010
31916,YLR368W,KEGG_pathway,map03010
31920,YLR369W,KEGG_pathway,map03018
31921,YLR369W,KEGG_pathway,map04212
31922,YLR369W,KEGG_pathway,map05152
31930,YLR370C,KEGG_pathway,map04144
31931,YLR370C,KEGG_pathway,map04666
31932,YLR370C,KEGG_pathway,map04810
31933,YLR370C,KEGG_pathway,map05100
31934,YLR370C,KEGG_pathway,map05130
31935,YLR370C,KEGG_pathway,map05131
31936,YLR370C,KEGG_pathway,map05132
31938,YLR371W,KEGG_pathway,map04011
31943,YLR372W,KEGG_pathway,map00062
31944,YLR372W,KEGG_pathway,map01040
31945,YLR372W,KEGG_pathway,map01110
31946,YLR372W,KEGG_pathway,map01212
31951,YLR373C,KEGG_pathway,map00062
31952,YLR373C,KEGG_pathway,map01040
31953,YLR373C,KEGG_pathway,map01110
31954,YLR373C,KEGG_pathway,map01212
31959,YLR375W,KEGG_pathway,map00062
31960,YLR375W,KEGG_pathway,map01040
31961,YLR375W,KEGG_pathway,map01110
31962,YLR375W,KEGG_pathway,map01212
31967,YLR376C,KEGG_pathway,map00062
31968,YLR376C,KEGG_pathway,map01040
31969,YLR376C,KEGG_pathway,map01110
31970,YLR376C,KEGG_pathway,map01212
31983,YLR377C,KEGG_pathway,map00010
31984,YLR377C,KEGG_pathway,map00030
31985,YLR377C,KEGG_pathway,map00051
31986,YLR377C,KEGG_pathway,map00680
31987,YLR377C,KEGG_pathway,map00710
31988,YLR377C,KEGG_pathway,map01100
31989,YLR377C,KEGG_pathway,map01110
31990,YLR377C,KEGG_pathway,map01120
31991,YLR377C,KEGG_pathway,map01130
31992,YLR377C,KEGG_pathway,map01200
31993,YLR377C,KEGG_pathway,map04152
31994,YLR377C,KEGG_pathway,map04910
31999,YLR378C,KEGG_pathway,map03060
32000,YLR378C,KEGG_pathway,map04141
32001,YLR378C,KEGG_pathway,map04145
32002,YLR378C,KEGG_pathway,map05110
32007,YLR380W,KEGG_pathway,map03060
32008,YLR380W,KEGG_pathway,map04141
32009,YLR380W,KEGG_pathway,map04145
32010,YLR380W,KEGG_pathway,map05110
32015,YLR381W,KEGG_pathway,map03060
32016,YLR381W,KEGG_pathway,map04141
32017,YLR381W,KEGG_pathway,map04145
32018,YLR381W,KEGG_pathway,map05110
32020,YLR382C,KEGG_pathway,map00970
32022,YLR383W,KEGG_pathway,map03018
32024,YLR384C,KEGG_pathway,map03018
32026,YLR385C,KEGG_pathway,map03018
32030,YLR386W,KEGG_pathway,map03440
32031,YLR386W,KEGG_pathway,map05166
32032,YLR386W,KEGG_pathway,map05203
32036,YLR387C,KEGG_pathway,map03440
32037,YLR387C,KEGG_pathway,map05166
32038,YLR387C,KEGG_pathway,map05203
32040,YLR388W,KEGG_pathway,map03010
32042,YLR389C,KEGG_pathway,map05010
32044,YLR390W,KEGG_pathway,map05010
32046,YLR390W-A,KEGG_pathway,map05010
32048,YLR392C,KEGG_pathway,map05010
32050,YLR393W,KEGG_pathway,map05010
32052,YLR394W,KEGG_pathway,map05010
32061,YLR395C,KEGG_pathway,map00190
32062,YLR395C,KEGG_pathway,map01100
32063,YLR395C,KEGG_pathway,map04260
32064,YLR395C,KEGG_pathway,map04714
32065,YLR395C,KEGG_pathway,map04932
32066,YLR395C,KEGG_pathway,map05010
32067,YLR395C,KEGG_pathway,map05012
32068,YLR395C,KEGG_pathway,map05016
32070,YLR396C,KEGG_pathway,map04138
32072,YLR397C,KEGG_pathway,map03008
32074,YLR398C,KEGG_pathway,map03018
32076,YLR399C,KEGG_pathway,map03018
32078,YLR401C,KEGG_pathway,map03018
32080,YLR403W,KEGG_pathway,map03018
32082,YLR404W,KEGG_pathway,map03018
32084,YLR405W,KEGG_pathway,map03018
32086,YLR406C,KEGG_pathway,map03010
32088,YLR407W,KEGG_pathway,map03010
32090,YLR408C,KEGG_pathway,map03010
32092,YLR409C,KEGG_pathway,map03008
32094,YLR410W,KEGG_pathway,map03008
32096,YLR410W-A,KEGG_pathway,map03008
32098,YLR410W-B,KEGG_pathway,map03008
32101,YLR411W,KEGG_pathway,map01524
32102,YLR411W,KEGG_pathway,map04978
32105,YLR412W,KEGG_pathway,map01524
32106,YLR412W,KEGG_pathway,map04978
32109,YLR413W,KEGG_pathway,map01524
32110,YLR413W,KEGG_pathway,map04978
32113,YLR414C,KEGG_pathway,map01524
32114,YLR414C,KEGG_pathway,map04978
32122,YLR417W,KEGG_pathway,map00330
32123,YLR417W,KEGG_pathway,map00360
32124,YLR417W,KEGG_pathway,map00380
32125,YLR417W,KEGG_pathway,map00627
32126,YLR417W,KEGG_pathway,map00643
32127,YLR417W,KEGG_pathway,map01120
32128,YLR417W,KEGG_pathway,map04144
32136,YLR418C,KEGG_pathway,map00330
32137,YLR418C,KEGG_pathway,map00360
32138,YLR418C,KEGG_pathway,map00380
32139,YLR418C,KEGG_pathway,map00627
32140,YLR418C,KEGG_pathway,map00643
32141,YLR418C,KEGG_pathway,map01120
32142,YLR418C,KEGG_pathway,map04144
32150,YLR419W,KEGG_pathway,map00330
32151,YLR419W,KEGG_pathway,map00360
32152,YLR419W,KEGG_pathway,map00380
32153,YLR419W,KEGG_pathway,map00627
32154,YLR419W,KEGG_pathway,map00643
32155,YLR419W,KEGG_pathway,map01120
32156,YLR419W,KEGG_pathway,map04144
32159,YLR420W,KEGG_pathway,map00240
32160,YLR420W,KEGG_pathway,map01100
32163,YLR421C,KEGG_pathway,map03050
32164,YLR421C,KEGG_pathway,map05169
32167,YLR422W,KEGG_pathway,map03050
32168,YLR422W,KEGG_pathway,map05169
32170,YLR423C,KEGG_pathway,map04138
32172,YLR424W,KEGG_pathway,map04138
32174,YLR425W,KEGG_pathway,map04011
32178,YLR427W,KEGG_pathway,map00100
32179,YLR427W,KEGG_pathway,map01100
32180,YLR427W,KEGG_pathway,map01130
32184,YLR429W,KEGG_pathway,map00100
32185,YLR429W,KEGG_pathway,map01100
32186,YLR429W,KEGG_pathway,map01130
32190,YLR430W,KEGG_pathway,map00100
32191,YLR430W,KEGG_pathway,map01100
32192,YLR430W,KEGG_pathway,map01130
32194,YLR431C,KEGG_pathway,map04138
32199,YLR432W,KEGG_pathway,map00230
32200,YLR432W,KEGG_pathway,map00983
32201,YLR432W,KEGG_pathway,map01100
32202,YLR432W,KEGG_pathway,map01110
32229,YLR433C,KEGG_pathway,map04010
32230,YLR433C,KEGG_pathway,map04020
32231,YLR433C,KEGG_pathway,map04022
32232,YLR433C,KEGG_pathway,map04114
32233,YLR433C,KEGG_pathway,map04218
32234,YLR433C,KEGG_pathway,map04310
32235,YLR433C,KEGG_pathway,map04360
32236,YLR433C,KEGG_pathway,map04370
32237,YLR433C,KEGG_pathway,map04380
32238,YLR433C,KEGG_pathway,map04650
32239,YLR433C,KEGG_pathway,map04658
32240,YLR433C,KEGG_pathway,map04659
32241,YLR433C,KEGG_pathway,map04660
32242,YLR433C,KEGG_pathway,map04662
32243,YLR433C,KEGG_pathway,map04720
32244,YLR433C,KEGG_pathway,map04724
32245,YLR433C,KEGG_pathway,map04728
32246,YLR433C,KEGG_pathway,map04921
32247,YLR433C,KEGG_pathway,map04922
32248,YLR433C,KEGG_pathway,map04924
32249,YLR433C,KEGG_pathway,map05010
32250,YLR433C,KEGG_pathway,map05014
32251,YLR433C,KEGG_pathway,map05031
32252,YLR433C,KEGG_pathway,map05152
32253,YLR433C,KEGG_pathway,map05166
32254,YLR433C,KEGG_pathway,map05167
32281,YLR435W,KEGG_pathway,map04010
32282,YLR435W,KEGG_pathway,map04020
32283,YLR435W,KEGG_pathway,map04022
32284,YLR435W,KEGG_pathway,map04114
32285,YLR435W,KEGG_pathway,map04218
32286,YLR435W,KEGG_pathway,map04310
32287,YLR435W,KEGG_pathway,map04360
32288,YLR435W,KEGG_pathway,map04370
32289,YLR435W,KEGG_pathway,map04380
32290,YLR435W,KEGG_pathway,map04650
32291,YLR435W,KEGG_pathway,map04658
32292,YLR435W,KEGG_pathway,map04659
32293,YLR435W,KEGG_pathway,map04660
32294,YLR435W,KEGG_pathway,map04662
32295,YLR435W,KEGG_pathway,map04720
32296,YLR435W,KEGG_pathway,map04724
32297,YLR435W,KEGG_pathway,map04728
32298,YLR435W,KEGG_pathway,map04921
32299,YLR435W,KEGG_pathway,map04922
32300,YLR435W,KEGG_pathway,map04924
32301,YLR435W,KEGG_pathway,map05010
32302,YLR435W,KEGG_pathway,map05014
32303,YLR435W,KEGG_pathway,map05031
32304,YLR435W,KEGG_pathway,map05152
32305,YLR435W,KEGG_pathway,map05166
32306,YLR435W,KEGG_pathway,map05167
32333,YLR436C,KEGG_pathway,map04010
32334,YLR436C,KEGG_pathway,map04020
32335,YLR436C,KEGG_pathway,map04022
32336,YLR436C,KEGG_pathway,map04114
32337,YLR436C,KEGG_pathway,map04218
32338,YLR436C,KEGG_pathway,map04310
32339,YLR436C,KEGG_pathway,map04360
32340,YLR436C,KEGG_pathway,map04370
32341,YLR436C,KEGG_pathway,map04380
32342,YLR436C,KEGG_pathway,map04650
32343,YLR436C,KEGG_pathway,map04658
32344,YLR436C,KEGG_pathway,map04659
32345,YLR436C,KEGG_pathway,map04660
32346,YLR436C,KEGG_pathway,map04662
32347,YLR436C,KEGG_pathway,map04720
32348,YLR436C,KEGG_pathway,map04724
32349,YLR436C,KEGG_pathway,map04728
32350,YLR436C,KEGG_pathway,map04921
32351,YLR436C,KEGG_pathway,map04922
32352,YLR436C,KEGG_pathway,map04924
32353,YLR436C,KEGG_pathway,map05010
32354,YLR436C,KEGG_pathway,map05014
32355,YLR436C,KEGG_pathway,map05031
32356,YLR436C,KEGG_pathway,map05152
32357,YLR436C,KEGG_pathway,map05166
32358,YLR436C,KEGG_pathway,map05167
32385,YLR437C,KEGG_pathway,map04010
32386,YLR437C,KEGG_pathway,map04020
32387,YLR437C,KEGG_pathway,map04022
32388,YLR437C,KEGG_pathway,map04114
32389,YLR437C,KEGG_pathway,map04218
32390,YLR437C,KEGG_pathway,map04310
32391,YLR437C,KEGG_pathway,map04360
32392,YLR437C,KEGG_pathway,map04370
32393,YLR437C,KEGG_pathway,map04380
32394,YLR437C,KEGG_pathway,map04650
32395,YLR437C,KEGG_pathway,map04658
32396,YLR437C,KEGG_pathway,map04659
32397,YLR437C,KEGG_pathway,map04660
32398,YLR437C,KEGG_pathway,map04662
32399,YLR437C,KEGG_pathway,map04720
32400,YLR437C,KEGG_pathway,map04724
32401,YLR437C,KEGG_pathway,map04728
32402,YLR437C,KEGG_pathway,map04921
32403,YLR437C,KEGG_pathway,map04922
32404,YLR437C,KEGG_pathway,map04924
32405,YLR437C,KEGG_pathway,map05010
32406,YLR437C,KEGG_pathway,map05014
32407,YLR437C,KEGG_pathway,map05031
32408,YLR437C,KEGG_pathway,map05152
32409,YLR437C,KEGG_pathway,map05166
32410,YLR437C,KEGG_pathway,map05167
32415,YLR438W,KEGG_pathway,map00330
32416,YLR438W,KEGG_pathway,map01100
32417,YLR438W,KEGG_pathway,map01110
32418,YLR438W,KEGG_pathway,map01130
32421,YLR438C-A,KEGG_pathway,map03018
32422,YLR438C-A,KEGG_pathway,map03040
32425,YLR439W,KEGG_pathway,map03018
32426,YLR439W,KEGG_pathway,map03040
32429,YLR440C,KEGG_pathway,map03018
32430,YLR440C,KEGG_pathway,map03040
32432,YLR441C,KEGG_pathway,map03010
32434,YLR442C,KEGG_pathway,map03010
32436,YLR443W,KEGG_pathway,map03010
32438,YLR445W,KEGG_pathway,map03010
32456,YLR446W,KEGG_pathway,map00010
32457,YLR446W,KEGG_pathway,map00051
32458,YLR446W,KEGG_pathway,map00052
32459,YLR446W,KEGG_pathway,map00500
32460,YLR446W,KEGG_pathway,map00520
32461,YLR446W,KEGG_pathway,map00521
32462,YLR446W,KEGG_pathway,map00524
32463,YLR446W,KEGG_pathway,map01100
32464,YLR446W,KEGG_pathway,map01110
32465,YLR446W,KEGG_pathway,map01120
32466,YLR446W,KEGG_pathway,map01130
32467,YLR446W,KEGG_pathway,map01200
32468,YLR446W,KEGG_pathway,map04066
32469,YLR446W,KEGG_pathway,map04910
32470,YLR446W,KEGG_pathway,map04930
32471,YLR446W,KEGG_pathway,map04973
32472,YLR446W,KEGG_pathway,map05230
32484,YLR447C,KEGG_pathway,map00190
32485,YLR447C,KEGG_pathway,map01100
32486,YLR447C,KEGG_pathway,map04142
32487,YLR447C,KEGG_pathway,map04145
32488,YLR447C,KEGG_pathway,map04721
32489,YLR447C,KEGG_pathway,map04966
32490,YLR447C,KEGG_pathway,map05110
32491,YLR447C,KEGG_pathway,map05120
32492,YLR447C,KEGG_pathway,map05152
32493,YLR447C,KEGG_pathway,map05203
32494,YLR447C,KEGG_pathway,map05323
32506,YLR449W,KEGG_pathway,map00190
32507,YLR449W,KEGG_pathway,map01100
32508,YLR449W,KEGG_pathway,map04142
32509,YLR449W,KEGG_pathway,map04145
32510,YLR449W,KEGG_pathway,map04721
32511,YLR449W,KEGG_pathway,map04966
32512,YLR449W,KEGG_pathway,map05110
32513,YLR449W,KEGG_pathway,map05120
32514,YLR449W,KEGG_pathway,map05152
32515,YLR449W,KEGG_pathway,map05203
32516,YLR449W,KEGG_pathway,map05323
32523,YLR450W,KEGG_pathway,map00900
32524,YLR450W,KEGG_pathway,map01100
32525,YLR450W,KEGG_pathway,map01110
32526,YLR450W,KEGG_pathway,map01130
32527,YLR450W,KEGG_pathway,map04152
32528,YLR450W,KEGG_pathway,map04976
32535,YLR451W,KEGG_pathway,map00900
32536,YLR451W,KEGG_pathway,map01100
32537,YLR451W,KEGG_pathway,map01110
32538,YLR451W,KEGG_pathway,map01130
32539,YLR451W,KEGG_pathway,map04152
32540,YLR451W,KEGG_pathway,map04976
32542,YLR452C,KEGG_pathway,map04011
32544,YLR454W,KEGG_pathway,map04011
32546,YLR455W,KEGG_pathway,map04011
32548,YLR456W,KEGG_pathway,map04011
32550,YLR457C,KEGG_pathway,map04011
32553,YLR459W,KEGG_pathway,map00563
32554,YLR459W,KEGG_pathway,map01100
32557,YLR460C,KEGG_pathway,map00563
32558,YLR460C,KEGG_pathway,map01100
32561,YLR461W,KEGG_pathway,map00563
32562,YLR461W,KEGG_pathway,map01100
32565,YLR462W,KEGG_pathway,map00563
32566,YLR462W,KEGG_pathway,map01100
32569,YLR466W,KEGG_pathway,map00563
32570,YLR466W,KEGG_pathway,map01100
32581,YML131W,KEGG_pathway,map00563
32582,YML131W,KEGG_pathway,map01100
32585,YML130C,KEGG_pathway,map00563
32586,YML130C,KEGG_pathway,map01100
32588,YML129C,KEGG_pathway,map04714
32590,YML128C,KEGG_pathway,map04714
32592,YML127W,KEGG_pathway,map04714
32600,YML126C,KEGG_pathway,map00072
32601,YML126C,KEGG_pathway,map00280
32602,YML126C,KEGG_pathway,map00650
32603,YML126C,KEGG_pathway,map00900
32604,YML126C,KEGG_pathway,map01100
32605,YML126C,KEGG_pathway,map01110
32606,YML126C,KEGG_pathway,map01130
32608,YML125C,KEGG_pathway,map00520
32610,YML123C,KEGG_pathway,map00520
32613,YML121W,KEGG_pathway,map04140
32614,YML121W,KEGG_pathway,map04150
32617,YML120C,KEGG_pathway,map04140
32618,YML120C,KEGG_pathway,map04150
32621,YML119W,KEGG_pathway,map04140
32622,YML119W,KEGG_pathway,map04150
32625,YML118W,KEGG_pathway,map04140
32626,YML118W,KEGG_pathway,map04150
32629,YML117W,KEGG_pathway,map04140
32630,YML117W,KEGG_pathway,map04150
32633,YML116W,KEGG_pathway,map04140
32634,YML116W,KEGG_pathway,map04150
32637,YML115C,KEGG_pathway,map00513
32638,YML115C,KEGG_pathway,map01100
32640,YML114C,KEGG_pathway,map03022
32642,YML113W,KEGG_pathway,map03022
32644,YML112W,KEGG_pathway,map03022
32646,YML111W,KEGG_pathway,map03022
32650,YML110C,KEGG_pathway,map00130
32651,YML110C,KEGG_pathway,map01100
32652,YML110C,KEGG_pathway,map01110
32656,YML109W,KEGG_pathway,map00130
32657,YML109W,KEGG_pathway,map01100
32658,YML109W,KEGG_pathway,map01110
32662,YML108W,KEGG_pathway,map00130
32663,YML108W,KEGG_pathway,map01100
32664,YML108W,KEGG_pathway,map01110
32668,YML107C,KEGG_pathway,map00130
32669,YML107C,KEGG_pathway,map01100
32670,YML107C,KEGG_pathway,map01110
32673,YML106W,KEGG_pathway,map00240
32674,YML106W,KEGG_pathway,map01100
32676,YML105C,KEGG_pathway,map03060
32678,YML104C,KEGG_pathway,map03060
32680,YML103C,KEGG_pathway,map03013
32682,YML102W,KEGG_pathway,map03013
32685,YML100W,KEGG_pathway,map00500
32686,YML100W,KEGG_pathway,map01100
32689,YML099C,KEGG_pathway,map00500
32690,YML099C,KEGG_pathway,map01100
32693,YML098W,KEGG_pathway,map03022
32694,YML098W,KEGG_pathway,map05168
32697,YML097C,KEGG_pathway,map03022
32698,YML097C,KEGG_pathway,map05168
32701,YML096W,KEGG_pathway,map03022
32702,YML096W,KEGG_pathway,map05168
32706,YML095C,KEGG_pathway,map01524
32707,YML095C,KEGG_pathway,map03420
32708,YML095C,KEGG_pathway,map03460
32710,YML093W,KEGG_pathway,map03008
32712,YML092C,KEGG_pathway,map03050
32714,YML091C,KEGG_pathway,map03013
32716,YML088W,KEGG_pathway,map03013
32718,YML087C,KEGG_pathway,map00520
32721,YML086C,KEGG_pathway,map00053
32722,YML086C,KEGG_pathway,map01100
32725,YML083C,KEGG_pathway,map00053
32726,YML083C,KEGG_pathway,map01100
32734,YML082W,KEGG_pathway,map00270
32735,YML082W,KEGG_pathway,map00450
32736,YML082W,KEGG_pathway,map00920
32737,YML082W,KEGG_pathway,map01100
32738,YML082W,KEGG_pathway,map01110
32739,YML082W,KEGG_pathway,map01130
32740,YML082W,KEGG_pathway,map01230
32743,YML081C-A,KEGG_pathway,map00190
32744,YML081C-A,KEGG_pathway,map01100
32747,YML081W,KEGG_pathway,map00190
32748,YML081W,KEGG_pathway,map01100
32751,YML080W,KEGG_pathway,map00190
32752,YML080W,KEGG_pathway,map01100
32755,YML079W,KEGG_pathway,map00190
32756,YML079W,KEGG_pathway,map01100
32759,YML078W,KEGG_pathway,map00190
32760,YML078W,KEGG_pathway,map01100
32763,YML077W,KEGG_pathway,map00190
32764,YML077W,KEGG_pathway,map01100
32767,YML076C,KEGG_pathway,map00190
32768,YML076C,KEGG_pathway,map01100
32775,YML075C,KEGG_pathway,map00900
32776,YML075C,KEGG_pathway,map01100
32777,YML075C,KEGG_pathway,map01110
32778,YML075C,KEGG_pathway,map01130
32779,YML075C,KEGG_pathway,map04152
32780,YML075C,KEGG_pathway,map04976
32787,YML074C,KEGG_pathway,map00900
32788,YML074C,KEGG_pathway,map01100
32789,YML074C,KEGG_pathway,map01110
32790,YML074C,KEGG_pathway,map01130
32791,YML074C,KEGG_pathway,map04152
32792,YML074C,KEGG_pathway,map04976
32794,YML073C,KEGG_pathway,map03010
32796,YML072C,KEGG_pathway,map03010
32798,YML071C,KEGG_pathway,map03010
32806,YML070W,KEGG_pathway,map00051
32807,YML070W,KEGG_pathway,map00561
32808,YML070W,KEGG_pathway,map00680
32809,YML070W,KEGG_pathway,map01100
32810,YML070W,KEGG_pathway,map01120
32811,YML070W,KEGG_pathway,map01200
32812,YML070W,KEGG_pathway,map04622
32820,YML069W,KEGG_pathway,map00051
32821,YML069W,KEGG_pathway,map00561
32822,YML069W,KEGG_pathway,map00680
32823,YML069W,KEGG_pathway,map01100
32824,YML069W,KEGG_pathway,map01120
32825,YML069W,KEGG_pathway,map01200
32826,YML069W,KEGG_pathway,map04622
32834,YML068W,KEGG_pathway,map00051
32835,YML068W,KEGG_pathway,map00561
32836,YML068W,KEGG_pathway,map00680
32837,YML068W,KEGG_pathway,map01100
32838,YML068W,KEGG_pathway,map01120
32839,YML068W,KEGG_pathway,map01200
32840,YML068W,KEGG_pathway,map04622
32848,YML066C,KEGG_pathway,map00051
32849,YML066C,KEGG_pathway,map00561
32850,YML066C,KEGG_pathway,map00680
32851,YML066C,KEGG_pathway,map01100
32852,YML066C,KEGG_pathway,map01120
32853,YML066C,KEGG_pathway,map01200
32854,YML066C,KEGG_pathway,map04622
32858,YML065W,KEGG_pathway,map04110
32859,YML065W,KEGG_pathway,map04111
32860,YML065W,KEGG_pathway,map04113
32862,YML064C,KEGG_pathway,map04111
32864,YML063W,KEGG_pathway,map03010
32866,YML062C,KEGG_pathway,map03010
32868,YML061C,KEGG_pathway,map03010
32870,YML060W,KEGG_pathway,map03410
32875,YML059C,KEGG_pathway,map00230
32876,YML059C,KEGG_pathway,map00564
32877,YML059C,KEGG_pathway,map00760
32878,YML059C,KEGG_pathway,map01100
32883,YML058W,KEGG_pathway,map00230
32884,YML058W,KEGG_pathway,map00564
32885,YML058W,KEGG_pathway,map00760
32886,YML058W,KEGG_pathway,map01100
32913,YML057W,KEGG_pathway,map04010
32914,YML057W,KEGG_pathway,map04020
32915,YML057W,KEGG_pathway,map04022
32916,YML057W,KEGG_pathway,map04114
32917,YML057W,KEGG_pathway,map04218
32918,YML057W,KEGG_pathway,map04310
32919,YML057W,KEGG_pathway,map04360
32920,YML057W,KEGG_pathway,map04370
32921,YML057W,KEGG_pathway,map04380
32922,YML057W,KEGG_pathway,map04650
32923,YML057W,KEGG_pathway,map04658
32924,YML057W,KEGG_pathway,map04659
32925,YML057W,KEGG_pathway,map04660
32926,YML057W,KEGG_pathway,map04662
32927,YML057W,KEGG_pathway,map04720
32928,YML057W,KEGG_pathway,map04724
32929,YML057W,KEGG_pathway,map04728
32930,YML057W,KEGG_pathway,map04921
32931,YML057W,KEGG_pathway,map04922
32932,YML057W,KEGG_pathway,map04924
32933,YML057W,KEGG_pathway,map05010
32934,YML057W,KEGG_pathway,map05014
32935,YML057W,KEGG_pathway,map05031
32936,YML057W,KEGG_pathway,map05152
32937,YML057W,KEGG_pathway,map05166
32938,YML057W,KEGG_pathway,map05167
32940,YML055W,KEGG_pathway,map03060
32943,YML054C,KEGG_pathway,map00620
32944,YML054C,KEGG_pathway,map01100
32947,YML052W,KEGG_pathway,map00620
32948,YML052W,KEGG_pathway,map01100
32951,YML051W,KEGG_pathway,map00620
32952,YML051W,KEGG_pathway,map01100
32955,YML050W,KEGG_pathway,map00620
32956,YML050W,KEGG_pathway,map01100
32958,YML049C,KEGG_pathway,map03040
32960,YML048W,KEGG_pathway,map03040
32962,YML047C,KEGG_pathway,map03040
32964,YML046W,KEGG_pathway,map03040
32966,YML045W-A,KEGG_pathway,map03040
32968,YML045W,KEGG_pathway,map03040
32970,YML043C,KEGG_pathway,map03040
32972,YML042W,KEGG_pathway,map04146
32974,YML041C,KEGG_pathway,map04146
32976,YML039W,KEGG_pathway,map04146
32980,YML038C,KEGG_pathway,map04146
32982,YML037C,KEGG_pathway,map04146
32984,YML036W,KEGG_pathway,map04146
32989,YML035C,KEGG_pathway,map00230
32990,YML035C,KEGG_pathway,map01100
32991,YML035C,KEGG_pathway,map01110
32992,YML035C,KEGG_pathway,map01130
32997,YML034W,KEGG_pathway,map00230
32998,YML034W,KEGG_pathway,map01100
32999,YML034W,KEGG_pathway,map01110
33000,YML034W,KEGG_pathway,map01130
33002,YML032C,KEGG_pathway,map03440
33004,YML031W,KEGG_pathway,map03013
33006,YML030W,KEGG_pathway,map03013
33008,YML029W,KEGG_pathway,map04141
33010,YML028W,KEGG_pathway,map04214
33012,YML027W,KEGG_pathway,map04214
33014,YML025C,KEGG_pathway,map03010
33016,YML023C,KEGG_pathway,map03010
33019,YML022W,KEGG_pathway,map00230
33020,YML022W,KEGG_pathway,map01100
33023,YML021C,KEGG_pathway,map03410
33024,YML021C,KEGG_pathway,map05340
33027,YML020W,KEGG_pathway,map03410
33028,YML020W,KEGG_pathway,map05340
33033,YML019W,KEGG_pathway,map00510
33034,YML019W,KEGG_pathway,map00513
33035,YML019W,KEGG_pathway,map01100
33036,YML019W,KEGG_pathway,map04141
33041,YML018C,KEGG_pathway,map00510
33042,YML018C,KEGG_pathway,map00513
33043,YML018C,KEGG_pathway,map01100
33044,YML018C,KEGG_pathway,map04141
33067,YML016C,KEGG_pathway,map03015
33068,YML016C,KEGG_pathway,map04022
33069,YML016C,KEGG_pathway,map04024
33070,YML016C,KEGG_pathway,map04113
33071,YML016C,KEGG_pathway,map04114
33072,YML016C,KEGG_pathway,map04218
33073,YML016C,KEGG_pathway,map04261
33074,YML016C,KEGG_pathway,map04270
33075,YML016C,KEGG_pathway,map04390
33076,YML016C,KEGG_pathway,map04510
33077,YML016C,KEGG_pathway,map04611
33078,YML016C,KEGG_pathway,map04720
33079,YML016C,KEGG_pathway,map04728
33080,YML016C,KEGG_pathway,map04750
33081,YML016C,KEGG_pathway,map04810
33082,YML016C,KEGG_pathway,map04910
33083,YML016C,KEGG_pathway,map04921
33084,YML016C,KEGG_pathway,map04931
33085,YML016C,KEGG_pathway,map05031
33086,YML016C,KEGG_pathway,map05034
33087,YML016C,KEGG_pathway,map05168
33088,YML016C,KEGG_pathway,map05205
33090,YML015C,KEGG_pathway,map03022
33092,YML014W,KEGG_pathway,map03022
33094,YML013W,KEGG_pathway,map04141
33096,YML012W,KEGG_pathway,map04141
33098,YML011C,KEGG_pathway,map04141
33100,YML010W,KEGG_pathway,map04141
33102,YML009C,KEGG_pathway,map04141
33107,YML008C,KEGG_pathway,map00100
33108,YML008C,KEGG_pathway,map01100
33109,YML008C,KEGG_pathway,map01110
33110,YML008C,KEGG_pathway,map01130
33115,YML007W,KEGG_pathway,map00100
33116,YML007W,KEGG_pathway,map01100
33117,YML007W,KEGG_pathway,map01110
33118,YML007W,KEGG_pathway,map01130
33123,YML006C,KEGG_pathway,map00100
33124,YML006C,KEGG_pathway,map01100
33125,YML006C,KEGG_pathway,map01110
33126,YML006C,KEGG_pathway,map01130
33131,YML005W,KEGG_pathway,map00100
33132,YML005W,KEGG_pathway,map01100
33133,YML005W,KEGG_pathway,map01110
33134,YML005W,KEGG_pathway,map01130
33136,YML004C,KEGG_pathway,map00620
33138,YML003W,KEGG_pathway,map03010
33140,YML002W,KEGG_pathway,map03010
33149,YML001W,KEGG_pathway,map04137
