Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
ZCP4_0011,-0.0157492905575688,-0.0174962432362967,0.0109971507539866,-0.00227956736281445,0.00099850934489085,6.15019946804e-05,0.006880332195442049,0.00568901402679295,-0.0142786625947318,-0.0096551038349377,-0.010059806622195949,-0.01035587490113595,0.0057700932613612005,0.0271551169300629,-0.0129121268507804,-0.00414719852855875,0.0141308135776056,0.01082417374573275,-0.00395661081768955,0.0021335701815588,-0.009987417330885,0.007850979974823799,-0.029187133109499053,-0.00487376017564535,0.0098634949763777,-0.004386360287689,0.0009264233375955001,-0.0056223175154459,0.0075052028835034,0.0082403882308878,-0.00797501078904845,0.01630457280056425,-0.0043026048860367,0.00657587834482685,-0.0030552879674655,0.00473205167421535,0.03081716250526455,0.01891792769783185,-0.0234997212132753,-0.0098212168991685,0.0041242070648581,-0.0117119334544052,0.02352758339407855,-0.0035030036494807498,0.0021708847198036,-0.00607499293725705,-0.006106339892299299,-0.02216200052497,0.00902871206472525,-0.0137684694941725,-0.0417821190804515,-0.00773933298262935,0.00876404486043,-0.0145099483085669
ZCP4_0012,-0.0128642580774368,0.01246318133142975,0.0065108103853118,0.02320719323868395,-0.00232254848364725,0.2216693428638526,-7.765792468650019e-05,-0.00170702299499805,0.20671178478617094,-0.00595621542673095,0.01080823257406365,-0.01081846837130325,0.01449318772588365,0.022808978367188752,0.022412766411748247,8.539404377550007e-06,-0.0220430016812749,-0.01767015884695305,0.0008837111091625999,0.0045082749278524,-0.0123522474006553,-0.00884494943560225,-0.0244118811089063,-0.0062952428916217,-0.0073260201389212,-0.0054854274830471,0.017859874977276702,-0.00088398582224095,0.0092814738329022,0.0029651928739544498,-0.015867716008190952,0.0212559539486144,0.03241546902936525,0.01358894831584175,0.0226695789606574,-0.01374372160303835,-0.014432320981135602,0.01912917033566835,0.0025312929635522502,-0.033718287303703756,0.006927971316748849,0.01171118260633255,0.006000080014768349,0.048780028411919404,0.0070184223007471,-0.0055955664048576,0.0060959773230846,0.013499104905445002,-0.0137929898732913,-0.030378487649355697,-0.02279284516559385,-0.0068358430853137,-0.013357811637781951,-0.0319315345339678
ZCP4_0014,-0.00178688604659385,-0.0011153626452963998,0.00032844068501065003,-0.054542972127811604,-0.0048104780876247,-0.00484430308083285,0.02644580509904615,0.0053617411922203,0.007022561845217649,-0.021698808593185452,-0.0062703417483935,0.00206083177785155,-0.01037587298058625,-0.0008743762520898499,0.012616427374619349,0.0203824075307034,0.018669013621155847,-0.0023969748258687498,-0.017259708392201603,0.0553972751763517,0.01776546678468405,-0.00197432128754525,-0.01932703386709515,0.04696226786701705,-0.00946636024320935,-0.0224492212134458,-0.0041768818805503006,0.011170635404094801,-0.01640899674711095,0.0005359002141952999,-0.020141986128448648,0.05141377148033685,-0.017852363855343348,0.0004673798473383,0.0029396168259729002,0.00175766551702295,0.0033219040110478004,-0.044353317759207894,0.0086425318854892,-0.0157500010702623,0.01197545014670265,0.01733482510202455,0.0229908086300787,-0.01078722907800675,-0.00991921896192185,-0.00915163866406895,0.0412531621510973,0.0053168761717852,-0.01187961700832485,0.0139949289616027,-0.0027451629626767497,0.009328502378121401,0.0189364034823195,0.00173467402131335
ZCP4_0015,-0.029820508632667102,-0.00028597578521857587,0.0050184469492148,0.001775807443298,0.01493581098737305,0.02575740291672885,0.00166820733521735,0.0023217979097169,-0.00461980051612895,0.01964582281643415,-0.00085337107179765,0.01559154637115455,0.0316080787377935,0.02545947017908425,-0.018802250196795503,0.00815620146893105,0.0015614777569944501,-0.03725641248317155,-0.01924942755658645,-0.0013510631635346,-0.0272021715496138,-0.0006074299265503499,-0.00838976931492815,0.0299715836650669,-0.00572134873040215,-0.01445776726660665,0.00549304776969755,-0.007023581634873349,0.0006690673898769,0.0466504226668108,-0.008629272861148951,0.0113264346399621,0.0177206982339044,0.0145256470247362,-0.026587423257862848,0.05391331067052735,0.00810557367433125,-0.02646895207450365,0.0304367670854748,-0.02481051397900045,0.01118472970762,0.002669173612236,0.05642058638565775,-0.01477717479444875,-0.0100004547698188,0.013726131937908,-0.0015852817692629,-0.02442057291490005,-0.01158142818054975,-0.04464754450098895,0.0455620463873099,0.0044028445992391994,-0.011417606143185651,0.0034403002591455504
ZCP4_0016,-0.0048236272831184,0.00730566741965985,-0.0017945577648033,-0.02099171774517505,0.0006198085714482502,-0.005227101876205949,-0.03804197555738095,-0.030204060100377253,-0.02275265122808175,0.029787970747947652,0.0069300317023051,0.019277691596765498,0.05109010857762125,0.01908247941908385,-0.00169887419332055,0.0065063458857828,0.006394573084544251,0.00076557601467335,0.0112662468841862,-0.012921909370781,0.009086222078076401,-0.0218070238228512,-0.0289486752334809,0.0049914904273759,-0.01175093891217445,-0.0035345011813599,-0.0292496809927335,-0.04163167702032765,-0.022333613501938798,-0.00358949420562755,0.0028250553781072997,0.02122899216544865,0.0101339166694047,0.00489610560626805,-0.0168212824885359,0.02326659459308525,-0.014207563956054148,-0.0320838912252651,0.0128340573115733,-0.019145638590179148,0.01941717104136565,0.00859170295855325,-0.00589411511057965,-0.00147411037949465,-0.031226310825482,-0.0055898609706701505,0.0004915247585739501,-0.00841758376857385,-0.00645085682798155,-0.0077810105558992,0.01930589458225095,0.01866274585537085,-0.0126002989395365,-0.02035608856509165
ZCP4_0017,-0.00807623231856535,0.00373302814905085,0.0007650730558707,-0.00583556584223925,-0.00020307980755105,0.0236980234946749,-0.0137146476444902,0.01626292206209445,-0.0187331928974321,-0.01538286409668535,0.029921128333703098,0.016672734019925847,0.06910197635277245,0.026299532673199198,-0.01640942397240405,0.0130567725687378,0.0036391023161722004,0.0107413658283149,0.0010934959532778,-0.007111218277983951,-0.0004998439662126999,0.0267534736304609,-0.01402609669673575,0.02433594096800605,-0.00725593661793225,-0.007878615719477,0.0628235278071475,-0.032107857350637245,0.013921757485293201,-0.0041633212644325,-0.02428473350394835,0.060929253208256304,0.0124769475735434,-0.00997459644062575,-0.0210402627381047,-0.0205052554007971,-0.0440935578875874,-0.0056167906355906495,-0.0506768817742891,-0.0256739849230031,-0.011207472983094501,-0.01427815872400445,-0.013880606669918149,-0.0048555588694332,0.0018242023723936,-0.00184833773467225,0.0087500382381063,-0.032715944388961,0.005121685387904668,0.00835460896991465,-0.0386368187944499,-0.0022929932198195,0.0274597440461775,0.01193675788886835
ZCP4_0018,0.0037184749858283,-0.00596534795833195,-0.0116650219148468,-0.060319889363169496,-0.0039614642235802,-0.0081110259736953,-0.044032420832985295,-0.0547249794539438,-0.01522286815359975,0.0012603491057368,-0.0144090697902747,0.02916757976054915,0.0035402234208474995,0.00944449373571495,0.0037896429024097504,0.004041919216357,-0.00766064288960425,0.0142579212085385,0.00645205635295775,0.01117720018377135,-0.0023033988712471,-0.00853166550288795,0.01513346509878145,0.00376898390915745,-0.01584331849105135,-0.0063793170777507995,0.04391902693055065,-0.0024357824284439,-0.0010164552149318998,-0.01456099572667815,-0.0080932360803682,0.028853855087555752,-0.00512552940206875,0.02149277482107815,-0.0210708450507487,0.0070217931869701,0.013903153614689651,0.00267724318495765,-0.0052842182853445,-0.003506190587905,-0.017239651415842,-0.021287759959643,0.03496396114736645,-0.00720603874713415,-0.01072273988333485,-0.00573745423197945,-0.0038237478936444,-0.01856202901620905,0.0166858204021714,0.00063391561339405,0.0087399245512104,0.02059816551480685,0.01412696569162835,0.0015668941877780204
ZCP4_0019,-0.022293004507536497,-0.025772155476109053,0.01421947687383425,0.0088675814489928,0.0003251674098530001,-0.00304917334319715,0.0033692755255835998,-0.0058620321615294,-0.009890653556948199,-0.02242505796866725,-0.0007934498592139,0.00126396845874905,-0.049044862307002196,-0.01015813803858475,0.0107524090988516,0.0066256120041124494,0.051547945892385455,-0.01302162342557095,-0.0007999908714705499,0.1259187318356706,0.0316347282169565,0.00539707014174805,0.0021985500207384,0.04417451784366045,-0.0001687525051549503,0.00128958944118435,-0.00015562432337585,-0.019418036966189753,0.012602403496222901,-0.01500679998238355,-0.02072305982910235,0.044684818830074344,0.010590892548776699,0.00941393895194785,0.0203497510111405,-0.00039137937564389996,-0.028300194905673752,-0.061093147521903854,0.0276068013405066,0.03522813449011705,0.00901225892702465,-0.00949006249575555,0.0189011483311464,0.0129720982076784,0.0064657943301567496,0.00562513083626825,0.057197657939334554,0.00563331449443425,-0.0090674576639868,0.01591416780821235,-0.0226101092401205,0.01227155644362015,-8.97731690334999e-06,0.023629996466543603
ZCP4_0020,-0.0274347162850767,-0.02227514101187415,0.02168976729444825,0.007466143138465799,-0.0083506463982349,-0.0114740045878861,0.0003104894365147501,0.01692979218669205,0.0230716110113319,-0.00381969733670765,-0.022447537964935302,0.00628139061132755,-0.02483474993774425,-0.00286947255115495,-0.01600761906525315,0.02771159520070865,0.01403027479517615,0.0151495302280904,-0.0059489350632487,-0.01092337819267555,0.0085740279786589,0.02968322767909315,-0.00812109599757455,0.052417753468247355,-0.0054939068149342995,-0.01472554218601295,0.06074333892434129,-0.0207905042512991,0.0064349301961763,-0.02569449261943625,-0.00901747009776285,0.0644904507686677,0.0309183034449408,0.013888463592201899,-0.0236893633949544,-0.0441724868605097,-0.0187378290335623,-0.0619659503135142,-0.0003676824789179997,0.02007672638136495,-0.02921423690587635,-0.01596821260303835,0.0005379701075433497,-0.08315803932994385,-0.0084697513733793,-0.00257363396298085,-0.0114510293385577,-0.0395972980584967,-0.024982353726486703,-0.0279774205851255,-0.0084190928999648,-0.010936423337445149,0.0357791382887305,0.060625892781611956
ZCP4_0021,0.0275811603550948,0.0030672261283634,-0.024841485980857447,-0.0074423585249096,-0.01075725196254135,0.014834914121102102,0.00444858590712405,0.01802490265672375,0.01146428661618625,0.0034398164194127502,-0.025477646934441302,0.010858659081979201,-0.0102644471665393,0.00688606894804785,0.02225317612567175,-0.00107998991205315,0.01046911045070575,-0.00219206229090365,0.00933718101655535,-0.00496762379674685,-0.0021619624209441497,0.0088476765529046,-0.01175909860068115,0.0291411868182921,-0.01812230674066145,-0.0075571165691367,-0.008782673630031849,0.00918751942175005,0.0009340549103048,-0.00019010510186825004,-0.01969273188200015,0.016312592877731402,-0.0043258381568843,0.00807900466917595,-0.0161935472577779,0.0052652625044792,0.008035416431161,-0.02802834038990655,0.0025093977171326003,-0.0098560074683571,-0.00639579627995495,0.00497992825342595,-0.0224797979745388,0.01333518678833905,0.00185975045444505,-0.00837220221713135,0.04861274403795605,-0.0055925636844435505,0.0106242291344237,0.0090772567322527,-7.911394473585e-05,0.010195173293587701,-0.014192987585533,-0.01799894056082505
ZCP4_0022,-0.0093986984467996,-0.016954743025067748,0.008128280663493,-0.0128884914591168,-0.00111564086338555,-0.006102063793816949,-0.0009024077995824498,-0.00403656060943265,-0.00446630999210675,-0.0221591506229099,0.011544060181113501,-0.009717018283163001,-0.0169833579021531,-0.015196109526288899,-0.0155812131600074,0.00544567867179025,-0.0144512984822037,-0.0139782367415053,-0.004091930613385,-0.0138689254574757,-0.0073613001563395,-0.001517742530400981,-0.0023587699695295497,-0.0127248358361378,0.00910072648505875,0.0027330789698404,0.01676250477306025,0.016802340756459852,0.00835219989238365,-0.01609465697192715,-0.0019398815660902,0.00290760876963025,0.00082398884538105,-2.3426990520350016e-05,-0.0026376009040544003,0.0008486662604108501,-0.0233477709761018,-0.0050683022619337,-0.0137354090699464,0.00247695590276595,-0.007287735671874599,-0.0067906760078828505,-0.014819188374268301,-0.0159479312626554,-0.00377757101156055,0.0028926657460305503,-0.00383564933856135,-0.00326640530132705,-0.01627909813456825,-0.007511071777371901,0.0003209272279334999,-0.01017826818113165,-0.0187505890539291,0.011971806964882951
ZCP4_0023,-0.0212803431711114,-0.00524828488204615,0.00818538334305485,-0.0063348701999432,-0.0021994756971457498,0.0115880768025514,-0.0319328163402986,-0.014283079114070299,-0.01656520361939265,-0.0097780108287422,-0.00246736863516485,0.0029408341896238997,-0.02594865195122755,-0.004818226957268501,-0.0074746716953986506,0.00918801483589015,-0.0063279001296264,-0.0096161989007813,0.00811600140435855,-0.021432318992082852,-0.012458129747927,0.0025788755524452497,0.0104715628057627,-0.010522386126190199,-0.0026576861652359,0.00548247155061565,-0.0027124952152618002,0.011688690594487499,0.0019195788198606999,-0.03880439606574095,-0.0025099399023782998,0.0127650178555209,0.00054641812253505,-0.0016935065001569501,-0.00099827650858025,-6.221088430065e-05,0.020500617251926798,-0.0079487279531921,-0.0185427728888331,-0.00603910328434265,-0.005327792583423301,-0.01032104672695065,-0.0067413586461139,-0.02746897360318295,0.0007848416818108,0.001714431703300222,-0.0048060049884931,0.01801008779504265,-0.0054640336582016,-0.00678836248500605,0.01231017828261515,-0.0133728361155829,0.0006469552215173,0.006609624177077949
ZCP4_0024,-0.020661878773406202,0.00145857507044045,-0.00754020488338315,-0.0169219735248884,0.00236596680258175,0.0060692765469413,-0.01725277386645595,-0.00843536457048085,-0.014033625135155499,0.009892115879193749,-0.0019917542294098497,0.019023280564155552,-0.0258073322692234,-0.01784173148077325,-0.0189796836656706,0.0006820662756711,-0.0040780093624866,-0.01833205993219875,0.0141631482371591,0.01450216491575535,0.0042044533154947505,0.032491751099932104,-0.00925163551675645,-0.01767135617514755,0.03076307354811705,-0.00066485342111135,0.0015122115280497396,-0.008846547123084799,-0.010507368980111651,-0.02534041933805475,-0.0146462579375448,0.0182574875835346,-0.00750221953233615,-0.005087226683971701,-0.0063410622057346,0.0011811060098377,0.01790858734155755,-0.01878562080699575,-0.018104055625843,0.0202986139480405,-0.0089161939251435,0.00196203094803085,-0.007180819100168051,-0.01056391268604915,0.0169804389200227,0.0070875978854311,0.0044606270521162,0.04435981888720135,0.014736873694902501,-0.013579188198696652,-0.010473624348882,0.0029233482692193,-0.0010162380768057003,0.0013194977865536002
ZCP4_0025,-0.01977932446440685,-0.01683872999897255,0.00395208795489245,-0.01001647352186065,-0.00244572088404745,0.00013956559502625,-0.021423997633759302,-0.0052918112020102995,-0.0024119033490598,0.00172875601522985,0.00237309594070475,0.0081043981435545,-0.018639825634414,-0.01863022206052865,-0.0099004621520373,-0.00764884801894735,-0.00542959851879075,-0.0039113629484687495,0.00594487157797125,0.0149723283359713,0.00011397332396355001,0.01070677825735865,-0.0036321396919846,-0.01044430587600965,-0.006638250271467449,0.0010721366650061001,0.0117824622470109,-0.0027153632361089503,0.0065949526716338,-0.01339348516317995,0.00208248715100885,-0.0016683771962082055,0.01008488584286195,-0.0014621884826568,0.0045241327507208,-0.00242799462676525,0.01314028798197865,0.009253107140418049,-0.007380574458869299,0.028635934760056603,0.005949485011600451,-0.0083464205564924,0.0145306352219656,-0.0115197117661777,-0.0010219235614177,0.0085234039950446,-0.0010477114411839,0.0229494294503163,-0.002046322298272733,-0.020982876764746798,-0.006572496881394151,-0.00230853785458575,0.0032497634743005504,0.00010034495592129984
ZCP4_0026,-0.03397873052017475,0.0033048463491846,-0.006172894699603649,-0.00211929899365025,-0.0022685579274079,-0.0030324593829727997,-0.01555207965397945,-0.02564173641342955,-0.0037315296208109503,-0.0042553338932863494,0.0199305674064848,-0.0059950845945318,-0.0139473652454736,-0.0012630767086837,-0.016935706010861952,-0.0206951862000003,-0.009661455994208399,-0.0019570058019233,0.0063044127219042,-0.0014547922440224935,-0.0007291518262577,0.01628770665915035,-0.00188531240950795,-0.033339801485795656,0.02455484432438145,0.0062720876878147504,0.009614839709716449,-1.0227174752899999e-05,0.008642107154535299,-0.0266300812444873,0.0076580393933194,0.037125855674546654,0.011328711876319751,-0.0074613548055431494,-0.00550878518566735,0.00744936050779555,0.0022058864341476,0.01587997133751875,0.0049616923329055,0.0133726256380454,0.00901921307446225,-0.014146058996939801,0.0003444367104209,-0.00609045635859095,0.0019498019019845501,-0.0024162700585364,-0.00400418193205995,0.01406608224816365,0.01320463718452385,0.00616552619004865,-0.013062312476272452,0.0024579738312876,-0.0011738477350425,-0.0009341891999844999
ZCP4_0027,-0.00439178314537085,-0.0354687107488782,0.011344297287468701,-0.0277986953500184,-0.00701935364166695,0.010141887697168,-0.0007939091086404,0.006762780912838049,0.026719730671238152,-0.0109933716592782,0.00128765736758365,0.00311536401156725,0.00894738592937335,0.052070758573211945,-0.0302519198643411,0.055667180042002995,-0.0045580727884805,0.0113250509725356,-0.0115826956132337,-0.008697706839299,-0.015781192241242,0.023174770477866348,0.01756152830558735,-0.02711877417515765,0.01975041091638615,0.005573300429794649,0.038574056437538,-0.03204351350013785,-0.00467329177007565,-0.0028180807018306003,0.0085632287429077,-0.007387877520367301,-0.007972265416546,-0.00447832796207265,0.0161013465249231,0.0063599260809615995,-0.01243328148400425,0.012209657639668001,0.01998570610811215,-0.00116672567162195,0.0186562217874519,-0.0131894471340268,0.02006090838748635,-0.050661642217001646,-0.00032302183639005015,0.0206334814326599,-0.01673887856322865,0.00035363685490645016,0.0100206144577933,-0.050064384112496904,0.0065253515618793004,-0.01869895431383705,-0.018199778534555202,-0.036335234273608796
