	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Aerobic_A	0.004117669460946805	0.0007926030417784929	4.4186929158382884e-05	6.904207680997325e-05	0.0017509070679009215	0.004410407866621092	0.005459847434132685	0.004730763103019367	0.00523891278834077	0.001938149180209569	0.001435522861032964	0.0009229708521717521	0.0011124673134704816	0.003569673564787387	0.0014243706952912502	0.0005548796659438714	0.0008587582500581598	0.003249636722008993	0.0010654587754837038	0.0003284480237337987	0.002092640538873334	0.001747523882840415	0.0051839803692997405	0.0012131288111613047	0.001114288006435212	0.0019515354242751813	0.004464750150278105	0.0033763584409073444	0.0013130204535583892	0.0013152719021851762	0.0037497313165570385	0.007793474370288388	0.0030668275705318672	0.00201066211708285	0.002984197960492706	0.009509511006429397	0.044740493381141694	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Aerobic_B	0.003944483907073315	0.0007335866749686166	2.9110582340024466e-05	6.695433938205628e-05	0.0018601662115275636	0.004483029680363768	0.0055019000622646246	0.00453251767034181	0.005138017783014319	0.0018910234288079893	0.0013763483330363568	0.000877988566388072	0.0010195013193430038	0.003420266843000424	0.0013982001210348645	0.0005137197568679716	0.0008215368986014879	0.003140980617297866	0.0010282273935449204	0.00030232724378040935	0.0020045757313120146	0.0016149595819714506	0.00497777982968702	0.0011217999068640992	0.001011810891785773	0.0018635149809903744	0.004226798224808287	0.003270197865229179	0.0012499759497234942	0.0012013058402802778	0.0035687953087764667	0.007622587343574166	0.0029258255004322585	0.001884137191209268	0.0027373582562475163	0.009179772991310908	0.04446803659495451	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Aerobic_C	0.004115541879156422	0.0007979403643395704	1.7160007835259576e-05	9.438004309392768e-05	0.0018504208449021578	0.004450162031943984	0.00542828247855378	0.004507362058061516	0.005102242329683848	0.0019396528856455077	0.001419132647975967	0.000924369415748364	0.0010359510005587729	0.0033706772565886187	0.0014355982335813422	0.0005408621713888856	0.0008652672495006074	0.0031446707318436105	0.0010666644793439217	0.0003314690005184152	0.0020300563518945614	0.0016459204712802713	0.005010425857237557	0.0011726533397570457	0.0010553667147368666	0.0018840982813044301	0.004217114815169202	0.0032741611097602185	0.001279543406525923	0.0012555138150462638	0.0034989177120930953	0.007467530377953394	0.0028087556016780854	0.0018911362998304713	0.002857108553601112	0.009091587077786597	0.044001551122478895	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Anaerobic_A	0.004139317286454715	0.0008294740865852833	4.295011451574283e-05	9.93221398176553e-05	0.0018307486312335382	0.004431914941593213	0.005481508365071678	0.004662771807115331	0.005205017002876584	0.0019193332424222577	0.0013990999803503226	0.0009121706919513725	0.001085628840573096	0.0035191653076839407	0.0014408846049761151	0.0005409443054701643	0.0008496885617328164	0.0031825301167156196	0.0010706712479900868	0.0003206165977502009	0.002061202452695634	0.0016975076585760327	0.00507634751543358	0.0012021271147440336	0.0010853260030512764	0.0019434221581763138	0.004290610098096414	0.003311282865714541	0.0012997727744115477	0.0012967572811275062	0.0035496299201532907	0.0075589256732854	0.002903123106237386	0.001926868930550968	0.002888302959711674	0.009128728963139406	0.04423108579950232	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Anaerobic_B	0.004447057447792784	0.0007491117470942876	4.126463013654974e-05	9.205186722768789e-05	0.0018632567607811306	0.004510541494156707	0.005811964444617121	0.004558154528929648	0.0053294856922513085	0.0020422817715273927	0.0015210777508795873	0.000942755061937611	0.0011211898061143483	0.0035822162859780906	0.0014288141364660761	0.0005901039916317283	0.0008662193653068988	0.0031904580589758396	0.0010892353199664126	0.00033333166880354404	0.0020557403558687645	0.001695350051442252	0.00522994923113733	0.0012139145980649883	0.0011850462693167403	0.002007064813548251	0.004438295652598689	0.0035268692118234565	0.0013637327592879228	0.0013654210600920814	0.0037670969085083525	0.007962436632068233	0.0030963742692058076	0.002057474294029923	0.0030030679057971173	0.009573225887546421	0.04462450007605551	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Anaerobic_C	0.004116196472336568	0.000780715230830584	6.312165696077062e-05	7.973261931886816e-05	0.0018205614744474896	0.004288950480860782	0.005375307419080361	0.004428482564668802	0.0051759758707831905	0.0019700601356703673	0.0014079451694723468	0.0009222557168193356	0.0010465448530983927	0.0034362470382388044	0.0014190110917683247	0.0005591255043090992	0.000847431138553867	0.003180855914779595	0.0010160104094435894	0.00032081618846507403	0.002086986355311357	0.0016709813254400334	0.0051276820699562905	0.0011462192571970614	0.0011118682081441122	0.0018905318607192712	0.004220470014896505	0.0032792292855483725	0.001261836260574309	0.0012729987885638772	0.0035106789695840165	0.007551234941512203	0.0029072084237299458	0.0019394825809747145	0.002829124025526225	0.009125850266575296	0.04424865540934974	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
