	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Aerobic_A	36.14475610375455	36.22959616764554	36.29348458482362	36.31331730802291	36.33522886053812	36.2760687209483	36.26961328676657	36.33371228227892	36.34087548059844	36.35358027217105	36.330385978625735	36.31293470513237	36.28848040401875	36.25194718845963	36.223827482907055	36.231640877510635	36.20410439085491	36.18498397199969	36.16945218175269	36.157454908551664	36.12231252153717	36.096595578884305	36.03083369586558	36.01922086495544	36.00196604384767	35.93710211923046	35.91853464179536	35.874227373320615	35.8758252606028	35.82456063745092	35.73151775954043	35.68312839601579	35.62492620901679	35.63222863157392	35.5388617428922	35.45329997370951	35.426802825688775	36.25118982705583
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Aerobic_B	36.08232950099309	36.179458560052616	36.24445247637756	36.27123808383784	36.29579577109988	36.23648199893287	36.22693512523329	36.288147314917026	36.29958142766971	36.315059669852815	36.29008348885905	36.27432986745892	36.24975244867689	36.21046709415265	36.183385094665496	36.1890521795146	36.16078909058674	36.14161678252106	36.12645579651801	36.11447552650843	36.07839290505299	36.05279872068016	35.98378772671706	35.97372133577442	35.956281932820886	35.8890094875854	35.87001444759468	35.82451876214956	35.82756393570463	35.77295766881873	35.67713745374913	35.627965596127005	35.569798803177775	35.57841502511741	35.4815085217097	35.39504812326855	35.36948553135864	36.222615262329604
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Aerobic_C	36.07774227149712	36.199373265033834	36.26167150087921	36.28222675926474	36.30515184333233	36.24558324993331	36.236154283228046	36.300149615248316	36.307742689915315	36.321561089384794	36.298642937960366	36.28113979937292	36.25543427771389	36.217970481878254	36.18845160417897	36.1973931073142	36.168005661907586	36.1482906350861	36.13221506824976	36.12053130122424	36.08434079223353	36.05961478672528	35.9907533567014	35.97888615588565	35.96186194949521	35.8967190603485	35.878410194517734	35.83224748883174	35.83559782391718	35.78357829372751	35.688419181353694	35.638535215764165	35.58056175379174	35.58881559506948	35.49353284342273	35.40659779189803	35.3794275383835	36.2262991401359
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Anaerobic_A	35.768265073074254	35.835635951608104	35.954694232765995	36.018935765956236	36.056569595828684	35.99137290577926	35.98703974925723	36.07225613193416	36.087018998983154	36.11071980633793	36.08604986723046	36.070446904912124	36.04011129232577	35.99704235326802	35.96423037827251	35.96854329528903	35.9374543873598	35.91543875346804	35.89888974241738	35.88745560519414	35.84306662132683	35.81062640696563	35.73033745729342	35.71609409109354	35.69562523265084	35.61800424389594	35.594961585362014	35.54173949300137	35.5427566754174	35.48179758817503	35.370801726371724	35.3158022327667	35.247307609171926	35.25795341905415	35.1500386088709	35.05850897326876	35.04986124787049	36.12095492056244
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Anaerobic_B	36.05034211870006	36.09406615253477	36.18872623006529	36.226575228055324	36.25318672454634	36.190578821506286	36.1893144732389	36.256912127097095	36.2705814167341	36.28511762546304	36.259152453699656	36.241923332345394	36.21342918937475	36.17232413674178	36.14024506093996	36.14547999109807	36.11516488526055	36.093330118144195	36.07420131723208	36.06153842176735	36.02010504382299	35.9906067434231	35.91530111770827	35.90148699291434	35.880508623181996	35.80909441993646	35.787598379285186	35.7371252656639	35.7367416734593	35.68156164484755	35.57946756705326	35.525725090686464	35.463638509567645	35.47044834068255	35.369724287123105	35.28283748900309	35.26481306329998	36.20402307197494
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_DZM0422_Anaerobic_C	36.13139507100921	36.21781214091252	36.276028580688944	36.298259596385506	36.31533586502118	36.259902658431706	36.25664534837905	36.31972796957829	36.32911678450041	36.33995932440426	36.31538440225319	36.299399184521334	36.27483240772226	36.23720095896887	36.20872938425129	36.215532897875526	36.18991485826563	36.17072768713938	36.1551146412678	36.1424428996754	36.1080770579309	36.0815814112392	36.01496755226422	36.001849709912555	35.983817174161494	35.92149393937748	35.90418186912056	35.86080001260275	35.860493374369696	35.81178683198034	35.72026905608502	35.67359442825663	35.61687452686559	35.62380975294086	35.53161820550086	35.45134093714673	35.43213998140206	36.27309571619866
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_WT_Aerobic_A	36.51378999182013	36.45309795791902	36.533259938522264	36.54618467547409	36.54885274848056	36.502139105710484	36.4613363155173	36.49984569111942	36.50876665225798	36.512625187550874	36.49255562228244	36.470549910131545	36.42004670522165	36.393249645767796	36.38425243196574	36.37100302862084	36.34936288183917	36.33324465550627	36.31175068539174	36.293749445041215	36.280865061688075	36.25989448448796	36.22018066296384	36.19997276593618	36.1583960550107	36.14056368937718	36.10897530962707	36.091837398132185	36.059018847535675	36.02549473650655	35.99932277018134	35.96104198784174	35.91529520004674	35.87111136380977	35.854858165736445	35.819663051065874	35.846124543437874	36.50046975055384
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_WT_Aerobic_B	36.54810994768964	36.476136795421375	36.5556342177522	36.56695185332375	36.56909027927941	36.52615605938658	36.48669993574312	36.52286903437121	36.532801601702964	36.53693210470014	36.516536493140684	36.49580504949202	36.44674519160663	36.41982646217769	36.41187062826576	36.399918680082365	36.37882053061724	36.36379373682817	36.342470027615406	36.32505563694195	36.31286032324534	36.29643802526731	36.263256747778996	36.240486190392396	36.205151920261926	36.19527898928129	36.16757228346383	36.159477033171854	36.12903109309986	36.10077686935299	36.08114992517953	36.04248480943257	35.99864750234601	35.95695043552951	35.942029720620496	35.908579544421805	35.92948188989321	36.51246860048609
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_WT_Aerobic_C	36.55664476532466	36.4883371101028	36.56878370446053	36.57909377723884	36.581872210471715	36.53948927151824	36.50055866590994	36.53490821414402	36.54324110573338	36.55039927840697	36.53089313036512	36.50961278654911	36.46304434328373	36.43919829119672	36.43260157423818	36.41979584578712	36.39838716608946	36.38245296693372	36.36247118704684	36.34494705993198	36.329290227676836	36.30779043092781	36.26860510901429	36.2488058873634	36.20736601711418	36.190126046401254	36.15679751703431	36.14126966598435	36.109577034661015	36.076959914029594	36.053357028038896	36.017310844086836	35.97272200548305	35.928171790146806	35.915918893286154	35.882243799260614	35.90345846405879	36.50762624786289
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_WT_Anaerobic_A	36.54962427077186	36.479702370402755	36.562860259323685	36.57270247167445	36.57524336222946	36.531347492820906	36.4919055597299	36.52660661452702	36.53299500228663	36.537207951015596	36.51536632346668	36.48794915017829	36.433468745970245	36.4029328081956	36.39001565083088	36.372925442534005	36.34837641920999	36.32808395777173	36.3011669862364	36.2780309305147	36.257204636776024	36.232169097743466	36.18411337723558	36.15585886034264	36.11213511669963	36.08861731087676	36.05254163200745	36.03086528942224	35.9947709092384	35.95778111740903	35.92869929622242	35.88860903164987	35.83612041882428	35.788150546200185	35.767348345281825	35.730551187277435	35.76517098586274	36.488833923968365
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_WT_Anaerobic_B	36.511494654783256	36.45333675170319	36.53446613070204	36.549897083085895	36.554259406715694	36.50960148351561	36.47339314261187	36.50434671537742	36.510890627610266	36.51801930667655	36.50037034236946	36.47575682801975	36.42130805727217	36.394842337583974	36.384012980059154	36.36937144681991	36.34926588335929	36.329317583579446	36.30702795636965	36.29092865082062	36.27494060371929	36.26119885323741	36.228980527354786	36.20517485550802	36.171512579564876	36.16164458786009	36.13019120753866	36.11960267933951	36.087608510116496	36.05167016395723	36.02706902061735	35.99185287252191	35.94557903273373	35.901389664430496	35.87842582185699	35.840764441506806	35.86303146302928	36.511052159499535
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_A_WT_Anaerobic_C	36.55740383936229	36.48917416526263	36.570600028281184	36.58287116899963	36.58579674319054	36.54270009895585	36.50107300070901	36.53949677321276	36.54576297420708	36.55421396770764	36.535464212761724	36.509876000116606	36.46091052839755	36.43518833702	36.42669166959473	36.41153980091165	36.38986378916116	36.37104765427237	36.34807886689926	36.32905284482375	36.311507931547105	36.29514543260855	36.2587065950135	36.23218470386243	36.19682098652687	36.18574444190526	36.15673263262181	36.15031113652164	36.12124312073286	36.08695135007553	36.0660078580371	36.02631009504645	35.97795749776979	35.934767043442925	35.92175567135955	35.887390672681164	35.90743646876856	36.51304778648769
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_B_Dfur_-O2_A	36.38466579180978	36.30504774957258	36.46895119312672	36.52580500298776	36.561723385584564	36.540253485295445	36.49387806397033	36.569596612367796	36.588431509695845	36.59808230205272	36.58778888048645	36.56925135452533	36.526342810047474	36.49563561565914	36.47670001565948	36.45449311291242	36.42656211919467	36.397301237299665	36.375413540152216	36.34615686325161	36.31534834362894	36.29298829226629	36.2684045344677	36.236416782113324	36.19142675520071	36.14585235444359	36.11453949616702	36.09222148743832	36.0466910263943	35.99340149109394	35.969665787427104	35.93225138016536	35.846009382562336	35.78640122556864	35.75381891337284	35.68757274096043	35.640922975557345	36.41995586505808
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Kiley_B_Dfur_-O2_B	36.51406084018737	36.49096267438475	36.60510240277193	36.636969870596246	36.66072933262359	36.649691060163	36.61782779846308	36.66682213748699	36.67247516867727	36.67649155012976	36.659302101146075	36.63926674768429	36.599040847892326	36.57376585470831	36.55291172244383	36.532785659841366	36.51070657945057	36.48521217920946	36.46306679628355	36.43879409133884	36.411345471448335	36.395651223268054	36.37131101839807	36.3429880189031	36.306242969666926	36.26891257037181	36.23954037433596	36.22343188852632	36.1860497820765	36.137909367405975	36.122192932733896	36.092166339948754	36.01953781996699	35.97023265151796	35.9470007133351	35.89150699039734	35.85207345469248	36.48416448617086
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
