	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX14570276	81.0	419.0	933.0	449.0	417.0	510.0	581.0	589.0	763.0	1087.0	1115.0	1470.0	1961.0	2382.0	3004.0	3871.0	4770.0	6144.0	6859.0	8421.0	9896.0	11352.0	13250.0	16461.0	30493.0	3684503.0	6800378.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX14570277	103.0	484.0	1198.0	521.0	460.0	610.0	774.0	780.0	901.0	1304.0	1477.0	1770.0	2415.0	3039.0	3915.0	5296.0	6767.0	8759.0	10586.0	12802.0	15791.0	18288.0	21738.0	27146.0	46125.0	4869935.0	8916668.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953908	178.0	229.0	348.0	407.0	396.0	529.0	447.0	508.0	521.0	588.0	628.0	727.0	771.0	881.0	1046.0	1144.0	1358.0	1563.0	1783.0	2192.0	2464.0	3041.0	3818.0	4890.0	5850.0	8117.0	9937.0	11650.0	14219.0	17453.0	21706.0	26830.0	33648.0	42905.0	52315.0	72035.0	97180.0	173703.0	1027159.0	13253322.0	25678351.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953909	195.0	264.0	379.0	463.0	411.0	648.0	395.0	413.0	487.0	480.0	548.0	633.0	690.0	730.0	856.0	1058.0	1110.0	1293.0	1410.0	1846.0	2159.0	2629.0	2995.0	4018.0	5318.0	8295.0	10760.0	9793.0	11536.0	14497.0	17987.0	22600.0	27842.0	34539.0	43419.0	58217.0	81149.0	168329.0	897307.0	10340107.0	20804244.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953910	3043.0	3222.0	3119.0	3186.0	3443.0	4244.0	3411.0	3636.0	4067.0	3623.0	3429.0	3271.0	3552.0	3598.0	3791.0	4083.0	4775.0	4909.0	4974.0	5138.0	6043.0	6332.0	8181.0	9151.0	8896.0	10388.0	12182.0	14891.0	17220.0	19200.0	23917.0	28752.0	34669.0	43192.0	51935.0	71453.0	94794.0	180215.0	887985.0	9410434.0	21986990.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953911	1766.0	1979.0	1529.0	1572.0	1987.0	1799.0	1678.0	1862.0	2348.0	1770.0	1853.0	1855.0	2017.0	2155.0	2242.0	2466.0	2585.0	2775.0	3022.0	3279.0	3739.0	4195.0	5744.0	7011.0	6470.0	7930.0	9256.0	11259.0	13855.0	15609.0	19510.0	23372.0	29424.0	35880.0	42652.0	59788.0	76081.0	150600.0	779966.0	8977165.0	20459070.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953912	1599.0	1908.0	1543.0	1501.0	2135.0	1627.0	1623.0	1828.0	2401.0	1936.0	1967.0	1906.0	2178.0	2144.0	2391.0	2663.0	2725.0	2898.0	3054.0	3542.0	3738.0	4152.0	5136.0	6051.0	6445.0	7903.0	8812.0	10811.0	12804.0	15244.0	18556.0	22697.0	28426.0	34639.0	42721.0	58071.0	78744.0	153725.0	728572.0	8001792.0	22145912.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953913	2474.0	2466.0	2457.0	2518.0	2911.0	3959.0	2728.0	2935.0	3513.0	3095.0	2690.0	2784.0	2902.0	3115.0	3161.0	3366.0	4218.0	4159.0	4268.0	4804.0	5885.0	6069.0	9241.0	10832.0	9157.0	10503.0	13491.0	15920.0	18250.0	21729.0	26229.0	32984.0	40271.0	48909.0	59489.0	81550.0	101636.0	187305.0	940269.0	10476789.0	23055111.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953914	2041.0	2173.0	2123.0	2180.0	2707.0	3244.0	2257.0	2643.0	3133.0	2935.0	2372.0	2464.0	2714.0	2559.0	2976.0	3308.0	3623.0	3623.0	3825.0	4109.0	4745.0	4897.0	5929.0	7193.0	7376.0	8417.0	9881.0	12088.0	13747.0	16032.0	19156.0	24659.0	28763.0	35906.0	44871.0	60930.0	81052.0	152737.0	689678.0	7314840.0	20010909.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953915	1373.0	1645.0	1303.0	1378.0	1787.0	1539.0	1484.0	1567.0	2217.0	1745.0	1634.0	1799.0	2001.0	1928.0	2066.0	2294.0	2552.0	2502.0	2736.0	3267.0	3347.0	3723.0	4480.0	5243.0	5628.0	6784.0	7596.0	9324.0	10713.0	13217.0	15692.0	19601.0	24495.0	29927.0	37402.0	51262.0	70632.0	135921.0	660609.0	7293959.0	20225808.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953916	2224.0	2395.0	2096.0	2203.0	2668.0	2111.0	2184.0	2384.0	2920.0	2361.0	2573.0	2492.0	2720.0	2778.0	2895.0	3293.0	3305.0	3503.0	3658.0	4378.0	4704.0	5261.0	6665.0	7713.0	7860.0	9291.0	11011.0	13275.0	14946.0	17960.0	22043.0	27678.0	34293.0	41340.0	50592.0	69916.0	92372.0	174293.0	856660.0	9085417.0	22472265.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953917	2399.0	2352.0	2276.0	2437.0	2356.0	2229.0	2330.0	2446.0	2383.0	2335.0	2639.0	2622.0	2728.0	2795.0	3009.0	3340.0	3766.0	3816.0	3948.0	4577.0	5030.0	5738.0	7310.0	8408.0	8314.0	9631.0	11724.0	13943.0	17115.0	19223.0	24140.0	28989.0	35689.0	45584.0	53958.0	74781.0	96677.0	184514.0	889896.0	9827107.0	21873605.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953918	200.0	254.0	450.0	462.0	461.0	618.0	460.0	575.0	593.0	623.0	709.0	770.0	878.0	956.0	1218.0	1510.0	1721.0	1784.0	2209.0	2769.0	3586.0	4324.0	5017.0	6940.0	9748.0	19611.0	27176.0	16640.0	17451.0	21274.0	26976.0	32585.0	38549.0	45656.0	55408.0	71323.0	97143.0	191186.0	958595.0	11219979.0	22733426.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953919	200.0	257.0	384.0	503.0	459.0	545.0	438.0	444.0	527.0	585.0	609.0	647.0	747.0	827.0	926.0	1021.0	1155.0	1274.0	1320.0	1685.0	1839.0	2285.0	2559.0	3080.0	4034.0	5298.0	6768.0	7753.0	9227.0	11331.0	14150.0	17380.0	22167.0	28545.0	37224.0	52658.0	73242.0	138573.0	922629.0	12022191.0	23005114.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953920	122.0	196.0	301.0	323.0	373.0	316.0	337.0	397.0	429.0	503.0	515.0	588.0	625.0	760.0	786.0	916.0	1112.0	1201.0	1351.0	1663.0	1973.0	2436.0	2880.0	3495.0	4455.0	7269.0	8745.0	8847.0	10599.0	13157.0	16682.0	21768.0	26563.0	32915.0	41028.0	59879.0	78476.0	134100.0	837717.0	11231367.0	21225947.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953921	200.0	250.0	377.0	389.0	396.0	474.0	407.0	428.0	424.0	514.0	557.0	563.0	684.0	748.0	807.0	890.0	1062.0	1154.0	1326.0	1512.0	1714.0	2019.0	2450.0	2916.0	3486.0	5544.0	6101.0	6526.0	7936.0	9846.0	12561.0	15762.0	20202.0	25949.0	33404.0	48062.0	68582.0	133216.0	894951.0	11435939.0	22449193.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953922	135.0	215.0	327.0	340.0	397.0	416.0	449.0	476.0	543.0	622.0	659.0	720.0	807.0	934.0	1064.0	1163.0	1446.0	1688.0	1782.0	2256.0	2727.0	3376.0	3995.0	5049.0	6136.0	7998.0	10241.0	11772.0	14302.0	17239.0	21767.0	26816.0	34219.0	42427.0	52418.0	71875.0	95853.0	153679.0	960867.0	12313550.0	23505853.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953923	621.0	745.0	853.0	903.0	924.0	998.0	817.0	750.0	750.0	817.0	826.0	922.0	1021.0	1105.0	1216.0	1333.0	1558.0	1748.0	1919.0	2114.0	2472.0	2852.0	3349.0	4049.0	4661.0	6177.0	7213.0	8635.0	10378.0	12572.0	15538.0	19204.0	24066.0	30742.0	39065.0	55155.0	76900.0	140494.0	912707.0	11980952.0	23461008.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953924	501.0	605.0	673.0	785.0	705.0	876.0	643.0	672.0	678.0	643.0	671.0	749.0	822.0	928.0	985.0	1088.0	1128.0	1283.0	1442.0	1748.0	2008.0	2229.0	2533.0	3161.0	3806.0	6196.0	7261.0	6695.0	8014.0	9844.0	12440.0	15069.0	18922.0	23617.0	29983.0	41133.0	59393.0	128904.0	714276.0	8533059.0	17881375.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953925	449.0	469.0	609.0	603.0	626.0	625.0	641.0	620.0	657.0	750.0	791.0	863.0	943.0	1086.0	1140.0	1221.0	1387.0	1479.0	1652.0	1922.0	2368.0	2659.0	3241.0	3895.0	4808.0	6496.0	8411.0	8700.0	10380.0	12929.0	16025.0	19833.0	24522.0	30901.0	38676.0	55572.0	75569.0	122851.0	763181.0	10173770.0	19363360.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953926	825.0	939.0	1022.0	981.0	957.0	1013.0	851.0	768.0	820.0	817.0	830.0	888.0	953.0	1076.0	1145.0	1321.0	1460.0	1617.0	1739.0	2077.0	2429.0	2657.0	3176.0	3714.0	4842.0	7990.0	8058.0	7830.0	9417.0	11682.0	14272.0	17697.0	21803.0	27466.0	34406.0	47840.0	67526.0	122835.0	705795.0	8659439.0	17298104.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953927	249.0	313.0	457.0	414.0	498.0	567.0	551.0	596.0	676.0	817.0	863.0	1002.0	1101.0	1442.0	2227.0	2409.0	2594.0	3351.0	3802.0	4780.0	6459.0	8164.0	10108.0	12508.0	15945.0	21952.0	30275.0	34430.0	39970.0	48864.0	62615.0	79269.0	95135.0	109596.0	126153.0	159314.0	200743.0	258646.0	897776.0	10775915.0	20378518.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953928	3158.0	3151.0	3149.0	3015.0	3441.0	3038.0	3270.0	3347.0	3131.0	3580.0	3455.0	3406.0	3707.0	3559.0	3951.0	4500.0	4541.0	4961.0	5379.0	5833.0	6600.0	7053.0	8264.0	9963.0	10927.0	12476.0	14459.0	17097.0	20416.0	24405.0	29745.0	36035.0	44182.0	54686.0	66851.0	90566.0	122386.0	220986.0	928944.0	9422657.0	25575904.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953929	3295.0	3467.0	3096.0	2985.0	3686.0	2773.0	2812.0	3321.0	3564.0	3338.0	3581.0	3251.0	3555.0	3300.0	4030.0	4051.0	3804.0	3894.0	4173.0	4856.0	5693.0	6176.0	13404.0	14786.0	8831.0	9743.0	11200.0	12903.0	15146.0	18309.0	22414.0	28689.0	33053.0	39677.0	48224.0	67868.0	86925.0	162289.0	790744.0	8123199.0	21042171.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953930	435.0	535.0	632.0	607.0	677.0	678.0	632.0	599.0	658.0	698.0	775.0	855.0	874.0	1041.0	1121.0	1279.0	1473.0	1637.0	1820.0	2128.0	2662.0	3162.0	3641.0	4378.0	5486.0	8936.0	11318.0	10639.0	12320.0	14970.0	19457.0	24503.0	30716.0	36526.0	45324.0	61295.0	84808.0	149534.0	797165.0	9960016.0	20365611.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953931	192.0	247.0	338.0	366.0	401.0	431.0	487.0	549.0	642.0	658.0	761.0	922.0	932.0	1130.0	1215.0	1373.0	1635.0	1817.0	2152.0	2516.0	2982.0	3445.0	4163.0	4911.0	5946.0	7686.0	9487.0	10551.0	12198.0	14365.0	17323.0	20614.0	25410.0	30797.0	36828.0	48563.0	63521.0	94308.0	552873.0	7405351.0	14113282.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX14953932	169.0	223.0	305.0	330.0	320.0	349.0	334.0	404.0	446.0	508.0	478.0	501.0	583.0	681.0	718.0	758.0	874.0	1053.0	1009.0	1241.0	1486.0	1747.0	2031.0	2472.0	2819.0	3671.0	4725.0	5524.0	6508.0	8064.0	10187.0	12539.0	15948.0	20608.0	26350.0	37202.0	51579.0	83060.0	584394.0	7934625.0	15162797.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804540	57.0	60.0	67.0	69.0	37.0	47.0	56.0	78.0	101.0	144.0	290.0	397.0	618.0	1182.0	1770.0	2796.0	3980.0	5888.0	8160.0	10839.0	14089.0	18200.0	23465.0	30026.0	46823.0	3601554.0	6816247.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804541	73.0	82.0	103.0	94.0	62.0	85.0	64.0	86.0	126.0	156.0	256.0	334.0	573.0	995.0	1454.0	2309.0	3384.0	4891.0	6699.0	8845.0	11625.0	14820.0	19322.0	24394.0	39663.0	3790092.0	7197897.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804542	49.0	69.0	66.0	46.0	29.0	32.0	44.0	84.0	105.0	115.0	203.0	341.0	453.0	866.0	1370.0	2130.0	3364.0	4795.0	6367.0	8678.0	11189.0	14326.0	18024.0	22622.0	34197.0	3101091.0	5917459.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804543	26.0	26.0	33.0	23.0	25.0	31.0	48.0	50.0	66.0	119.0	173.0	263.0	468.0	745.0	1190.0	1845.0	2748.0	4033.0	5417.0	6972.0	9160.0	11652.0	14386.0	18468.0	31470.0	3139304.0	6016760.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804544	78.0	95.0	98.0	80.0	86.0	69.0	91.0	103.0	131.0	172.0	222.0	307.0	479.0	705.0	1128.0	1758.0	2536.0	3570.0	4825.0	6593.0	8401.0	10802.0	14015.0	18296.0	36115.0	4402074.0	8475470.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804545	65.0	59.0	80.0	62.0	59.0	78.0	75.0	70.0	101.0	148.0	172.0	278.0	401.0	642.0	951.0	1339.0	1942.0	2833.0	3740.0	4764.0	6099.0	7771.0	9997.0	13362.0	28010.0	3944130.0	7602454.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804546	35.0	44.0	61.0	78.0	55.0	69.0	91.0	105.0	118.0	136.0	234.0	290.0	475.0	715.0	1165.0	1907.0	2825.0	4054.0	5810.0	8048.0	10813.0	14069.0	18001.0	22867.0	33549.0	2906323.0	5855099.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804547	15.0	27.0	32.0	30.0	23.0	33.0	28.0	36.0	53.0	85.0	153.0	179.0	334.0	560.0	851.0	1414.0	2100.0	3196.0	4381.0	5799.0	7712.0	9865.0	12725.0	16508.0	30780.0	3519728.0	6817291.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804548	170.0	132.0	136.0	126.0	145.0	97.0	86.0	90.0	89.0	151.0	160.0	245.0	489.0	724.0	1182.0	1583.0	2339.0	3369.0	4462.0	6007.0	7588.0	9777.0	12844.0	16902.0	35562.0	3512893.0	7023913.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804549	98.0	86.0	77.0	83.0	129.0	105.0	124.0	209.0	264.0	354.0	591.0	767.0	1097.0	1627.0	2064.0	3020.0	3969.0	5139.0	6522.0	8062.0	9758.0	11582.0	14021.0	17594.0	36056.0	3245731.0	6155872.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804550	72.0	123.0	143.0	130.0	149.0	168.0	243.0	277.0	450.0	524.0	698.0	1017.0	1330.0	1912.0	2440.0	3339.0	4402.0	5815.0	7099.0	9068.0	10354.0	12513.0	14903.0	18523.0	29236.0	3014538.0	5599996.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804551	57.0	81.0	95.0	117.0	135.0	129.0	158.0	199.0	310.0	399.0	480.0	678.0	848.0	1264.0	1548.0	2102.0	2637.0	3429.0	4266.0	5079.0	6131.0	7210.0	8728.0	11473.0	20187.0	2780549.0	5310855.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804552	84.0	144.0	190.0	201.0	288.0	330.0	585.0	787.0	1230.0	1601.0	2263.0	3177.0	4133.0	5924.0	7828.0	10184.0	13087.0	15956.0	19442.0	23262.0	26980.0	31051.0	35963.0	40981.0	52988.0	2768712.0	5132102.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804553	68.0	94.0	162.0	169.0	171.0	225.0	304.0	425.0	650.0	921.0	1245.0	1932.0	2620.0	3796.0	4953.0	6733.0	8507.0	10689.0	12979.0	15785.0	18545.0	20887.0	24342.0	28673.0	40338.0	2890601.0	5409524.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX18804554	48.0	65.0	104.0	103.0	145.0	197.0	313.0	433.0	738.0	1018.0	1551.0	2336.0	3114.0	4737.0	6117.0	8447.0	10850.0	13579.0	16763.0	20112.0	23367.0	26075.0	31237.0	35838.0	47229.0	2707541.0	4911927.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX19817112	249.0	407.0	469.0	602.0	917.0	1018.0	1521.0	2596.0	4426.0	6283.0	10095.0	13717.0	17259.0	22302.0	27368.0	31180.0	39499.0	47626.0	49328.0	54167.0	66465.0	72286.0	78512.0	93861.0	106034.0	3703019.0	6463944.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX19817113	174.0	228.0	307.0	378.0	792.0	988.0	1579.0	2883.0	5123.0	7099.0	11181.0	14926.0	18881.0	23431.0	29038.0	32287.0	40329.0	47688.0	49231.0	53695.0	64578.0	71163.0	75998.0	90006.0	101213.0	3300399.0	5752758.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX19817114	253.0	448.0	542.0	588.0	1072.0	1317.0	2076.0	3298.0	5765.0	7437.0	11966.0	15704.0	19203.0	25472.0	30337.0	34928.0	41936.0	52301.0	52569.0	56347.0	67901.0	74486.0	80727.0	99711.0	107602.0	3522790.0	6098683.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX19817115	155.0	254.0	315.0	362.0	616.0	746.0	1258.0	2188.0	3825.0	5469.0	8943.0	11809.0	15338.0	19536.0	24400.0	26597.0	34104.0	41098.0	42637.0	45563.0	57159.0	62800.0	67421.0	79407.0	93991.0	3643106.0	6380463.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX19817116	159.0	230.0	248.0	318.0	575.0	709.0	1062.0	2083.0	3537.0	4908.0	8512.0	11240.0	14266.0	18168.0	23022.0	25261.0	32216.0	38833.0	39521.0	43622.0	54764.0	60144.0	65198.0	77218.0	92130.0	3582462.0	6237812.0
	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRX19817117	153.0	214.0	324.0	400.0	660.0	832.0	1421.0	2305.0	3971.0	5393.0	9054.0	11918.0	15130.0	19637.0	24516.0	27536.0	34949.0	43688.0	44192.0	49251.0	60954.0	67489.0	73760.0	87871.0	100136.0	3829840.0	6656300.0
	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2036088	33838.0	37714.0	49875.0	64059.0	84730.0	115369.0	159785.0	179250.0	205619.0	222608.0	288850.0	341902.0	364344.0	457949.0	496957.0	484626.0	462916.0	482454.0	488734.0	519103.0	581375.0	675000.0	687463.0	662506.0	702924.0	850515.0	938470.0	1019392.0	1039223.0	1619981.0	2962657.0	6911652.0	22656619.0
	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2036089	33181.0	37647.0	48937.0	64750.0	84222.0	113863.0	154103.0	173653.0	194121.0	215527.0	281959.0	332177.0	352109.0	433760.0	473035.0	460119.0	436787.0	464627.0	458921.0	496808.0	566671.0	644802.0	657789.0	629545.0	643251.0	744442.0	809847.0	881379.0	919872.0	1469338.0	2724004.0	6587072.0	21260891.0
	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2036090	30189.0	35004.0	46631.0	61119.0	79238.0	108773.0	151209.0	168963.0	193109.0	210794.0	287858.0	349630.0	369456.0	458476.0	502343.0	476887.0	447968.0	477081.0	474682.0	496102.0	557992.0	645691.0	657440.0	629836.0	655907.0	764217.0	831654.0	889336.0	929873.0	1434404.0	2637474.0	6253428.0	20582403.0
	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2036091	35470.0	38812.0	52145.0	69398.0	90113.0	125030.0	173890.0	192387.0	215203.0	231305.0	314975.0	376792.0	410074.0	503603.0	520211.0	472279.0	439597.0	450593.0	439222.0	440414.0	489952.0	566915.0	589091.0	560192.0	563640.0	618204.0	633666.0	685078.0	727810.0	1233147.0	2390057.0	5829984.0	20456666.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2036300	13511.0	14519.0	16238.0	18248.0	20009.0	20982.0	22315.0	23787.0	23918.0	25464.0	27551.0	26753.0	29564.0	31932.0	35478.0	29559.0	29416.0	37387.0	42456.0	42452.0	45218.0	51550.0	53843.0	50808.0	52101.0	57603.0	58677.0	63504.0	68163.0	75277.0	82221.0	95897.0	109701.0	127560.0	146501.0	178456.0	210289.0	253453.0	381399.0	1276105.0	9469040.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2036303	12077.0	12694.0	14110.0	15818.0	17662.0	18481.0	20118.0	21210.0	21378.0	22554.0	24279.0	23470.0	26184.0	27775.0	31118.0	25465.0	25605.0	32276.0	37698.0	37968.0	39306.0	46125.0	47589.0	45114.0	46424.0	50877.0	51925.0	55742.0	60281.0	67390.0	74134.0	87177.0	99483.0	116511.0	132309.0	160317.0	190932.0	230429.0	350036.0	1180943.0	8709711.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2036305	15150.0	16129.0	18427.0	20468.0	22363.0	24088.0	25701.0	26518.0	26674.0	28039.0	30817.0	29495.0	32578.0	34538.0	39343.0	32781.0	33151.0	40589.0	47611.0	50840.0	50474.0	58827.0	60388.0	58787.0	59174.0	65061.0	66271.0	70846.0	76762.0	83741.0	93060.0	108017.0	124099.0	145677.0	165315.0	196454.0	229698.0	277682.0	417823.0	1444144.0	10600440.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRX2036307	14119.0	14879.0	16867.0	18962.0	20493.0	22223.0	23661.0	25090.0	24891.0	26590.0	29076.0	28557.0	31790.0	33712.0	38568.0	32385.0	33176.0	41198.0	46651.0	46696.0	51601.0	60860.0	61062.0	59622.0	61772.0	68527.0	70328.0	75469.0	82920.0	90419.0	100488.0	118283.0	135147.0	157308.0	178830.0	212293.0	249080.0	299111.0	447211.0	1489562.0	11091525.0
	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRX2037533	4576.0	6330.0	8994.0	10678.0	14455.0	19104.0	21141.0	22986.0	25325.0	27602.0	29346.0	31381.0	33386.0	35571.0	37057.0	40638.0	42786.0	45281.0	49302.0	52197.0	56086.0	60472.0	65561.0	75325.0	91810.0	131493.0	222830.0	667844.0	2214884.0	8555424.0	24172804.0
