Kiley_A_WT_Anaerobic_A	22.0	22596.0	164.0	1264126.5	24980.0	7.0	1754015.5	68.5	2110583.5	116.5	92.0	7.0	1572405.0	58707.0	52708.5	877533.5	75565.5	65875.5	81575.0	18921.5	1263.0	23418.5	526.0	27470.0	368078.5	40406.0	828.0	14977.5	17.0	3.5	209.5	3.5	1892708.5	43533.0	2011831.5	94979.0	313.0	202279.5	64.5	711194.0	277.0	1889.5	369572.0	6922.5	14165.5	110.5	55.0	168784.0	5123.0	47122.5	2061383.0	2118018.0	17467.0	1442542.0	256620.5	24.5	1635377.5	87.0	57216.0	26928.5	1838447.0	95.0	143031.0	2716.5	18881.0	9022.5	516.5	52024.5	2.5	54400.5	5463.5	36383.0	3775.5	243962.5	485488.0	70.5	299109.0	2033.5	16968.0	91.5	1244313.5	29.5	330585.0	1245.0	276180.5	10.5	71.5	7599.0	643331.5	49863.0	17023.5	37493.5	188.5	11297.5	1943678.5	20925.5	51251.0	1001171.0	504250.0	29742.5	34111.5
Kiley_A_WT_Anaerobic_B	15.5	28405.0	152.0	1377927.0	22196.5	7.0	1912944.0	83.0	2342333.0	96.0	101.5	11.0	1727168.5	59506.0	49508.0	953101.5	81503.5	69509.0	78473.0	21355.0	1246.0	23946.5	405.5	27986.5	407519.5	35340.0	838.0	14552.0	17.5	4.0	214.0	6.5	2009742.5	38166.0	2219282.0	103808.5	348.0	194941.5	84.0	748878.0	261.5	1830.0	375689.0	6277.0	12707.0	128.5	45.0	173794.5	4755.5	41640.5	2272979.5	2356797.0	15463.0	1578116.0	260228.5	16.5	1731823.0	82.0	55472.0	26255.5	1918113.0	68.0	134926.0	2572.5	19587.0	8131.5	553.5	47775.5	6.5	52964.0	5044.5	35739.0	3549.5	242597.5	533631.0	101.0	318522.0	1721.0	23214.0	124.5	1331775.5	21.0	364387.5	869.5	289027.0	8.5	65.5	9916.5	708315.0	44194.0	16363.5	32965.5	210.0	10219.0	2123016.5	18512.0	46260.0	1083423.0	519138.5	26375.0	30026.5
Kiley_A_WT_Anaerobic_C	11.0	24948.0	129.0	1140204.0	16497.5	4.5	1647944.5	59.5	2057999.0	93.5	71.5	7.5	1468038.0	44726.5	34217.0	842442.0	67460.0	54738.5	61739.5	19817.5	1090.5	19598.0	324.5	23219.5	371603.0	24143.0	723.5	13146.0	13.0	2.0	157.0	4.5	1737277.5	25726.5	1928579.5	89813.0	303.0	159927.0	60.0	627727.0	184.5	1569.0	317750.0	5075.0	9791.0	101.0	30.5	157794.5	3886.5	28402.5	1999998.0	2053067.0	11693.0	1330103.5	234821.0	14.5	1436259.0	64.0	45424.0	24181.0	1615319.0	60.0	108204.5	2213.0	16699.0	6522.0	474.5	32355.5	3.5	37698.0	4940.0	29615.0	2973.0	202158.5	486937.0	71.0	283296.5	1340.5	18327.5	86.5	1131890.5	15.0	327999.0	683.0	255035.5	7.0	50.0	7536.5	640181.0	30406.0	15440.5	23052.0	173.5	8061.0	1851496.5	13891.0	31472.0	889450.0	439072.0	19170.5	21400.5
Kiley_B_Dfur_-O2_A	0.0	1320.0	1.5	161631.0	384.5	0.0	262112.0	0.0	288445.5	0.0	0.0	0.0	224709.5	6583.0	3989.0	144596.0	9768.5	8063.0	5816.5	1099.5	3.0	776.0	25.5	1111.0	59374.5	1249.0	3.5	1451.0	0.0	0.0	2.5	0.0	238006.5	1473.0	265222.5	14577.0	3.5	14581.5	2.0	80836.0	3.5	5.5	46187.0	71.5	204.5	2.0	0.0	25257.5	38.0	1894.5	291521.5	280407.0	247.5	190327.5	46342.0	0.0	186808.5	0.0	3982.0	2366.0	215876.5	5.0	8190.5	11.0	865.5	110.5	5.0	3243.5	0.0	5049.0	230.5	2120.0	25.0	26315.5	75244.5	0.0	62022.0	296.5	1302.5	0.0	160146.5	0.0	63971.5	191.0	57077.0	0.0	3.5	648.5	113101.0	2488.0	1216.0	931.0	2.0	132.0	278600.0	288.5	2831.0	118520.5	61109.0	494.5	648.5
Kiley_B_Dfur_-O2_B	0.0	1381.0	0.0	167063.0	532.5	0.0	269446.0	0.0	297131.0	0.5	0.0	0.0	231186.0	8600.5	5680.5	152448.0	12101.5	10303.5	5696.5	1177.0	3.0	699.5	31.5	1054.0	61500.5	1659.0	3.0	1576.0	0.0	0.0	0.0	0.0	246184.0	2113.0	275069.0	16656.5	2.5	15010.5	3.0	82323.5	3.0	8.0	47529.0	98.5	239.0	3.0	0.0	27434.0	48.5	2780.0	300627.0	290487.5	298.0	195612.5	49416.0	0.0	192087.0	0.5	4184.0	2623.5	222833.0	8.0	8114.5	16.0	843.0	152.0	3.5	4845.0	0.0	6895.0	235.5	2230.0	21.0	26887.5	78592.5	0.0	64885.5	294.0	1407.0	0.0	166201.5	0.0	66789.5	201.0	59955.0	0.0	5.0	718.0	119487.5	3695.0	1345.5	1264.0	2.0	184.5	286956.5	375.0	4387.5	122718.0	62348.0	700.0	903.5
Kiley_B_Dfur_-O2_C	0.0	1311.5	1.0	144480.0	396.0	0.0	233096.5	0.0	260268.5	0.0	0.0	0.0	200205.0	6845.0	4285.5	125391.5	9903.0	8274.5	4953.5	1039.0	8.0	604.5	17.5	896.0	53254.5	1188.5	3.5	1671.5	0.0	0.0	1.5	0.0	217123.0	1478.5	241543.5	14063.0	0.0	12950.5	0.5	71707.5	0.5	9.5	40555.0	76.5	197.5	0.0	0.0	24053.0	37.0	1947.5	262351.5	254465.5	238.0	170538.5	43921.0	0.0	170027.5	0.0	3484.5	2654.0	197023.0	3.0	7243.5	10.0	689.5	114.5	0.5	3523.5	0.0	5447.5	206.5	1823.5	19.0	23290.0	67765.0	0.0	58645.0	265.5	1360.0	0.0	144100.0	0.0	59297.5	145.5	53452.0	0.0	2.0	702.0	97594.5	2588.0	1270.5	910.5	0.0	134.0	249679.5	276.0	3109.0	106132.0	53110.5	533.0	650.0
Kiley_B_DrsuR_-O2_A	1.0	281.0	9.5	123247.5	610.5	0.0	213242.0	4.0	271025.5	9.5	0.0	0.5	185592.5	10844.5	5399.0	118367.5	11159.5	9345.0	4077.0	343.0	11.0	1280.0	36.5	1502.0	65956.5	1661.5	12.0	180.0	0.5	1.0	8.5	0.0	242513.5	1934.5	262378.5	16864.0	8.0	11555.0	10.5	65751.5	11.0	21.5	32971.0	110.0	291.5	8.0	0.0	25375.5	62.0	2369.0	255209.0	277644.5	337.0	159447.5	34866.5	0.5	169283.5	5.5	2657.5	175.0	212408.5	14.0	6213.0	30.5	803.5	157.0	11.0	4568.5	0.0	8956.0	221.0	1787.0	39.0	20628.0	80646.5	4.0	63367.5	210.0	265.0	2.0	140569.0	0.0	62247.0	153.5	51205.0	0.0	13.0	246.0	98876.0	2837.5	188.5	1198.5	8.5	214.0	238355.0	434.5	3551.5	89620.5	47926.5	961.5	1058.5
Kiley_B_DrsuR_-O2_B	0.0	259.0	8.5	135997.0	651.5	0.0	235207.0	7.0	300808.0	4.0	2.0	0.5	204763.5	11599.0	5449.5	129628.0	12115.5	9930.5	4676.0	360.0	15.0	1810.5	41.0	1898.0	71957.0	1648.0	8.0	190.5	0.0	0.0	13.5	0.0	268165.0	1939.5	290690.0	18320.5	8.5	12434.0	5.5	73362.5	16.5	38.5	36158.0	107.5	274.0	7.5	2.0	27967.0	74.0	2399.0	282102.5	308220.5	363.0	175635.0	38284.0	0.0	186313.0	6.5	3057.0	184.0	234394.5	7.0	6914.0	48.0	1117.5	149.5	7.5	4447.5	0.5	9578.0	239.0	2033.0	49.0	22168.5	88133.0	4.5	69486.0	219.0	256.0	2.0	154347.5	0.5	67172.5	148.0	56662.5	0.0	6.0	252.0	107966.5	2879.5	205.0	1247.0	9.5	203.0	262997.5	486.5	3511.0	99583.0	53602.0	970.5	1075.5
Kiley_B_DrsuR_-O2_C	0.0	324.0	6.0	157530.5	770.0	0.0	272845.5	4.0	350876.0	5.0	1.0	0.5	237104.0	13822.5	6756.5	154529.0	14735.0	12077.5	5135.5	401.0	17.0	1533.0	34.0	1801.0	85507.0	2015.5	16.5	242.5	0.5	0.0	10.0	0.0	315238.0	2387.0	340152.5	22134.0	9.5	14372.5	10.5	84265.5	13.0	27.0	41732.5	128.5	318.5	12.5	1.0	32660.5	79.5	3013.5	329387.5	359686.0	397.0	203652.0	44573.0	0.0	219987.0	4.5	3374.5	221.5	276417.0	8.0	7735.5	33.0	990.5	176.5	12.0	5682.0	0.0	11327.5	284.5	2196.0	50.0	25578.0	104790.5	3.5	82359.5	273.5	309.5	2.0	183430.5	0.5	80819.5	190.0	66249.5	0.0	8.0	302.0	129070.0	3539.0	214.5	1568.5	12.0	218.0	306241.5	520.5	4380.5	115293.0	61493.5	1195.0	1363.5
Kiley_B_WT_+O2_Ctrl_A	0.0	421.5	3.5	121866.5	795.5	0.0	212906.5	2.5	273029.0	4.5	2.0	1.0	182551.5	12024.0	5187.5	124840.0	12245.0	10143.0	4180.5	422.0	11.5	860.0	37.0	1246.0	71506.5	1451.0	7.5	259.0	0.5	0.0	6.5	0.0	255057.0	1772.5	269718.0	18259.0	2.5	11952.0	4.0	63566.0	14.5	23.0	34143.0	86.0	224.0	3.5	2.0	27494.5	39.5	2053.0	255546.0	280742.0	254.0	157081.5	39859.0	0.0	179817.0	5.0	2675.5	259.0	224852.5	7.0	6449.5	24.5	615.5	118.0	3.5	4437.5	0.5	9605.5	304.5	1722.0	23.0	21586.0	86357.0	2.0	74224.5	286.0	389.5	2.0	148713.0	0.0	69308.0	187.5	61625.5	0.0	6.5	310.5	105842.5	2520.0	298.5	873.0	3.5	158.0	238342.5	442.0	3376.0	87544.0	47220.0	1001.0	818.5
