# Program:featureCounts v2.0.6; Command:"featureCounts" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX2037535_cds.txt" "SRX2037535.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX2037535.bam
ZCP4_0482	CP006818.1	544870	546330	-	1461	5992
ZCP4_0483	CP006818.1	546330	548045	-	1716	7044
ZCP4_0484	CP006818.1	548042	548632	-	591	9950
ZCP4_0485	CP006818.1	548629	549627	-	999	17872
ZCP4_0486	CP006818.1	550837	551199	-	363	2106
ZCP4_0487	CP006818.1	551269	552282	-	1014	2052
ZCP4_0488	CP006818.1	552430	554634	+	2205	7524
ZCP4_0489	CP006818.1	554714	556027	-	1314	3136
ZCP4_0490	CP006818.1	556240	556596	-	357	4026
ZCP4_0491	CP006818.1	557263	557502	+	240	4295
ZCP4_0492	CP006818.1	557539	558885	-	1347	5373
ZCP4_0493	CP006818.1	558970	559503	-	534	8519
ZCP4_0494	CP006818.1	559526	560122	-	597	1796
ZCP4_0495	CP006818.1	560248	561174	+	927	596
ZCP4_0496	CP006818.1	561171	561908	+	738	284
ZCP4_0497	CP006818.1	561923	562264	+	342	781
ZCP4_0498	CP006818.1	562509	563840	+	1332	2820
ZCP4_0499	CP006818.1	563984	565378	+	1395	3636
ZCP4_0500	CP006818.1	565462	566364	+	903	2624
ZCP4_0501	CP006818.1	566367	567305	+	939	4142
ZCP4_0502	CP006818.1	567438	569072	+	1635	1864
ZCP4_0503	CP006818.1	569495	570541	+	1047	1941
ZCP4_0504	CP006818.1	570546	573314	+	2769	1743
ZCP4_0505	CP006818.1	573318	574445	+	1128	1127
ZCP4_0506	CP006818.1	574445	575860	+	1416	1369
ZCP4_0507	CP006818.1	576088	576873	+	786	1116
ZCP4_0508	CP006818.1	577129	577293	+	165	3
ZCP4_0509	CP006818.1	577386	579623	+	2238	910
ZCP4_0510	CP006818.1	579682	581784	+	2103	4627
ZCP4_0511	CP006818.1	581831	582421	-	591	187
ZCP4_0512	CP006818.1	582562	583788	-	1227	10785
ZCP4_0513	CP006818.1	583785	584744	-	960	5775
ZCP4_0514	CP006818.1	584950	585288	-	339	1357
ZCP4_0515	CP006818.1	585554	588076	-	2523	5396
ZCP4_0516	CP006818.1	588398	589912	-	1515	2581
ZCP4_0517	CP006818.1	589925	591511	-	1587	3084
ZCP4_0518	CP006818.1	591569	592129	-	561	1489
ZCP4_0519	CP006818.1	592333	592872	-	540	4402
ZCP4_0520	CP006818.1	593106	593396	+	291	952
ZCP4_0521	CP006818.1	593396	594874	+	1479	2242
ZCP4_0522	CP006818.1	594813	596348	+	1536	7650
ZCP4_0523	CP006818.1	596424	597371	-	948	14486
ZCP4_0524	CP006818.1	597560	599062	-	1503	821
ZCP4_0525	CP006818.1	599040	600257	-	1218	2115
ZCP4_0526	CP006818.1	600250	603501	-	3252	7880
ZCP4_0527	CP006818.1	603769	604452	+	684	1065
ZCP4_0528	CP006818.1	604483	605109	-	627	26157
ZCP4_0530	CP006818.1	605637	606536	+	900	350
ZCP4_0531	CP006818.1	606547	607014	-	468	24534
ZCP4_0532	CP006818.1	607227	608702	+	1476	3370
ZCP4_0533	CP006818.1	608785	609897	-	1113	1619
ZCP4_0534	CP006818.1	610014	610265	+	252	825
ZCP4_0535	CP006818.1	610291	612537	-	2247	12600
ZCP4_0536	CP006818.1	612701	615481	-	2781	4737
ZCP4_0537	CP006818.1	615495	617474	-	1980	9944
ZCP4_0538	CP006818.1	617738	618481	+	744	1516
ZCP4_0539	CP006818.1	618507	619532	+	1026	1269
ZCP4_0540	CP006818.1	619735	620148	+	414	2226
ZCP4_0541	CP006818.1	620189	620914	+	726	3697
ZCP4_0542	CP006818.1	620952	621602	+	651	1366
ZCP4_0543	CP006818.1	621592	622716	+	1125	5277
ZCP4_0544	CP006818.1	622827	624248	+	1422	9315
ZCP4_0545	CP006818.1	624324	624626	-	303	41903
ZCP4_0546	CP006818.1	624664	624918	-	255	24528
ZCP4_0547	CP006818.1	625090	625716	-	627	4229
ZCP4_0548	CP006818.1	625834	626277	-	444	1079
ZCP4_0549	CP006818.1	626334	627287	+	954	685
ZCP4_0550	CP006818.1	627340	628248	+	909	17513
ZCP4_0551	CP006818.1	628458	629381	+	924	7264
ZCP4_0552	CP006818.1	629420	629839	-	420	1907
ZCP4_0553	CP006818.1	629943	630476	-	534	3586
ZCP4_0555	CP006818.1	631095	631568	-	474	1369
ZCP4_0556	CP006818.1	631711	632511	-	801	2237
ZCP4_0557	CP006818.1	632678	634267	-	1590	3848
ZCP4_0558	CP006818.1	634599	634871	-	273	33155
ZCP4_0559	CP006818.1	635092	635388	+	297	14671
ZCP4_0560	CP006818.1	635455	636450	-	996	21719
ZCP4_0561	CP006818.1	636529	636969	+	441	5585
ZCP4_0562	CP006818.1	637065	637547	+	483	1657
ZCP4_0563	CP006818.1	637552	638910	+	1359	2575
ZCP4_0564	CP006818.1	638970	639788	-	819	6792
ZCP4_0566	CP006818.1	640601	644776	-	4176	93466
ZCP4_0567	CP006818.1	644859	649064	-	4206	90575
ZCP4_0568	CP006818.1	649528	649899	-	372	68975
ZCP4_0569	CP006818.1	649957	650472	-	516	72704
ZCP4_0570	CP006818.1	650737	651438	-	702	35901
ZCP4_0571	CP006818.1	651443	651874	-	432	29776
ZCP4_0572	CP006818.1	651961	652500	-	540	31765
ZCP4_0573	CP006818.1	652516	652713	-	198	37093
ZCP4_0575	CP006818.1	653173	655218	-	2046	12416
ZCP4_0576	CP006818.1	655413	655895	-	483	4416
ZCP4_0577	CP006818.1	655899	656774	-	876	8933
ZCP4_0578	CP006818.1	656796	658889	+	2094	2958
ZCP4_0579	CP006818.1	658964	659461	+	498	274
ZCP4_0580	CP006818.1	659510	660295	-	786	3635
ZCP4_0581	CP006818.1	660328	662118	-	1791	15595
ZCP4_0582	CP006818.1	662220	663392	+	1173	1017
ZCP4_0583	CP006818.1	663470	664996	-	1527	3338
ZCP4_0584	CP006818.1	665163	667301	-	2139	18038
ZCP4_0585	CP006818.1	667498	668142	-	645	2050
ZCP4_0586	CP006818.1	668146	669237	-	1092	2795
ZCP4_0587	CP006818.1	669298	670398	+	1101	4333
ZCP4_0588	CP006818.1	670391	671017	+	627	795
ZCP4_0589	CP006818.1	671022	671786	+	765	1255
ZCP4_0590	CP006818.1	671783	672430	+	648	1485
ZCP4_0591	CP006818.1	672439	672966	-	528	1542
ZCP4_0592	CP006818.1	673083	674852	+	1770	28046
ZCP4_0593	CP006818.1	674954	677173	+	2220	1577
ZCP4_0594	CP006818.1	677180	677371	-	192	385
ZCP4_0595	CP006818.1	677547	678014	+	468	832
ZCP4_0596	CP006818.1	678081	678404	+	324	1147
ZCP4_0598	CP006818.1	678870	682445	+	3576	2974
ZCP4_0600	CP006818.1	683189	683896	+	708	12915
ZCP4_0601	CP006818.1	684167	684592	+	426	11761
ZCP4_0602	CP006818.1	684661	687438	+	2778	10914
ZCP4_0603	CP006818.1	687487	688827	+	1341	22330
ZCP4_0604	CP006818.1	689454	690755	+	1302	257885
ZCP4_0605	CP006818.1	690965	691912	+	948	790
ZCP4_0606	CP006818.1	691976	693637	+	1662	155713
ZCP4_0607	CP006818.1	693724	694146	-	423	11237
ZCP4_0608	CP006818.1	694571	695152	-	582	12476
ZCP4_0609	CP006818.1	695142	696182	-	1041	30791
ZCP4_0610	CP006818.1	696231	697244	-	1014	10696
ZCP4_0611	CP006818.1	697256	698575	-	1320	27898
ZCP4_0612	CP006818.1	698602	702042	-	3441	10947
ZCP4_0613	CP006818.1	702039	703016	-	978	1701
ZCP4_0614	CP006818.1	703430	704053	+	624	1214
ZCP4_0615	CP006818.1	704186	705235	+	1050	19796
ZCP4_0616	CP006818.1	705302	706510	+	1209	25704
ZCP4_0617	CP006818.1	706577	707386	+	810	4448
ZCP4_0618	CP006818.1	707387	707911	-	525	2210
ZCP4_0619	CP006818.1	707949	708713	-	765	4095
ZCP4_0620	CP006818.1	708749	710743	-	1995	9640
ZCP4_0621	CP006818.1	710898	711536	-	639	166711
ZCP4_0622	CP006818.1	711550	712050	-	501	140539
ZCP4_0623	CP006818.1	712172	712411	-	240	71869
ZCP4_0624	CP006818.1	712447	713247	-	801	168442
ZCP4_0625	CP006818.1	713292	713609	-	318	47500
ZCP4_0626	CP006818.1	713857	714255	-	399	6542
ZCP4_0627	CP006818.1	714252	714452	-	201	2318
ZCP4_0628	CP006818.1	714520	717654	-	3135	26013
ZCP4_0629	CP006818.1	717809	718492	+	684	725
ZCP4_0630	CP006818.1	718632	719927	+	1296	15541
ZCP4_0631	CP006818.1	720036	721163	-	1128	5618
ZCP4_0632	CP006818.1	721283	723190	-	1908	33492
ZCP4_0633	CP006818.1	723422	724102	-	681	16924
ZCP4_0634	CP006818.1	724420	725634	+	1215	6666
ZCP4_0635	CP006818.1	725631	726659	+	1029	5773
ZCP4_0636	CP006818.1	726737	727258	+	522	64700
ZCP4_0637	CP006818.1	727386	728990	-	1605	9776
ZCP4_0638	CP006818.1	729118	732498	+	3381	30712
ZCP4_0639	CP006818.1	732559	733617	+	1059	15582
ZCP4_0640	CP006818.1	733710	734099	-	390	37520
ZCP4_0641	CP006818.1	734140	735834	-	1695	20490
ZCP4_0642	CP006818.1	735936	737078	-	1143	8351
ZCP4_0643	CP006818.1	737068	737865	-	798	4256
ZCP4_0644	CP006818.1	737879	738154	-	276	2793
ZCP4_0645	CP006818.1	738151	739101	-	951	7067
ZCP4_0646	CP006818.1	739106	739417	-	312	6709
ZCP4_0647	CP006818.1	739423	739734	-	312	7514
ZCP4_0648	CP006818.1	739731	740729	-	999	10954
ZCP4_0649	CP006818.1	740726	741295	-	570	4874
ZCP4_0650	CP006818.1	741308	743710	-	2403	30056
ZCP4_0651	CP006818.1	743707	744132	-	426	3239
ZCP4_0652	CP006818.1	744129	745460	-	1332	12007
ZCP4_0653	CP006818.1	745457	746218	-	762	16388
ZCP4_0654	CP006818.1	746211	747245	-	1035	15288
ZCP4_0655	CP006818.1	747238	749097	-	1860	8591
ZCP4_0656	CP006818.1	749101	749475	-	375	1301
ZCP4_0657	CP006818.1	749549	750874	-	1326	31721
ZCP4_0658	CP006818.1	751577	752404	+	828	818
ZCP4_0659	CP006818.1	752497	753123	-	627	1593
ZCP4_0660	CP006818.1	753181	753870	-	690	150
ZCP4_0661	CP006818.1	754003	754746	-	744	10181
ZCP4_0662	CP006818.1	754736	755557	-	822	4441
ZCP4_0663	CP006818.1	755558	757681	-	2124	21740
ZCP4_0664	CP006818.1	758095	758412	-	318	2616
ZCP4_0665	CP006818.1	758405	758839	-	435	10980
ZCP4_0666	CP006818.1	758931	759497	-	567	14901
ZCP4_0667	CP006818.1	760062	760718	-	657	567
ZCP4_0668	CP006818.1	760724	761419	-	696	1445
ZCP4_0669	CP006818.1	761632	761985	+	354	45254
ZCP4_0670	CP006818.1	761994	762398	+	405	36152
ZCP4_0671	CP006818.1	762460	763152	+	693	39835
ZCP4_0672	CP006818.1	763193	764416	+	1224	7403
ZCP4_0673	CP006818.1	764456	765205	+	750	12053
ZCP4_0674	CP006818.1	765258	766049	+	792	14108
ZCP4_0675	CP006818.1	766051	766737	+	687	3890
ZCP4_0676	CP006818.1	766737	767903	+	1167	10346
ZCP4_0677	CP006818.1	767900	768292	+	393	5265
ZCP4_0678	CP006818.1	768453	769829	+	1377	18247
ZCP4_0679	CP006818.1	769844	770701	+	858	43181
ZCP4_0680	CP006818.1	770904	771767	+	864	17127
ZCP4_0681	CP006818.1	771819	772799	+	981	4911
ZCP4_0683	CP006818.1	773852	776287	-	2436	5249
ZCP4_0684	CP006818.1	776548	777489	-	942	5263
ZCP4_0685	CP006818.1	777500	778423	-	924	7736
ZCP4_0686	CP006818.1	778465	780105	-	1641	14352
ZCP4_0687	CP006818.1	780209	780346	-	138	584
ZCP4_0688	CP006818.1	780439	780969	+	531	20610
ZCP4_0689	CP006818.1	780966	782105	+	1140	14535
ZCP4_0690	CP006818.1	782148	782522	-	375	1118
ZCP4_0691	CP006818.1	782552	783001	-	450	4083
ZCP4_0692	CP006818.1	783212	783940	-	729	1599
ZCP4_0693	CP006818.1	783940	785307	-	1368	1945
ZCP4_0694	CP006818.1	785397	785711	+	315	2475
ZCP4_0695	CP006818.1	785725	786435	+	711	6930
ZCP4_0696	CP006818.1	786548	787183	+	636	6068
ZCP4_0697	CP006818.1	787180	788406	+	1227	6165
ZCP4_0698	CP006818.1	788403	789227	+	825	2703
ZCP4_0699	CP006818.1	789224	790078	+	855	2902
ZCP4_0700	CP006818.1	790107	791438	+	1332	4327
ZCP4_0701	CP006818.1	791459	792763	-	1305	6697
ZCP4_0702	CP006818.1	793149	794417	+	1269	12662
ZCP4_0703	CP006818.1	794556	796088	+	1533	5423
ZCP4_0704	CP006818.1	796105	796656	+	552	2301
ZCP4_0705	CP006818.1	796720	799026	+	2307	19477
ZCP4_0706	CP006818.1	799079	799726	-	648	4074
ZCP4_0707	CP006818.1	799908	801227	-	1320	12240
ZCP4_0708	CP006818.1	801254	803008	-	1755	18847
ZCP4_0710	CP006818.1	803896	804873	-	978	6606
ZCP4_0711	CP006818.1	805000	805425	+	426	1871
ZCP4_0712	CP006818.1	805425	805811	+	387	1611
ZCP4_0713	CP006818.1	805909	806793	+	885	12710
ZCP4_0714	CP006818.1	807013	808266	+	1254	2310
ZCP4_0715	CP006818.1	808459	810972	-	2514	9801
ZCP4_0716	CP006818.1	811014	812027	-	1014	6969
ZCP4_0717	CP006818.1	812143	812445	+	303	21177
ZCP4_0718	CP006818.1	812588	813736	-	1149	681
ZCP4_0719	CP006818.1	813903	814730	-	828	3626
ZCP4_0720	CP006818.1	814806	816062	-	1257	3552
ZCP4_0721	CP006818.1	816535	817089	+	555	14960
ZCP4_0722	CP006818.1	817095	818711	+	1617	59639
ZCP4_0723	CP006818.1	818778	819512	+	735	36465
ZCP4_0724	CP006818.1	819516	822491	+	2976	21615
ZCP4_0725	CP006818.1	822638	823063	+	426	1439
ZCP4_0726	CP006818.1	823087	823668	+	582	2980
ZCP4_0727	CP006818.1	823665	824576	+	912	79558
ZCP4_0728	CP006818.1	824594	824863	+	270	251987
ZCP4_0729	CP006818.1	824977	827223	+	2247	38588
ZCP4_0730	CP006818.1	827376	828389	+	1014	13947
ZCP4_0732	CP006818.1	828556	830046	+	1491	6388
ZCP4_0734	CP006818.1	830550	831992	-	1443	3304
ZCP4_0735	CP006818.1	832401	833195	+	795	11436
ZCP4_0736	CP006818.1	833304	834566	-	1263	34405
ZCP4_0737	CP006818.1	834632	836902	-	2271	15923
ZCP4_0739	CP006818.1	837475	837897	-	423	136506
ZCP4_0740	CP006818.1	838017	839078	-	1062	162744
ZCP4_0741	CP006818.1	839171	839560	-	390	58369
ZCP4_0742	CP006818.1	839625	839993	-	369	62034
ZCP4_0743	CP006818.1	840327	840998	-	672	41254
ZCP4_0744	CP006818.1	841031	842419	-	1389	36019
ZCP4_0745	CP006818.1	842705	843196	-	492	206947
ZCP4_0746	CP006818.1	843347	843523	-	177	3543
ZCP4_0747	CP006818.1	843531	844232	-	702	19123
ZCP4_0748	CP006818.1	844233	844589	-	357	10834
ZCP4_0749	CP006818.1	844589	845122	-	534	19087
ZCP4_0750	CP006818.1	845122	845517	-	396	10136
ZCP4_0751	CP006818.1	845531	845836	-	306	9872
ZCP4_0752	CP006818.1	845880	846458	-	579	19158
ZCP4_0753	CP006818.1	846451	846768	-	318	15244
ZCP4_0754	CP006818.1	846768	847139	-	372	14063
ZCP4_0755	CP006818.1	847208	847459	-	252	5827
ZCP4_0756	CP006818.1	847472	847675	-	204	6852
ZCP4_0757	CP006818.1	847678	848109	-	432	11175
ZCP4_0758	CP006818.1	848173	848868	-	696	55870
ZCP4_0759	CP006818.1	848870	849250	-	381	7479
ZCP4_0760	CP006818.1	849250	849525	-	276	2606
ZCP4_0761	CP006818.1	849528	850364	-	837	11116
ZCP4_0762	CP006818.1	850369	850680	-	312	3416
ZCP4_0763	CP006818.1	850673	851296	-	624	7252
ZCP4_0764	CP006818.1	851299	852027	-	729	11709
ZCP4_0765	CP006818.1	852342	852713	-	372	13201
ZCP4_0766	CP006818.1	852760	853953	-	1194	188166
ZCP4_0767	CP006818.1	854057	856129	-	2073	226819
ZCP4_0768	CP006818.1	856188	856658	-	471	50610
ZCP4_0769	CP006818.1	856674	857045	-	372	76566
ZCP4_0770	CP006818.1	857444	858151	-	708	1794
ZCP4_0771	CP006818.1	858163	859563	-	1401	3762
ZCP4_0772	CP006818.1	859609	860058	-	450	1366
ZCP4_0773	CP006818.1	860055	861377	-	1323	8125
ZCP4_0774	CP006818.1	861657	862376	-	720	5117
ZCP4_0775	CP006818.1	862461	862892	-	432	769
ZCP4_0776	CP006818.1	862916	863401	-	486	1279
ZCP4_0777	CP006818.1	863515	863934	+	420	7288
ZCP4_0778	CP006818.1	864189	864848	-	660	6899
ZCP4_0779	CP006818.1	864955	866124	-	1170	27179
ZCP4_0780	CP006818.1	866323	867948	+	1626	3491
ZCP4_0781	CP006818.1	867966	868412	-	447	3639
ZCP4_0782	CP006818.1	868634	870604	+	1971	5268
ZCP4_0783	CP006818.1	870635	872743	+	2109	14485
ZCP4_0784	CP006818.1	872926	874278	-	1353	13814
ZCP4_0785	CP006818.1	874483	875184	+	702	1088
ZCP4_0786	CP006818.1	875184	877256	+	2073	2937
ZCP4_0787	CP006818.1	877256	881533	+	4278	9391
ZCP4_0788	CP006818.1	881527	882777	-	1251	6639
ZCP4_0789	CP006818.1	882973	884385	-	1413	67547
ZCP4_0790	CP006818.1	884479	884817	-	339	12415
ZCP4_0791	CP006818.1	884951	886750	-	1800	4403
ZCP4_0792	CP006818.1	886933	888999	+	2067	5433
ZCP4_0793	CP006818.1	889006	889236	-	231	173
ZCP4_0795	CP006818.1	889568	890572	+	1005	2564
ZCP4_0796	CP006818.1	890690	891502	-	813	3329
ZCP4_0797	CP006818.1	891495	892370	-	876	1681
ZCP4_0798	CP006818.1	892434	893612	-	1179	7474
ZCP4_0799	CP006818.1	893863	894570	-	708	3467
ZCP4_0800	CP006818.1	894731	896023	+	1293	3323
ZCP4_0801	CP006818.1	896145	897143	+	999	9604
ZCP4_0802	CP006818.1	897155	897736	+	582	2757
ZCP4_0803	CP006818.1	897699	899990	-	2292	9740
ZCP4_0804	CP006818.1	899983	901335	-	1353	9580
ZCP4_0805	CP006818.1	901339	902058	-	720	26152
ZCP4_0806	CP006818.1	902240	902611	+	372	2065
ZCP4_0807	CP006818.1	902642	903613	+	972	905
ZCP4_0808	CP006818.1	903702	904322	+	621	3867
ZCP4_0809	CP006818.1	904319	905458	+	1140	6971
ZCP4_0810	CP006818.1	905460	905879	+	420	11245
ZCP4_0811	CP006818.1	906089	906769	+	681	20740
ZCP4_0812	CP006818.1	906808	907767	-	960	3277
ZCP4_0813	CP006818.1	908021	908452	+	432	13772
ZCP4_0814	CP006818.1	908491	910041	-	1551	26072
ZCP4_0815	CP006818.1	910038	911966	-	1929	108925
ZCP4_0816	CP006818.1	912282	913031	+	750	18050
ZCP4_0817	CP006818.1	913280	913639	+	360	3359
ZCP4_0818	CP006818.1	913778	915412	+	1635	27356
ZCP4_0819	CP006818.1	915901	917232	+	1332	9202
ZCP4_0820	CP006818.1	917229	918479	+	1251	4319
ZCP4_0821	CP006818.1	918472	919170	+	699	1907
ZCP4_0822	CP006818.1	919167	919661	-	495	6204
ZCP4_0824	CP006818.1	920534	922207	+	1674	10581
ZCP4_0825	CP006818.1	922269	923633	-	1365	12068
ZCP4_0826	CP006818.1	923700	925184	-	1485	8007
ZCP4_0827	CP006818.1	925207	925971	-	765	20232
ZCP4_0829	CP006818.1	926804	927454	+	651	36528
ZCP4_0830	CP006818.1	927471	927782	-	312	997
ZCP4_0831	CP006818.1	927800	929206	-	1407	3134
ZCP4_0832	CP006818.1	929238	930803	-	1566	2375
ZCP4_0833	CP006818.1	930800	931846	-	1047	10713
ZCP4_0834	CP006818.1	932175	933212	+	1038	15907
ZCP4_0835	CP006818.1	933295	933930	-	636	8651
ZCP4_0836	CP006818.1	933968	934672	-	705	16821
ZCP4_0837	CP006818.1	934699	934989	-	291	4014
ZCP4_0838	CP006818.1	935099	936223	-	1125	4275
ZCP4_0839	CP006818.1	936220	936339	-	120	1063
ZCP4_0840	CP006818.1	936478	936699	-	222	2021
ZCP4_0841	CP006818.1	936857	937255	+	399	289
ZCP4_0842	CP006818.1	937384	937827	+	444	368
ZCP4_0843	CP006818.1	937981	938631	+	651	8417
ZCP4_0844	CP006818.1	938968	939840	+	873	2159
ZCP4_0845	CP006818.1	939908	940738	-	831	8499
ZCP4_0846	CP006818.1	940772	941440	-	669	8213
ZCP4_0847	CP006818.1	941565	941906	-	342	880
ZCP4_0848	CP006818.1	941945	942379	-	435	670
ZCP4_0849	CP006818.1	942376	943599	-	1224	2817
ZCP4_0850	CP006818.1	943596	944711	-	1116	1626
ZCP4_0851	CP006818.1	944708	945460	-	753	2373
ZCP4_0852	CP006818.1	945475	946947	-	1473	5348
ZCP4_0853	CP006818.1	946947	947354	-	408	3944
ZCP4_0854	CP006818.1	947921	949030	+	1110	6252
ZCP4_0855	CP006818.1	949031	949912	+	882	5134
ZCP4_0856	CP006818.1	949960	950712	-	753	4035
ZCP4_0857	CP006818.1	950761	951372	-	612	4372
ZCP4_0858	CP006818.1	951404	952279	-	876	2029
ZCP4_0859	CP006818.1	952276	952977	-	702	1709
ZCP4_0860	CP006818.1	953183	954223	+	1041	6180
ZCP4_0861	CP006818.1	954247	954573	+	327	1418
ZCP4_0862	CP006818.1	954762	955388	+	627	5294
ZCP4_0863	CP006818.1	955584	957566	-	1983	5272
ZCP4_0864	CP006818.1	957641	958564	-	924	6572
ZCP4_0865	CP006818.1	958693	959634	-	942	16178
ZCP4_0866	CP006818.1	959665	960855	-	1191	10120
ZCP4_0867	CP006818.1	961090	961782	-	693	3656
ZCP4_0868	CP006818.1	961934	962755	+	822	3205
ZCP4_0869	CP006818.1	962845	965166	-	2322	13871
ZCP4_0871	CP006818.1	966118	967221	+	1104	1039
ZCP4_0872	CP006818.1	967218	967883	+	666	2720
ZCP4_0873	CP006818.1	968103	970154	+	2052	10210
ZCP4_0874	CP006818.1	970164	972818	-	2655	5552
ZCP4_0875	CP006818.1	972823	973824	-	1002	2613
ZCP4_0876	CP006818.1	973829	974230	-	402	678
ZCP4_0877	CP006818.1	974235	974681	-	447	622
ZCP4_0878	CP006818.1	974678	975046	-	369	422
ZCP4_0879	CP006818.1	975226	975900	-	675	1491
ZCP4_0880	CP006818.1	975913	976584	-	672	851
ZCP4_0881	CP006818.1	976585	977088	-	504	769
ZCP4_0882	CP006818.1	977067	977315	-	249	352
ZCP4_0883	CP006818.1	977312	978733	-	1422	1310
ZCP4_0884	CP006818.1	978727	979386	-	660	1081
ZCP4_0885	CP006818.1	979396	979722	-	327	532
ZCP4_0886	CP006818.1	979876	980790	-	915	3654
ZCP4_0887	CP006818.1	980819	980938	-	120	9577
ZCP4_0888	CP006818.1	981123	981230	-	108	180
ZCP4_0889	CP006818.1	981256	982107	-	852	4148
ZCP4_0890	CP006818.1	982230	982529	-	300	991
ZCP4_0891	CP006818.1	982529	984718	-	2190	3637
ZCP4_0892	CP006818.1	984761	986047	-	1287	1888
ZCP4_0893	CP006818.1	986047	986553	-	507	1361
ZCP4_0894	CP006818.1	986637	987257	-	621	999
ZCP4_0895	CP006818.1	987453	989879	+	2427	12224
ZCP4_0897	CP006818.1	990170	991411	-	1242	5014
ZCP4_0898	CP006818.1	991567	992838	-	1272	40010
ZCP4_0899	CP006818.1	993308	993526	-	219	925
ZCP4_0900	CP006818.1	993676	994029	+	354	1090
ZCP4_0901	CP006818.1	994026	994502	-	477	727
ZCP4_0902	CP006818.1	994659	995348	+	690	932
ZCP4_0903	CP006818.1	995849	996823	-	975	160603
ZCP4_0904	CP006818.1	996956	998779	-	1824	59240
ZCP4_0905	CP006818.1	998772	1000229	-	1458	118148
ZCP4_0906	CP006818.1	1000375	1001796	-	1422	254032
ZCP4_0907	CP006818.1	1002169	1004364	-	2196	6518
ZCP4_0908	CP006818.1	1004411	1005598	-	1188	1454
ZCP4_0909	CP006818.1	1005744	1007966	-	2223	6949
ZCP4_0910	CP006818.1	1008064	1009038	-	975	527
ZCP4_0911	CP006818.1	1009663	1010769	-	1107	1410
ZCP4_0912	CP006818.1	1010781	1012712	-	1932	6612
ZCP4_0913	CP006818.1	1012840	1013391	-	552	1305
ZCP4_0914	CP006818.1	1013405	1014424	-	1020	4521
ZCP4_0915	CP006818.1	1014455	1015501	-	1047	4112
ZCP4_0916	CP006818.1	1015759	1017600	+	1842	4020
ZCP4_0917	CP006818.1	1017738	1019081	-	1344	3065
ZCP4_0918	CP006818.1	1019126	1020700	-	1575	9507
ZCP4_0919	CP006818.1	1020859	1026060	-	5202	11789
ZCP4_0920	CP006818.1	1026283	1026909	-	627	3891
ZCP4_0921	CP006818.1	1027049	1027615	-	567	5912
ZCP4_0922	CP006818.1	1027636	1029018	-	1383	13764
ZCP4_0923	CP006818.1	1029015	1029500	-	486	18927
ZCP4_0924	CP006818.1	1029895	1031244	-	1350	3163
ZCP4_0925	CP006818.1	1031445	1032164	-	720	6050
ZCP4_0926	CP006818.1	1032453	1033895	-	1443	9892
ZCP4_0927	CP006818.1	1034198	1034869	+	672	3803
ZCP4_0928	CP006818.1	1034992	1036194	+	1203	10532
ZCP4_0929	CP006818.1	1036256	1037035	-	780	951
ZCP4_0930	CP006818.1	1037222	1038601	-	1380	12592
ZCP4_0931	CP006818.1	1038743	1039417	-	675	1957
ZCP4_0932	CP006818.1	1039514	1040299	-	786	4792
ZCP4_0933	CP006818.1	1040688	1041404	+	717	8634
ZCP4_0934	CP006818.1	1041457	1042053	-	597	14573
ZCP4_0935	CP006818.1	1042499	1043314	-	816	5327
ZCP4_0936	CP006818.1	1043314	1043877	-	564	14075
ZCP4_0937	CP006818.1	1044033	1046069	-	2037	5084
ZCP4_0938	CP006818.1	1046264	1046707	+	444	2785
ZCP4_0939	CP006818.1	1046724	1047236	-	513	2355
ZCP4_0940	CP006818.1	1047321	1047845	-	525	5566
ZCP4_0941	CP006818.1	1047849	1050674	-	2826	18310
ZCP4_0942	CP006818.1	1050794	1051738	-	945	2580
ZCP4_0943	CP006818.1	1052077	1052574	-	498	3360
ZCP4_0945	CP006818.1	1053188	1053436	+	249	1282
ZCP4_0946	CP006818.1	1053509	1054264	-	756	3486
ZCP4_0947	CP006818.1	1054605	1054991	+	387	2129
ZCP4_0948	CP006818.1	1055056	1056474	+	1419	3308
ZCP4_0949	CP006818.1	1056513	1056995	-	483	765
ZCP4_0950	CP006818.1	1057025	1058167	-	1143	4138
ZCP4_0951	CP006818.1	1058370	1059185	+	816	5518
ZCP4_0952	CP006818.1	1059251	1060267	-	1017	1148
ZCP4_0953	CP006818.1	1060600	1062333	+	1734	4543
ZCP4_0954	CP006818.1	1062361	1063629	+	1269	3822
ZCP4_0955	CP006818.1	1063726	1064196	+	471	3977
ZCP4_0956	CP006818.1	1064344	1065348	+	1005	1131
ZCP4_0957	CP006818.1	1065354	1065650	+	297	75
ZCP4_0958	CP006818.1	1065622	1066374	-	753	2176
ZCP4_0959	CP006818.1	1066519	1068153	-	1635	1324
ZCP4_0960	CP006818.1	1068152	1069405	+	1254	3124
ZCP4_0961	CP006818.1	1069564	1070262	+	699	1923
ZCP4_0962	CP006818.1	1070360	1071685	-	1326	7029
ZCP4_0963	CP006818.1	1071934	1072416	-	483	423
ZCP4_0964	CP006818.1	1072722	1073009	+	288	36645
ZCP4_0965	CP006818.1	1073694	1075136	+	1443	3165
ZCP4_0966	CP006818.1	1075397	1076254	+	858	2143
