Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ZCP4_0018,-0.0170722455009525,0.0063765986685317,-0.013930947315670112,-0.028715571352875814,0.03096147568192482,-0.006506959416481476,-0.004225856955602467,-0.02441295792573796,-0.007101385548607057,0.0005272117548577488,-0.012197129995787398,0.01656413693879392,0.008902342225276659,0.008345610327540717,-0.0159314510557631,0.004527601591801098,0.051536009400119584,0.02364597237849676,0.017613497934544985,-0.008154652118365364
ZCP4_0019,-0.0317695899307445,0.004072231162678509,-0.05157811586394615,0.002958574936461499,-0.01689323991444756,0.023275658819609576,0.0021964571309788412,0.0036586225068726747,0.07554054586768505,-0.030089866775000612,0.008231298930372931,0.031103498064483887,-0.007682686358250239,-0.005524157851513855,-0.011119350623332863,0.005498619057337936,0.013782260551296246,0.05126356059784133,-0.008988205312786962,-0.016635708748239785
ZCP4_0020,-0.033201386652299276,0.009917454938785236,-0.05999440138689776,-0.0015325573613089174,-0.023632452753488947,0.024541269103802985,0.036274643380755166,0.03460960119299547,-0.02247527888913094,-0.03647809329539078,0.0049433183149412505,0.007459815576285836,0.01727567103446872,-0.0224444182643523,0.0071764807467961,0.00943920307147499,-0.020009197061300717,0.007860606669487872,-0.03489437548481704,-0.011009355864749363
ZCP4_0021,0.020946658089745513,0.005349632387404469,0.007721831168921648,-0.003259647365868387,0.00801339309057754,0.0024374970129286706,-0.010699963139887646,-0.005817282462461593,0.0403399929559268,-0.019223623957441743,0.004444325388962707,0.00038591920926060003,0.010659097219050194,-0.007156520595652602,-0.001725349343148698,-0.018626329076965254,-0.00869463999613035,-0.00246461391100414,-0.014453704354046307,-0.009616555973010919
ZCP4_0022,0.030138043032609228,-0.02890909109549031,-0.006109834642020624,0.002789690767237113,-0.030961667032969584,-0.018279617417688732,-0.0066706979071969735,0.0012283224227390515,-0.01271715166332545,-0.005670527361064204,0.0016974085936424996,0.002512478727361231,-0.0033117269432910075,-0.011133482198978131,0.009301880924168303,0.004474191360390806,-0.012085027336785532,0.002082067715675164,-0.020579512878106037,-0.009993754376649538
ZCP4_0023,0.02373165643938341,-0.01364015620628419,-0.004371235634535975,0.004823481296410398,-0.03915681139790018,-0.002598395670156452,-0.011839181527701133,0.002779698991085528,-0.014299383445078901,-0.005231685390782542,0.0048493066729215955,0.005804652430671756,0.0015569020757089048,-0.008918298169800692,-0.002088698902727926,0.002044509462837776,-0.01488187705414059,0.020283369450872415,-0.008911597009455525,-0.00983827539926827
ZCP4_0024,0.007358260069348122,-0.0012687661776299014,-0.023598205455145987,0.0036820744748292155,-0.014410085707981803,0.0002610211546664778,-0.010019013667157826,-0.009436841067423912,-0.002284090518884442,-0.018095529572176916,0.0036053501441113563,0.0031089993370347372,0.0072215012242304285,-0.012760883751611135,0.02309140246492036,0.0011283169531784,-0.021117155847129105,0.0194976242945094,0.018034016158716453,-0.013193228765483503
ZCP4_0025,-0.011282712157188407,-0.002314677263799882,-0.02146835755682874,0.0030643970930236885,-0.009321172563844812,-0.00042367040612806294,-0.007979080419464542,-0.0019363945469885876,-0.006898127366699393,-0.011454119409063494,0.002770941990759176,-0.0055403121571897,0.0069795046163934095,-0.015174891059259808,0.014338710057624514,0.009696744622581193,-0.021677765775745386,0.010170608805680974,0.012707271515150652,-0.01299832873523183
ZCP4_0026,-0.024877366528712405,-0.007559204862063299,-0.03632202721264015,-0.011808115484557008,0.01574975405952009,0.003410374789709298,-0.006441355607990442,0.008095204949558623,0.00827299009014615,0.010164168717057291,0.002549248133308612,-0.014267392393597101,0.0009875603313400571,-0.010081666382319436,-0.010146349899723286,0.004207818147493238,-0.00936455424846832,0.007886854497972025,0.012555824316188492,-0.023789680894496134
ZCP4_0027,0.03325794014599027,-0.02488771120980785,-0.023159986153101265,-0.012423142852018156,-0.04537865388292868,-0.07512561817285121,-0.04714445818612643,-0.006306933048700286,-0.008223913569353184,0.004081348930071291,0.018977476218359223,0.0018208825176290427,-0.005574230545163618,-0.02637014502759028,0.03958393734510743,-0.006381547014394712,-0.0318572932774914,0.030217910578428098,-0.03210343849933889,-0.008699535894135644
ZCP4_0028,0.018328792697269263,-0.010657709507651346,-0.010975161933544945,0.013195867460981826,0.020726379581948267,0.011152303041575032,-0.01598379264507877,-0.008522414002698304,-0.0023102266055670165,0.00571301716466818,0.0024200460870772602,0.01491817962270396,-0.005147989641483127,0.022176266509805136,-0.00995766358886859,-0.030213890568419725,-0.01656283195917096,0.0198616635928801,0.0003200718626207283,-0.011593961561842114
ZCP4_0029,0.0329859573265123,0.016433990466220585,-0.006593476226576393,0.021365780635851202,0.009499861870240711,0.01091610556276244,-0.01489141577172911,-0.00027037488945966877,0.002137597019748457,-0.007300769063710899,0.004838445010120899,-0.004755134522311474,-0.008138982713012444,0.03243275523147453,-0.028299394845681888,-0.005891459691068976,-0.004801446642015724,-0.0011727508139899427,-0.001303721467702334,-0.024909689309746897
ZCP4_0030,-0.019702024528769534,0.01078815248756477,0.05254883393452433,0.009178109888274631,0.031867948613977855,-0.00042965375025710606,-0.015203022031210824,0.027842242214355405,-0.0015676754667604583,-0.005813975804302518,-0.0008027769956061113,0.008389970240141126,-0.005306296471210618,-0.00899754573278577,-0.029152734447703152,-0.034112999486395935,0.03013174769208414,-0.005789705122321886,0.012811389648810075,0.005741957291037864
ZCP4_0031,0.010320857977457605,0.021850004883885728,0.015182567085156088,0.010188885177690045,0.044661233796382614,0.0022320758197254924,-0.021639849823529577,0.004523763893647849,-0.006371826283788661,-0.007000265555816468,0.0025873667167366035,-0.022260529709561258,0.009752510218366208,-0.009649212736725542,0.00844852842690628,-0.039584809502307576,0.047088282651622876,-0.01672265298961584,0.0049070759742046695,-0.014468232210431744
ZCP4_0032,-0.012320669710452543,0.026641464558786476,-0.019236563715358812,-0.013935378041938713,-0.01028252648485165,-0.005293593591028086,0.002565841209544491,-0.02219411316560284,-0.015880313019118453,0.007047974702599931,-0.0033184892708225536,0.014485037152095596,-0.03877833296810093,-0.00434679783645388,0.006258641454847429,-0.024906397831590404,-0.0011817217991366034,-0.024973299224424355,0.00037296128224738393,0.0005710605817593487
ZCP4_0033,0.024409102720684306,-0.008753359090333925,0.0002644376557892556,0.0034813027309811306,-0.021612976077398118,0.007886529076578122,-0.007086027109944025,-0.02494430650360503,0.0044590512968785715,-0.00797329383614919,0.005308791671548941,0.00044027046933766355,-0.04199098381907805,-0.004760526005351705,0.02849861474526208,0.005788899327853654,-0.004113469321317267,-0.007708274538501348,0.01475715503103885,-0.026521736192727758
ZCP4_0034,0.03142655978289533,-0.004353624104976953,0.004674036108116181,-0.005259908003855891,-0.04157015830232121,0.006082721410722861,-0.01105889626020612,-0.0461044252685486,-0.013516022542029157,-0.006462194282641103,0.005542421250142977,0.013194736616977953,-0.04307495263171372,-0.006801363053127021,0.029286538027338865,-0.001415726000986687,-0.01012412997943743,-0.002578730942182941,-0.0013305156889824768,-0.015323606641806022
ZCP4_0035,0.015961790665648637,0.00625791011255037,-0.0026264542965772682,-0.020487933685486452,-0.006169954761148742,0.0036237157764516005,-0.010018812993663985,-0.003085585266081259,-0.029784336237294932,0.005795719201917153,0.008675477728891871,-0.009597189403249816,-0.014501395364703386,-0.015326834014055456,0.03635559277078875,0.0014344518661828232,-0.0018254393165567046,0.009323158532018752,-0.01666166315082781,-0.028624922624783295
ZCP4_0036,0.0037930897741785484,0.03386414717560825,0.010864267951568422,-0.009693081467473242,-0.005919736027632688,0.00389394074206441,-0.005868995724987616,-0.006492238382068238,-0.007130867319516269,-0.02110374987531089,-0.005064537619246887,0.016373518715837886,0.008965620945525993,-0.020997279502462822,0.001525354487246577,0.021737187649109382,0.006708884282443559,-0.02030130497078974,-0.015085119697718771,-0.008028563760759813
ZCP4_0037,0.022889485103441715,-0.0334411114887322,0.004720005025048389,0.021240455228269985,-0.020580847531273594,0.008592731556476996,-0.029427290056591584,-0.011161844164380028,-0.0056795660541879645,-0.006498305671049916,0.005260238209137094,0.013705894677016313,0.004552712880929406,0.025492668311446098,0.006217451036756637,0.029639065377414314,0.006281301266686942,0.010531475637244285,-0.02081884348715137,-0.013165874447290617
ZCP4_0038,-0.0031922252394530524,-0.022489175361129203,-0.01360243196323831,0.028041050222624295,-0.008490042122783726,0.015210792607180078,-0.01755926075952579,-0.004142446888145546,0.00016713038125105255,-0.0061116646494272665,9.632288645098394e-05,0.009636196929848373,0.0024360805215340154,0.03310988163361825,0.005361302672566797,0.020089265421085314,0.0015827787769613854,0.01313337858261905,0.001869097562082436,-0.012907961512365614
ZCP4_0039,0.00683942182047505,0.010051866554327549,0.0056424129424637115,0.035698787389119274,-0.004176084921694932,0.0009681317145580683,-0.00796386661642408,-0.0024990540757429884,-0.0005586659496575708,-0.008214412038044053,8.488244485362443e-05,0.005268382891878397,0.007345479698863567,0.04038398767915763,-0.008430575973182091,0.049167250885135516,-0.019835320637881855,-0.003724365834980784,-0.008152805312994067,-0.006908656696780421
ZCP4_0040,0.05196045552372761,0.01082318067469718,0.006754728687702257,0.012048553534980891,0.03693826140127538,-0.009638530257754047,-0.01686584444826652,0.001293387021140131,-0.0026491983342633602,-0.01986479830394821,-0.00044589490014817275,-0.00014815813213689115,-0.023116529703561477,0.009053701636186188,-0.0036561211518979456,0.014512115765061222,0.017368993566252752,-0.012559256312576615,-0.013709557434654698,-0.0029970945905283698
ZCP4_0041,-0.026968751940359432,0.0031004660711756284,-0.02168368455871262,0.01809114149671298,0.004773082332177411,-0.010250825396250845,-0.007442736056909643,0.004037420747436824,0.0020556710856906722,-0.0024820681946211725,-0.00494140051720111,0.014058972338132239,0.010215798105624565,0.04478776891117616,0.018705256703209983,-0.014245197630432785,-3.883876079850102e-05,0.043824133550908216,0.01877792096615445,-0.004728604475373949
ZCP4_0042,0.011005043517441283,-0.0022131176545227478,-0.028076543196618342,0.013329272717031358,-0.005967880099421158,-0.0044329548304625765,0.0005991413192526241,0.03171912846603253,-0.009761276933343941,0.013257693288516068,-0.005230729569813902,0.0030698880993738865,0.009552736685650765,0.043937193081738074,0.02353170701161594,-0.01630816731109497,0.005575565430358639,0.0016825139304075677,0.0035651460351039522,-0.0012001803587197444
ZCP4_0043,0.0060092962413446326,0.008027244445457106,0.014778661884734543,-0.004381540768152742,0.007588072293877498,0.03317960445129351,-0.006596553806482354,-0.026280566482263824,-0.002852423897642729,0.003346164995091814,0.00543178205941057,0.021160559216254274,0.0021298252952884024,-0.04039473064590218,-0.03296449858464002,0.012509625351485885,0.030561396156927767,0.014227279737022328,-0.014363797622399957,-0.007300773612151302
ZCP4_0044,0.03408331123078815,0.02757632604759503,0.01017604028234194,-0.00842607583866874,0.01043045215081007,0.004599905267189417,-0.01444705628779437,-0.03533429547669054,0.0026539564747927813,0.02278236480679726,0.003606219932544584,0.009284438289357908,-0.0114231273429089,-0.00811686222626125,0.0049104032341498495,0.021323037773143764,0.002891700466743693,-0.026350911923444065,-0.0026666939309874477,-0.01759551907821757
ZCP4_0045,-0.0319508249409186,-0.011918531909221243,0.003168211197665611,0.004548798881115727,-0.06024200688301668,-0.02769902363689222,0.009903603664815332,-0.007793669384894273,0.014363433072181827,-0.025693571912196504,-0.006138366561312569,-0.02925733701475356,0.012705033818971189,0.023294621660090713,0.013370350346501714,-0.002068660637919345,-0.017930085806720484,-0.020102361231395194,0.006548242129748456,0.0033325212244761713
ZCP4_0046,-0.01678432047861265,-0.01760279395393873,-0.008470980430175584,-0.010403261408694736,-0.02681045905798527,-0.011287534695591595,-0.013169804638890515,-0.01115041992318412,0.0083300702543078,-0.009726476810663617,-0.00039607159504648876,-0.05087264518638766,0.0009116004913672156,0.003684610974955609,-0.017427660592191193,-0.009466432296201302,-0.038466492217759544,-0.02618655514688796,0.0014710250399620512,-0.008261432822174581
ZCP4_0047,-0.022441532236943493,-0.05257984549937618,-0.02396823168051162,-0.006653921601375844,-0.019298854719180063,0.005385559576287187,-0.03225815730768852,-0.058450683941432865,0.019741275154787512,-0.02321973458007691,-0.005099875242219189,-0.032631568818871574,0.0015177874790104956,0.015188874535867541,-0.00018184516781377563,-0.010996056490075536,0.0024494508276702034,-0.0005870316082106349,0.03797116651667088,-0.016706070330564947
ZCP4_0048,0.015417322521027448,-0.03390976218316006,-0.0014363345105899254,0.01677810556042822,-0.035208440652686634,-0.030489058895499802,0.008003236368621379,0.01935010392835739,-0.0020924320242821483,0.004421300902512914,-0.0263587226764478,0.04365728380783714,-0.009848137824077596,0.005641234544977175,-0.0017490862212346653,0.017335199215788816,0.015206824909884184,0.005895734304921994,-0.0044299563091797995,0.0022274119136518602
ZCP4_0049,-0.025050032300159883,-0.004120656586708374,-0.022507522396049758,0.009414323134378864,0.04818346414565675,-0.012813544740302727,0.007524832404692082,-0.002086230587198288,0.006879823235501074,0.05927442426760857,-0.013414570712847967,-0.03305442890304023,-0.018804086129359028,-0.00903045874221778,-0.004799813321606108,0.017613234701041917,-0.020768176528225157,-0.034732697452428685,0.12178912616975385,-0.004223354168833649
ZCP4_0050,0.001804167759610043,0.004189578669066632,-0.038243298881721635,0.004926465898833701,0.0035925353247914177,-0.012805870097604222,-0.004889099149321472,-0.0030038438782820243,-0.0018170361180486632,-0.003950330003686982,-0.00772430380003889,-0.008427202112522061,-0.015939240753808582,-0.017005429841048292,-0.011178724701577094,-0.01745479452757579,0.004037970612941173,-0.0015549357493466287,-0.007143305215823852,-0.014026789861249769
ZCP4_0051,0.04495152330433496,0.01464467660755316,0.032735428462574226,-0.0052283997396728715,-0.0008309807750830353,0.014240248948185371,0.010627367011488153,-0.025918723154786664,-0.004997237439263088,0.0221159597665854,-0.006062575162806969,0.01570887233543748,-0.0028622309251094074,-0.014714796100652228,0.0048481735569219754,0.007398113283899342,-0.009973095127920042,-0.009953070290355666,0.0030671163880543048,0.0036083978371460987
ZCP4_0052,0.05469501284995404,0.00858891259096365,0.021491269621352383,0.00543051731528795,-0.0007747028332657555,0.014942951636239578,0.003700340583948668,0.001125842142739803,-0.004187619993283436,0.017935878927166082,-0.008033986503273007,0.018351468709784796,-0.009899381488689577,-0.008535008611302514,0.024022271000777445,-0.006210576490335674,-0.0024878871391022495,0.018875685084685644,-0.004175862026677061,-0.001408697094850072
ZCP4_0053,-0.025545038741361655,-0.028215224337392233,-2.912499105832124e-05,-0.029928493696347376,0.03547328452637245,0.010884975144282518,0.005410079763029457,-0.04927483297221307,0.010143338430503586,0.0720264967975743,-0.0015327013701255197,-0.009846648743509554,0.014470109765190454,-0.040668799328789425,-0.006823944563431088,0.013390611097755222,0.030254022440738954,-0.0021812994597365048,-0.008292537266979665,-0.015796475166335134
ZCP4_0054,-0.011220710938740318,-0.010269672791654626,0.01058133207189562,0.05178400568373043,0.02650466378768,-0.06173607278786163,-0.0056275717625511,-0.035860366217066106,0.015101469126919892,0.04245011035473442,-0.011339538323723261,-0.046527106092852134,-0.005812601463441449,0.003422885965576815,-0.049351984219762696,-0.0074667273512196795,0.01556596409209048,-0.0002833529289294745,0.04607338955815454,0.008543743556043003
ZCP4_0055,-0.01873670382437576,-0.016060289999156596,-0.001784413945573332,0.011159914995707928,-0.0016238321371143023,-0.028813462156063438,0.024838372033551926,0.013831408916959035,0.0919784720834551,-0.04256796269783688,-0.028132141676238467,-0.024379143946973984,0.035731233832402065,-0.043558140749940785,-0.029472224488946635,0.04155953255932649,0.025540577661686707,0.032211562084549665,0.004715353613551225,0.017756031090164083
ZCP4_0056,0.005469474816215095,-0.021100865222935056,-0.014413059067089395,0.0011080124257911747,-0.020792001601498494,0.009393131905168947,-0.0027507310871585735,-0.009160197186391035,-0.004367964586057896,0.0020653316088520253,0.0053750054890781464,-0.011904207185639844,-0.016196542508524862,-0.008206896191615862,-0.0443232016407192,-0.005549794716585333,0.007896465708918873,0.02708216701175028,0.023155175284906612,-0.019002383985170738
ZCP4_0057,-0.012626539910107296,-0.08544120561339537,-0.025533110917178376,0.015791277404549896,0.0005363361825064357,-0.011460830923683007,-0.017094151563815437,-0.0040556774023140455,0.09936976358571106,-0.007123185934664327,0.006837740135598779,-0.03167101629073334,0.06145565196333026,-0.04398954397298506,0.01592918027948956,-0.007850930113575634,0.023087105422597027,-0.02495438077333721,0.0025431897737971734,-0.023313257857575927
ZCP4_0058,-0.0018860408255226984,-0.07514592123369412,-0.012084504768761255,0.026200885243371316,0.002367358705632091,0.002014241755392931,-0.03404594049602211,0.0014509136152688687,0.10730741959308371,0.022574447386542358,0.01124322250461575,-0.004097636865856164,0.027393838007515825,-0.051141395676067174,0.00556233618173758,-0.00032531723863656167,0.0061286057161459104,-0.02183596255749054,0.008343812848750588,-0.021319733660076813
ZCP4_0059,0.007054992267759509,-0.05720888417008611,-0.020532542803851844,0.010661489546575354,0.006965548294320616,-0.009166718650262442,-0.031186389731312304,-0.0026580431925201844,0.09820964523888424,0.008860006589302388,0.005547206982499114,-0.004122659162906387,0.014532397342366898,-0.041121026079227976,0.0036315584371540872,-0.006352703966330716,0.012544948719173108,-0.010552726569613907,0.00546633594248884,-0.020261108584452164
ZCP4_0060,0.038695004195227714,-0.025820336625316156,0.0031324777675497202,0.02760829406415065,-0.015289170018433603,-0.01869249723286069,-0.004972848905402534,-0.0441750082015286,-0.01288436774058714,-0.03337132023423715,-0.005568968255579393,0.026382973298714116,0.0056118593749638485,0.011832640636732365,-0.07193785915240912,-0.018790393502982065,0.005817480272444058,0.02689283022047412,-0.011904071017493455,0.01721936532995011
ZCP4_0061,-0.018793265796142475,0.013837410653782195,0.05752718924456993,0.0166400340652232,-0.014817364652660559,0.008528964975944141,0.01647614997389544,0.05088617467666829,-0.0029229717647372014,-0.024022284310966476,-0.012844226695309522,-0.004313529152361851,0.00020951018665779867,0.004982796058221212,0.01484214684014175,-0.007319640983281176,0.016568788590873733,-0.030244685907659146,-0.009503724625100747,0.007530640475337366
ZCP4_0062,-0.015156508965561406,-0.037980428576914305,0.023311431817890173,-0.011648706359129023,-0.009981007139467233,0.00014950933395558794,6.283646745511247e-05,-0.011014861419432777,-0.002494500320095011,-0.012283290612495792,-0.0016246453043834044,-0.009853995984991176,-0.01344487739829665,-0.004889270116033929,-0.0034029591321913283,-0.030458259500044015,-0.0011945503116320686,-0.00892795914739687,0.0005581065438012655,-0.00977736141709798
ZCP4_0063,0.007878862780316015,-0.020247855343835424,-0.00605556448487558,-0.0046143086389101515,0.00925871800597286,-0.013852395467500361,-0.006423624069204553,0.0067435576209338806,0.005021579717627369,-0.004267078525211873,0.0006934318051623716,-0.0037330171781471615,-0.005223941530655499,-0.019713147698406323,0.015458065746875894,-0.042136673429300844,-0.002811511572447098,-0.028998031814862452,-0.005373396336620078,-0.010910393291264182
ZCP4_0064,-0.006657818990807839,0.028954499528509814,-0.02821165436056463,0.014537639596320772,-0.0022285067534584964,-0.0029038508740816724,-0.0015705891534766488,-0.006803186254505758,-0.012591519714075036,-0.029562522229873774,-0.023826811028594793,0.006373953796165221,0.009693090724744148,-0.00047477368993899293,0.03919585100891946,-0.038143766747729964,0.009445099087486036,0.059846674948748846,0.007184617244600948,0.01279264127930398
ZCP4_0065,-0.0062198870548961045,0.005579536179513705,-0.009392446672033485,0.002451908903264134,-0.007327575630810814,-0.006074670771214077,-0.006894082824806953,-0.004370256656852595,-0.017909968021914042,-0.005526550389186396,-0.014617828675680093,0.012354691940132442,-0.0045385167693283435,0.004414399064960547,0.002848172120805563,-0.027586036933640267,-0.029820400978656337,0.026557076418705545,-0.0017597942839644536,0.014812353587169398
ZCP4_0066,0.03771759013925828,0.009294256561521348,0.01132618314557265,0.028512939606045076,-0.023812123572615737,0.004041950256564723,-0.010424983306893943,-0.022392096984939255,-0.009000890102546797,0.00969031261317088,0.0073339560276853375,0.04297188089343258,-0.013262282959817406,0.03909964475145636,0.024620134487821795,0.048972537943016224,0.015329105273963667,0.017189873436433346,-0.0011221489531946403,0.005270401413076123
ZCP4_0067,-0.01859405806301512,0.00020827110944382287,-0.012852526059419373,0.022870255568141113,0.01486790994042429,-0.03367887566223491,0.006221932516485717,0.0012531608334737212,0.005688030233171356,0.015370374387069416,-0.02097417545709594,-0.031294795248024414,0.004831691265002523,-0.003730481949745581,-0.022149331504434395,-0.020615031597886108,-0.002241854327675534,0.010216083272391926,0.040580347854111534,0.010250678826501094
ZCP4_0068,0.021646128445246684,0.0073387484522511506,-0.004952255030275688,-0.005086174598628575,-0.03296854493211774,0.023284297151108413,-0.007894933224919208,-0.04254948141647611,0.06233075155045827,-0.044064071081371316,-0.013223751346714564,0.010203285501831656,0.01822564220945445,0.032247744258939795,-0.0393459941734498,0.015874260051274354,0.020065169591843197,0.047750020090380006,0.015359955089300114,0.03276779050538758
ZCP4_0069,-0.029520211257511354,0.013344441115173288,0.013043425676836942,-0.009408871938862761,-0.019165759483662347,-0.00407980442539431,0.010011167576809072,0.020602105183985156,-0.0067990227290010185,-0.00885027467081516,-0.008134215940115534,0.007768025269385314,-0.009132725473383861,-0.01650100811376571,0.0011609332806557298,-0.017634102752160416,0.012082118836209422,0.0054121684795456195,0.0003956101920843696,0.003197709940201783
