,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
SRX7101023,-0.26633336596756674,0.17971978412879336,-3.0418414943100593,0.29747340302399694,18.81303482773915,0.015408585448347334,-1.3624114777283929,2.0537580145155725,0.9901126856934502,-4.819725294268155,5.592735507388388,-3.7703215061300592,-3.3934513372655544,6.994517768844084,1.1255863874904648,1.778089026367741,-0.16020457001682997,-8.213625344646333,-13.956945278577248,2.9811480669012123,2.9247058250089237,-0.005209009396081932,-1.8110693177242816,5.023250543595397,-2.5249464563609476,-0.5082568490527727,-1.8683780705085438,-0.9025348664547339,-1.907033892233145,-0.21476465703706293,-1.1787635113732282,3.33444401046183,-4.846842309540965,0.6042559638902927,-1.6250914995022743,-3.5339983924016694,4.016750466352105,2.0983740429972104,-3.7224353390305107,1.2489985856519394,2.7213267069757627,-3.4594419728022494,3.5931673529492865,4.975349088283794,1.1847786673966927,-17.912184094562747,-1.4967709269679905,0.8640573392690687,-3.8549924627054803,1.5295331236636627,-12.432868447793602,4.077408711436559,2.7109590734334112,-1.0896020901934578,-5.86903225487422,2.9190203698930004,4.895967792045042,-2.5138476720126866,1.9686262853338832,2.8389291551190667,-4.7822687025924555,-1.9202560932495825,-0.5800861584030583,1.3083140738894357,-1.3392908411548268,-0.5801572196956146,1.6191056174367136,11.501694798201664,-9.832254838869439,-13.905242918140399,10.118829253617314,0.9388834990403878,3.915581234615126,-2.2230332401380473,-1.2319272493846218,4.967002653849266,-1.4972009629131453,-0.01242396977828214,0.2888052867797729,-1.6099056632134792
SRX7101024,1.6496601244596494,1.3718663417150212,-3.0028952143081695,0.018899299396212488,18.502657770180775,0.2999202381711121,-1.0186990109965652,2.0182656260463996,0.6455457194670493,-4.216690816111787,4.599481722302899,-4.666284293485668,-4.187380906010145,6.751062957130262,5.9729387492338475,1.7130672434527507,-0.14930535043139415,-7.49673345189877,-14.034134027334822,2.3714553005577073,2.963954908137471,0.5733472706299814,-1.6706294477796304,4.702444678002399,-2.965486615745727,-0.5146411324116713,-1.1864765441728173,-1.4306445242258838,-1.0836499214257937,-0.5664769545766737,-1.086581040714628,3.659230783873994,-3.530969531080408,0.050818650378276986,-1.9226859559421396,-3.5682158332839577,3.8078190705656025,1.694104175450235,-2.758073748617986,0.57970398589877,4.2110317161633395,-3.6975179080819514,3.6222754610059686,4.540873926621245,0.3951737706064582,-20.07469197772899,-0.7496534050488002,0.3194568803859213,-3.0480422051718374,1.6521904731414034,-13.210401369790919,4.099699870075521,2.1265763571994896,-1.067191904728822,-5.793222494372822,2.643246283633206,4.445674196771143,-1.8664846243370112,1.798762896860607,1.8203323770614097,-3.954243938537272,-1.9288031793331684,-1.5022526368437426,1.0247532327695814,-0.9564587590768148,-0.3001024857355702,1.6593210946679637,11.780167029240141,-9.05618791920423,-15.620075350160784,9.569586300689311,0.9165229777853954,11.531127016117214,-1.5724948159514995,-0.5445996565447837,4.177015164811968,-2.0119570657304435,0.12271017035481666,0.09578567689262724,-1.2310169432772318
SRX7101025,1.5671444912542545,1.6951625194701907,-2.9720885246479396,0.3828206489441879,18.18104407561637,0.05298437744374476,-0.9766854496428211,1.3637673039280294,0.29040699532868675,-4.492624503121778,4.15692682009383,-4.7842927195364915,-3.9956105210272197,7.170785531863134,6.454071380319173,1.7773235242419019,-0.04286255944037487,-6.7772183500017,-13.810090769569902,2.5792353747321757,3.1067149942071826,0.5863109420567396,-1.5855906496223724,4.054201370230681,-3.0571400959480504,-0.3681036563911321,-0.9525326706847121,-1.558251045962242,-1.3388939821287322,-0.4017708091761413,-0.48899614689372917,3.4157063997507597,-3.4644521516472366,0.16508328700012165,-2.225485151797442,-3.6550626136684734,3.90517315904705,1.8803188421070591,-2.581029843060446,0.8954996785981949,4.575514634638683,-3.9870849382307347,3.3947401337287912,4.57743845904783,0.2371812401782476,-20.26116816620443,-0.9313818297679433,0.5315235852606307,-2.6873257616065116,1.7493835136603537,-13.525494108903986,3.844936711578006,2.420843374821903,-0.9995068666478194,-5.702147067744459,2.662653963821708,4.5559340874045775,-2.2084087248579234,1.5732417396282283,1.740410279014819,-3.6225610239368753,-2.2575185508834545,-1.5842202054772523,0.8047614536152315,-0.6496725248488762,-0.2530961143384713,1.7511449063811648,11.81774792071465,-9.104608313848845,-15.680354610617801,9.716880726921337,0.8821181625024126,13.226637871068325,-1.3715278234958774,-0.5774547014507831,4.080574299594048,-1.9539733764636558,0.32808351906977473,-0.027483472309872747,-1.2487930497884916
SRX7101026,-3.674640822006521,1.5962029444281276,-4.870812603722118,-9.127763812718047,-10.737944766504775,7.828482200451653,-0.7201985175750717,6.688362797350605,12.520470428694603,-8.563665821160306,-9.220041917654791,3.786382826316458,-2.1174668201551023,5.6513388206604755,5.181245551811,-2.1141399339521074,-5.7235560613757945,-9.182890185520858,-6.275249102714419,13.8848553380863,-1.1523076497371785,5.821473955866452,4.749526049683997,13.807949162509976,-15.21383464697725,-8.36589849685833,-3.303195663938524,-19.51172499387154,-0.373113451405929,0.054749018967952034,-2.4308533866415107,0.22732931379994487,-7.224186264023043,7.755591000340874,9.376098693209919,-1.6179190052123196,-0.3722557074456866,7.901106770549898,-9.54717257666245,-0.3747342185550288,9.464427167585448,-2.009544380799071,5.520270065518261,5.517697887389494,-29.265879854774795,-29.48269142495437,8.320417169212725,-0.38795376495763245,-8.06548670697221,0.24235650609473203,-0.2764419798159389,-6.9132834826068885,0.9899552820977667,-1.7063321103606386,-2.819693696246353,-0.22865614484425445,-6.338373243260742,-3.769372715246181,-1.878257624996265,-8.62431090424265,-1.8617882697706045,0.09813615980979681,-6.160844793194949,-3.4483540839388866,3.3408672480397517,0.19169033643576952,3.316093108161061,10.737364819569464,6.833270193582402,-5.455959748369902,-2.2252493878217248,-6.4708399600113715,10.817801427513805,5.178303313103972,-0.8078225043794527,-5.635715845468814,0.35559557581249235,-1.4185797414604828,1.2072304844229371,7.0718610898131935
SRX7101027,-1.29095255359526,3.443878713022315,-5.027992465125207,-9.911928932579047,-13.536883363134486,7.0259968418663785,-0.874922971654804,7.1421025439988775,12.89403778999197,-9.240529242750736,-10.597492388126067,3.5069870548744797,-2.955784648456982,5.7495331425254035,8.008773762871648,-2.768626879298905,-6.291115926061954,-7.98104260032933,-6.2950020983811905,13.905022353143695,-1.3185723155205076,5.345407067828545,4.881927986086513,12.911446974477762,-15.36489223957339,-8.55247042973631,-3.079015605120879,-19.495685861895435,1.7371084849254617,-0.113420483699936,-1.8789644308141755,0.45351621607308534,-6.090621382413456,7.87483125303429,9.228598502976794,-1.6638555804336073,0.44060450606650503,7.264833221351178,-8.664212164302356,-1.1566568018311607,9.642463431151548,-3.576391554283212,5.431614507984237,5.301534501316428,-30.08270127858918,-28.77864357185062,8.871164225576637,-0.018487076402802657,-7.01781456181304,0.8153726586785847,0.39133429850151846,-6.406550797098868,0.13056631474915836,-1.8759488479505073,-1.7400165126983211,-1.2133342243765108,-6.521441319180433,-3.463739791802589,-1.647668485804879,-9.439090248267895,-1.3786416431270598,0.5988608570247258,-6.6594423568276655,-3.469133863580722,2.9375818627017454,0.04520847285810513,3.6827271304380664,9.872593243972215,8.093501817629692,-4.557711060149469,-3.187961963677571,-7.362000466853333,14.707683357770344,5.035761158847154,-0.09168395407042038,-6.999654890474271,-0.3715772986420577,-2.9973778506986815,1.1210721370734924,7.859979587743264
SRX7101028,-1.9655352466599973,1.7220601251254644,-4.819408670231611,-10.247232058461185,-13.833653503142541,6.947103516919949,-0.7917138090534859,7.891042989665579,13.108281175290735,-9.145847906360903,-11.024519021630761,3.847291813806079,-3.1632502846821655,6.3358991990364615,8.043504483596523,-2.7704445113480594,-6.1746459216542045,-7.626364127263955,-6.0284590016296224,13.86243566063992,-1.166093322047366,5.116607135751472,4.928697071185003,9.581252893162326,-15.539066005520093,-8.803808988788395,-3.0217208314471375,-19.998623042208948,1.6017322131531615,0.05429565580639309,-1.9168881100458899,0.797291858494571,-6.437746703124504,8.013095851619864,9.494078882781624,-1.6323985625082025,0.4890026121787169,7.107671255995156,-8.821792414630867,-1.1790729992482991,9.678293055472093,-3.3679155741434994,4.6838973253506975,5.1083885127738204,-29.916742783061288,-28.596049012712967,8.701923461762116,-0.8865227363186943,-7.010772610695994,0.6443200372256177,-0.05406239572977123,-6.40489611380335,0.045260669898033346,-1.908127177897688,-2.372290526281108,-1.1880310431187227,-6.811671030650888,-3.4026148644143523,-1.770419149013799,-9.363727148839578,-1.0097033474078612,0.6905992367233146,-6.3512132012802756,-3.765408608338855,2.7308429743322558,0.43483388451185717,3.8981641739792567,10.078352919110015,8.292270474963647,-5.016782266131238,-3.143234028033151,-7.403593080046933,17.068262417145807,5.094841320248499,-0.004509599296165519,-7.010020510264446,-0.17518631440562699,-2.1876874182657278,1.074005701829406,7.608324713526017
SRX7101029,0.177382509353454,-0.17884236553261784,-0.3729048704759539,-0.2816264364077117,0.8785532596233383,-0.20321447847376697,-0.06352731737405468,0.35805113123681437,-0.27402360147973936,-0.45951217881558276,0.2165982929327718,0.1896777310396299,-0.49195590890357893,-0.10251111325509463,-0.10775389709181796,-0.1384119353402476,0.04476085390471299,-0.1875345400195072,-0.4528940215694143,-0.11487466217465953,0.48340292232321447,-0.26234209182053214,-0.20730500507381514,0.3421285334328553,0.562865020005248,-0.23254042679068132,-0.06308996632568517,0.08944549515816641,-0.2600971002027951,-0.2862620414794258,-0.3519214061938951,-0.01427541171486886,0.05383809498748135,-0.018391378789760944,-0.06969019418398563,-0.03532417563402604,-0.013345257815429765,-0.0684917403688064,0.21386835646265448,-0.023116516622244686,-0.6325129824628061,-0.5450675618922264,0.35423552137231884,0.24244574132076616,0.8259968550152903,0.32182947802862516,-0.0469350373143082,0.025873735977637508,-0.04124685437414282,0.11417810493061434,-0.9938061838885989,0.11472919350833397,-0.1192610313751378,-0.19145426667996865,-0.3328430463448686,0.020585535648138364,0.5823356018166506,0.18714918944030803,0.5064030003672328,0.40106148960061433,-0.3265708647215745,-0.09263763606627969,-0.07711179389820819,0.049397206787861,-0.2577179069247832,-0.26172445376061615,0.17431552088510718,0.4747898737875508,-0.07585908538301844,-0.37786667873918356,0.4325348754851599,-0.3177923207555435,0.384937426385878,-0.7698459884876195,-0.09549639866392785,0.4859438232258032,0.03239713083041382,-0.2692171365075492,0.08988155489655739,-0.28002464530166327
SRX7101030,0.11588223272182513,-0.16425193711096792,0.7840744723438979,0.024155141069991615,-0.6359149182966894,0.30285125994750206,0.20857883924217083,-0.28337077298813673,0.45226500892989946,0.9348012897942811,-0.23604520377080881,0.10339753123006468,0.3592724097957073,0.17323033026321988,0.133486741333559,-0.5138122417945429,-0.29651969279764606,-0.0666467237490884,0.4797775311065414,0.01649939212220758,-0.9586076626487029,0.35331435727086113,0.5953165956306546,-0.5179495739762635,-0.7003318206871308,0.03632813304484389,0.12074548087459754,-0.13123367766142574,0.42853446338762025,0.21576519398892663,0.0013455872580631356,0.314204308850824,-0.02192974011167531,0.34965690375640385,0.07734549229221963,0.2035842318059066,0.09321008474272785,0.1554870405681509,-0.5354523941230795,-0.17354708756269896,0.6137733409010871,1.1133353144459395,-0.7424855121662481,-0.4059578299737011,-1.117121151622728,-0.6837646433013049,-0.1360129623591653,-0.1931009494204263,-0.04431903349891221,-0.16166375896382507,1.627432180696848,-0.5267274398865546,-0.46486659806529607,0.5839755993346604,0.6669047232066617,-0.19720134414007853,-0.41948395011078643,-0.02776639772558652,-0.6336335151779462,-0.4623792990687866,0.2529915597020659,0.46359496708426795,0.213338916929196,-0.1694072577784773,0.2686135389151324,0.1719546463420122,-0.1871135957476652,-0.3358589680039057,0.31169150374198024,0.22095015378494695,-0.4352920735045255,0.3585632085467745,-0.38443008061265843,0.9343520007675832,-0.04895514941388215,-0.9142096920575186,0.08412917840904699,0.509504009570125,-0.3803254839147977,0.39436735471746576
SRX7101031,-0.29326474207516995,0.34309430264363133,-0.4111696018680794,0.2574712953375802,-0.24263834132647683,-0.09963678147369073,-0.1450515218680795,-0.07468035824878919,-0.17824140744988987,-0.4752891109786449,0.01944691083824865,-0.2930752622697931,0.13268349910778346,-0.07071921700806084,-0.025732844241745566,0.6522241771349886,0.25175883889317924,0.2541812637688359,-0.026883509537297144,0.0983752700526059,0.475204740325506,-0.09097226545028131,-0.38801159055692747,0.17582104054334052,0.13746680068158298,0.19621229374588794,-0.05765551454892599,0.04178818250323605,-0.16843736318516175,0.07049684749049787,0.3505758189356768,-0.29992889713576504,-0.03190835487605473,-0.33126552496670175,-0.007655298108311004,-0.1682600561720418,-0.0798648269271218,-0.08699530019939311,0.32158403766035554,0.19666360418496234,0.01873964156188153,-0.5682677525537178,0.3882499907939852,0.16351208865314698,0.29112429660752737,0.36193516527269803,0.18294799967359196,0.16722721344278552,0.08556588787300973,0.047485654033225064,-0.6336259968087281,0.4119982463782643,0.5841276294405028,-0.39252133265474665,-0.3340616768620242,0.17661580849187355,-0.16285165170578647,-0.15938279171470104,0.12723051481064718,0.06131780946817372,0.07357930501941476,-0.3709573310180702,-0.13622712303084733,0.12001005099061239,-0.010895631990063215,0.08976980741859769,0.012798074862550099,-0.13893090578346218,-0.2358324183590839,0.15691652495419167,0.0027571980195983253,-0.040770887791338535,-0.0005073457734544873,-0.1645060122799496,0.14445154807781885,0.42826586883184464,-0.11652630923943177,-0.24028687306251895,0.29044392901825195,-0.11434270941583395
SRX7101032,-8.961681811286402,-0.02038793756852869,-2.6256166437497397,-0.8336879962593811,-11.2485681499977,0.17718856640997388,0.09441715456084232,4.736402394726337,9.884531616892804,-4.492931102687827,-18.290016054595455,0.3782707927878561,-3.444075612916413,4.8155646121548905,4.541314130695745,-5.104593858522568,-1.0916443689684527,-5.002356712611947,6.275052014183784,7.244158513019427,0.5461468408677205,2.1747928057900943,5.194419128273006,-1.5581898145479847,8.713102831824482,-5.421494737214495,-0.11380868519777065,-13.757925985824615,6.102071604975633,0.43126320857581046,7.327053735343107,-1.890204549323145,0.5365098161254416,4.032092474139198,-1.3002314799215364,1.4659429753875002,-2.6634822733247403,4.243037635686093,-11.293731948165007,-4.418852850550156,-10.229664281417687,-1.386355157002718,-0.24410846940208564,-3.067070142016153,-10.31644487989574,-3.243283281166929,-3.607016674865969,1.6036473627969898,-3.7549210189528655,-2.198771037804094,5.055535536726882,-2.219043178285409,-1.2648821152470637,-3.2928393760510883,13.050610482841215,0.03820807616264987,-21.258256228232945,-5.3252833073789905,-0.60783309073592,-6.794898227371821,0.6078238225028483,2.4090851045160573,1.1509556153770863,-7.45054734328631,-5.138946049859107,7.993379203212827,-1.29719084037414,0.9301312982485943,3.9039913371141752,2.512357802293225,-8.74509559209925,3.8379456843196142,6.90217225404039,3.1062812764650203,3.235955666441214,-6.066256552394147,1.8239680325165666,-2.146480647121832,0.263155115834545,7.585843953959873
