Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
ZCP4_0011,-0.0057159787158723024,0.004853397404044478,-0.027075257581929305,0.003292658222682909,-0.004795533192754443,0.024847222805692393,-0.008960913357407273,-0.018309323117539012,0.008270556820688457,0.006121228560739498,-0.026036401558207734,-0.009171061636132755,0.025771902070647616,-0.007544048711374381,-0.007884016313311891,-0.00516388783690978,-0.004863219596232574,-0.0069719273229296745,-0.015367217835688552,-0.004588249876962206,-0.012033434163999072,0.011092197914905132,0.0010516599639053396,-0.0019428786650418223,0.020861013036820194,0.004690916811237426,0.008169532774990957,-0.006788686287459451,-0.008425217312404337,-0.014301848500392693,0.03567133860818515,0.005613931251282079,0.018107779957375,-0.01195093276747188,-0.004812199423382487,-0.006132754177534422,0.005810436555194907,-0.0006787320754288967,-0.01564878638861419,-0.0031401370577334043,-0.004555179144344987,0.005177901142427402,0.008405250087348898,0.0144765957447116,-0.021541628038608724,-0.021001857732793398,-0.0018993147646618061
ZCP4_0012,0.02034586187370754,0.0026684871773409906,-0.05287641490443988,0.04217124271240236,0.005442978198202718,0.028937234517552087,0.01160462719930721,0.05434228714401539,-0.004043136477089952,0.02072200958156097,-0.017620248617549666,0.0182181847486422,0.011660310305018073,-0.0023568634799419463,-0.003637951562716181,-0.013562103213602376,-0.06303954991949853,-0.017919404964016835,0.03729080486671257,-0.008320787612905367,-0.029261434943309572,0.021284625849210804,-0.01909644494889336,-0.02117530363567867,0.025019104413934266,0.0151851641561667,-0.03477653114742968,-0.019971054937612344,-0.015728377845767486,0.006803030142133263,0.03258513739506365,-0.026750664551082964,-0.008817312525538624,-0.049901302049934496,-0.01545477055738011,-0.01664146351405846,-0.011426654328221573,0.0036235473549808637,0.1565390899449485,0.03493370502844065,-0.04137964749160658,-0.017374154255852228,-0.014891141435862548,-0.04227797372030841,-0.004589861139577477,-0.003355701132459769,-0.006382555380824682
ZCP4_0014,0.004974278083465399,0.004107773223915052,-0.014274809394886383,-0.03246601059641065,0.005781188395441122,-0.010137612640632402,0.008236738964493463,0.00026773322489733354,4.925717261162769e-05,-0.02267599098355092,0.006356624063152152,0.05093806719092107,-0.006432921774129476,-0.011502758748071724,-0.0030059092868367516,0.026690208283784378,0.01789616616755294,0.014962264698299579,-0.017593664601938022,-0.002129759529252823,0.0007988778653432849,-0.009892057790827665,0.05453903827389096,-0.012811255256400875,0.009634349123267572,0.0021560472582242904,-0.016037976478197644,0.0031512183124406215,-0.005041377497360839,-0.03220782207505384,0.00034307665260433325,-0.015337050010388544,-2.747123733919105e-05,0.001290362671209799,-0.012817427098340845,-0.010624786739136265,0.014241738202822936,0.004372898219869201,-0.0055078861411761324,-0.03404753816079628,-0.0340712317856832,0.022082872793423563,-0.00039752559404937607,0.015759254402208645,-0.0021609325727000904,-0.0026708812991001235,0.0057210230232635
ZCP4_0015,0.02284434406323119,0.011308109906779022,0.0022535359386289026,-0.004096668437124565,0.004726034040824697,0.01971329359065346,0.0074813571883854575,-0.005518585721889726,-0.006953554855387628,-0.01054257203798348,0.05119684132465863,-0.008232876815336125,0.0072587688737296855,-0.0010216693443104309,0.01698386111012477,0.013744821292833477,0.004477935270249422,0.016397560200944707,0.01730140534368795,0.015749315380390285,-0.012954683518700825,-0.01103259883917918,-0.0042627808255924675,-0.02091058923115268,0.0035868470236611687,0.010175934488195808,-0.03409138332822825,0.0681541145789609,-0.006359041659295862,-0.01694404645462744,-0.034058568858247304,0.03753912172650836,-0.020201240540902533,-0.03302283667277327,-0.014692377495516525,0.020976950117062354,-0.031328310777173615,-0.0207536458403001,0.0040938730622471,0.0042766586489087,-0.006959092036368433,-0.0036408085388773374,-0.017850164971052792,0.008774667430118795,-0.03173451421582574,0.04070578899198431,-0.009428964489658825
ZCP4_0016,0.008498138720468321,-0.0076636425360133015,0.0009186498211625958,-0.025631955014225903,0.022238768362518466,-0.00823442487055005,0.00419095028102553,-0.005583341523799105,0.007722131137514668,-0.012098276890544435,0.014036786722933972,-0.001004556092176817,0.02199872749489113,-0.04614643471588336,-0.008306018995954319,0.0019190265826931727,-0.013261330982365016,0.013047981732872832,0.01408477642842085,0.003682339441267564,0.01479485330916249,-0.002300713822964687,-0.0115150029894649,0.008391671547642391,0.011511220219012524,0.009795553616210022,-0.003531057840170427,0.0038882198587235953,-0.015301319149561237,-0.009160276213547286,-0.01315404615444463,0.03559262729888604,-0.011184787621567929,-0.006610314551195438,0.0004287948187881172,0.024958294207340168,-0.012863761076970199,0.0073826013645311985,-0.0021701239478124404,0.019766180405872896,0.00843230910694568,-0.021004284017873926,-0.024070256883871287,-0.00029222706419258234,-0.044225862307481385,0.02613278976144091,-0.01070037997144426
ZCP4_0017,0.009099497178689527,-0.005647322293082594,-0.06591119313227625,-0.001315953099837382,0.009227759612270767,0.03136270638277218,-0.0028825206124318196,-0.020839469174991316,-0.02363596235215781,0.018135821475220013,-0.017934661337039012,0.016591970320136436,0.005159134209761696,0.01221177740069612,-0.012952457374731946,0.014396216587228393,0.02097669135823319,-0.0011215638810629536,0.0063245406090013286,0.004843863785180849,-0.009605626300710775,-0.027801219469277737,-0.0009735529109309387,-0.014757488406505486,0.0027391934369306228,-0.014093936418939452,0.024873153714159157,0.008626350154106894,-0.014793062393972534,-0.029966259634864708,-0.0061140328862914015,-0.039807302281591184,0.009016838013260876,0.013398384005608619,-0.02050686602131259,0.026420189003661502,0.01740174261639787,-0.008825115896460211,0.0021659921039984915,-0.01817270555064746,0.02750809413082957,0.008860028529096736,0.0388728433471622,0.010393867886358555,-0.017029700408426593,0.06410973003481638,-0.019061616820573144
ZCP4_0018,0.0015392394830821996,-0.0029782259272087943,-0.014366416194496074,-0.04547239685275951,0.012145638582626454,0.0043063211982690966,-0.015857523810097196,0.004633130353416612,-0.007159079173826842,-0.007086289699949919,0.019054752509315005,-0.0033063740891288718,0.01273722541297773,0.009906797900177363,-0.006681725071921682,0.012205029388800798,0.010336615639647169,0.04335256093483323,-0.007449265273572359,0.003540114182322056,-0.00872170715580452,-0.017127905659187256,0.017307649160803663,0.015716579263464214,-0.025378793230069314,0.0376339101774283,0.005986686408304522,0.010679590268269182,-0.01383417841183394,-0.015553633043209046,0.017320734819617344,0.0034169292515408662,0.023376816381045655,0.002144347029702207,-0.006277079423007934,0.002080465823148557,0.0038684056068715614,-0.0018539110179715196,-0.007839466813661041,-0.033959116461692335,0.007493451914275785,-0.03706060120108655,0.02514560114791187,-0.005765264886100845,0.02464492387582973,0.029181885590339688,-0.014993079624825862
ZCP4_0019,-0.015929621246235117,0.0017719666235832012,-0.04827628550373151,0.0054425911791051405,-0.0013404222329323134,-0.006753976725023261,-0.01349847857103662,0.004098305182806314,-0.016157743090978904,0.029027566560731285,-0.008594288883763524,0.06635903263488495,-0.00653668658063675,-0.004805129312890211,-0.003794118076369106,0.008634016140525232,-0.0005303282661022427,-0.010526957706785483,-0.002934805175633095,0.00019908094301562007,0.03349065988582877,0.008805833368578804,0.1302729233075646,-0.005978496571789386,-0.01187664553965272,0.0011464926324509437,-0.011102195592485955,-0.010253957954928396,-0.00015685398403852323,-0.05555252022413486,-0.009545040511440046,0.01804833447563674,0.024507106456683588,0.009107655216710094,0.0018107858701601374,0.0026277196806789383,-0.001945033729440907,0.009512396805778645,0.0031384084148565407,-0.03662854896477439,-0.039933068257256454,-0.0013244115056517424,0.007924368537507737,0.0561579089623368,0.03697701741586044,0.0031091124837657118,-0.000118047746356765
ZCP4_0020,-0.04556964907315886,-0.003021821247091751,-0.04131286149931478,0.0064970588502653165,-0.016289554125608098,-0.042625384397963303,0.0016139720699398185,-0.08004231643751977,0.0006450536891111066,0.01722285244457787,0.015416172589641938,-0.013623554622740645,0.0021092551284127947,0.011954834121552443,-0.014637712381870418,0.01819229884630354,0.029308651641631284,0.01727521750485185,-0.0010988372198401269,-0.010710355746151286,0.0462565171893219,-0.036511397747054065,-0.012148246460044558,0.004157519625166312,-0.015810086141085027,0.010487368773011603,0.012560870215640122,0.020047984083190654,0.0025063327441588387,-0.0511554240606695,-0.035656202880611505,-0.023972052346192534,-0.017447715819199287,-0.020235592860993856,-0.00838871316807156,0.036872075502339556,0.011865172250155934,0.004206912764640026,0.061331284871367894,-0.025340113109630916,0.007170583063789288,-0.007142726538452879,0.040076214593415364,0.0466783563465732,-0.031175460394011846,0.04093101637056444,-0.021665394279898713
ZCP4_0021,-0.022176350843589526,-0.005126645099469567,0.002929096834556874,-0.010136084489626647,-0.01996265900090356,-0.020326763294894832,0.007930754915576618,0.010442041571701435,-0.010841305238537578,-0.0016425416612771187,-0.0031954046804408827,0.05437401525635335,0.0006540009063854202,-0.010893613080195465,-0.004998943864728245,0.002190863336160957,-0.011248554182065905,0.016362517137101965,-0.0024631455320077134,0.001634670632903129,-0.009230998766131164,-0.013800022016455547,-0.00735002510325766,-0.009072115743218903,-0.0071274100713371825,0.00623772213929663,0.00040167128458359647,0.008860279792112565,-0.00905431332203096,-0.024623444367520887,0.017797331364729378,0.007119324520806671,0.0019589098056432496,0.010935620421642292,-0.008186091020013001,0.013671662812014302,0.012274900798808686,0.0011394662338896475,0.011497891352288332,0.0280393727121878,-0.013966318794772385,0.00881970640332517,-0.015099388275807733,0.013424949298034427,-0.0010371718610153492,-0.004995380195788408,0.016888786860971453
ZCP4_0022,-0.011737235084822432,-0.003461284639046681,0.02101166537084593,-0.011567195220808657,0.01635559928462953,0.00715513539572606,-0.004835508385903714,-0.024746855340341396,0.007572962641972253,0.0007084570550131483,-0.0165002659657942,-0.00857438771504729,-0.015242993124866686,0.018820216044147173,0.001662515463183821,0.011286175795509196,-0.002252896645782384,-0.009408661957405985,0.001265128319206562,-0.011240393109359237,0.014656347142563003,-0.0023222492831481097,-0.0023807522873126,0.003418820635458053,-0.0197322184463126,-0.002533044009377373,-0.013981608338266017,0.003740681736788632,-0.005021052527977804,0.009841118500201943,-0.008445843859393341,0.01563868510131727,-0.014936798134577682,-0.008300914208277405,0.0027354499134386204,-0.02269223123758317,-0.0076286740087341326,-0.009536186428579166,0.006637035660839888,0.003545637984034972,0.005403383785627556,-0.008831378767413762,0.006507679099788076,-0.020277894955645012,-0.006722308055713542,-0.020041772804406062,0.0047884461984459325
ZCP4_0023,-0.009946855602043052,-0.0036229349859053504,0.011128458059812394,-0.0012503576190363074,0.005018199733404312,0.0004620691353651471,-0.010014831833447434,-0.019735585787228265,0.017768486117951388,-0.003208493959978226,-0.005402101110588335,-0.0075922752932248965,0.003661362862768036,0.012228738109490487,-0.0011808496624357311,0.002388341503136997,0.0007566318135565632,0.01110530039343161,0.002420110479309354,-0.017760696491190636,0.01836944182589412,0.008775417986225137,-0.013418603065997205,0.010512325725826945,-0.013796632111614627,0.0019821176072105247,-0.024335829853905266,0.004083494840966898,-0.001843289583710075,0.008794530867290906,-0.01934625203265844,0.002088347602107475,-0.018348845680946257,-0.012578412242025157,0.004336951064412188,-0.0020995731179546027,-0.012895174929556896,-0.012199934823089611,-0.022406615724875314,0.020287715030137373,-0.024058078391298886,-0.021406694518318545,0.0041575908195694835,-0.002607908379521953,0.01215889310933211,-0.0010687046281139764,-0.00040653746925753214
ZCP4_0024,0.0021774298251043865,-0.0011032037256487207,-0.0043936840515949715,-0.005288164627120086,-0.007933322859563791,0.0012175370406363544,-0.0043610457884768715,-0.013139440775245882,-3.4291451067665845e-05,-0.014533709985705605,-0.011251513552235444,-0.0022229409549361845,-0.009649418441372203,0.007050708239310756,0.012630063789385996,0.003642461162047437,-0.004414006914338398,0.005376408948326152,-0.003939069938772599,-0.014397637858262874,0.02042949038552112,-0.003825988300567483,0.023171088355159263,0.0088746578181491,-0.02949508525297919,-0.007850815710352683,-0.021607495614140722,0.003469031198522088,-0.0068642835265949696,0.0001103924220311438,-0.007774164741121745,-0.0045930162518992386,-0.0027592842004333495,-0.013348516680142291,-0.0012964280119475658,0.002073507067227141,-0.003183684695869579,-0.012949603900484347,-0.023097309674011395,0.027485197099354937,-0.009756093394496783,-0.009321819645260947,0.010153754919516759,-0.015085953647738728,-0.008834564625183084,-0.00015411183483924308,-0.02944854611288068
ZCP4_0025,-5.915947909663306e-07,-0.0033144662943474777,0.00551954179337786,-0.006505911895203905,0.0003529608575039535,0.009006807203210353,-0.00920156941523704,-0.007398466131382381,-0.0020991156468296917,-0.0009437263660187029,-0.015491082776472306,-0.009571803875674308,-0.018884171674176834,0.003050498970259639,0.006971143228694252,-0.004221937586981034,0.0029203156665453217,0.007298541160439069,0.011440763620908383,-0.0029887967490839734,0.029287576424788502,-0.004021627064850102,0.026371617781674576,0.007598118205456454,-0.01132042524449606,-0.0027843948358435094,-0.007557507178193763,0.00492285313754177,-0.0032471559332517843,0.005591685710445931,0.008112306943768516,-0.009588463000452532,0.0027491629107215484,-0.014052674948896365,0.00038664991473337415,0.007574441404232872,0.002571003514731845,-0.007639741229056141,-0.011532132725735314,0.015494127181414522,-0.010979366159064847,-0.004685067036722198,0.018800738610427817,-0.005781402789761207,0.017704032932286614,-0.01613242745817437,-0.01856403803059694
ZCP4_0026,0.019565476754375765,-0.0055369159142179,0.004959120521862161,-0.0016535216154099218,0.011180530368658568,0.026586459557128836,-0.014675419657207268,0.0098230791731389,-0.0005693646803360524,-0.003461429291955893,-0.017229557930011335,-0.007821428360558493,-0.00243228989965161,0.013323752434568834,0.001245291224220353,-0.01922355082503056,-0.006672475920830684,-0.005244660364864125,0.009026298394066086,-0.0086821437200711,0.024342836571288436,-0.001648511644223104,0.000702097414716946,0.009917412683746378,0.012952112296825174,-0.0036168576350424004,-0.002934777762576177,-0.005185629387406678,0.0031694831592434312,0.007686079573847386,-0.0023034572699165185,-0.011166427073656851,0.0002639247927824982,0.01290615679226614,0.0064569459049190195,-0.008835432188705312,-0.002547646203716058,-0.005712032962776245,0.005554038557709649,0.012828526427577227,-0.011170181403145803,-0.01628742008703853,0.03203346280737451,-0.01705870796370083,0.0028706410568574616,-0.022363376261206908,-0.009632236852867104
ZCP4_0027,-0.019581582803350775,-0.012839835674711409,-0.006749433218031746,-0.03556644317505683,0.04197470756867187,0.004621326131301493,-0.010758497606794511,-0.007969180352148155,0.036687371293586055,-0.008232501069014103,0.007454249873917606,-0.02162527815937378,0.03594052337851224,-0.06238057893066835,0.024994708559327904,0.06830258009689677,-0.02232882101697785,0.00797822422027983,0.0009973842614020914,-0.06269390625210731,0.007608281627370797,0.005457567247310545,0.006734636492454384,-0.025107252357278738,0.007948887324748778,0.004834347656613152,0.015015379649473979,-0.0032185643716551413,0.001492583617437584,0.001747253462514212,0.024258887143223454,-0.019475582122319122,0.01522753583589516,-0.03618192010601993,0.008788008120181379,-0.03118393347781239,-0.02379377678984351,-0.010293694395477717,0.07397598841212313,0.019287837070528013,0.004099883949661656,0.03895450280474701,0.061015866234821546,-0.007785655061415915,0.011698722151056034,0.014514211333241331,-0.004456911496904158
ZCP4_0028,0.0008259145438436556,-0.007018714831010074,-0.014864006778185754,-0.004589616601596435,0.004815563458689721,-0.004477642814692936,-0.005706815528094457,0.0041435910046099525,0.008588961377092148,-0.006002762121777596,-0.01918449297569064,-0.015064688926917941,0.019847770710518266,-0.0069931646526057755,0.003457333686573122,-0.009408542217782513,-0.004729147566035737,-0.0017968753096672084,0.004850195528276782,-0.022688576298393853,0.0017111917733941492,0.011194361780667458,0.044954784433328315,-0.0019455084876136197,0.016320014269040357,0.00311325076912199,-0.0013048114722785382,0.012287442906461056,-0.0012041920884118978,-0.0211475702049536,0.00729797163045945,-0.01609125738195866,0.002676693820399832,0.00886304038265207,-0.004849263985579294,0.013163249384723373,0.0004259886050906402,-0.003504078903933054,-0.005437497086170021,-0.002803812959874993,-0.015277934029924703,-0.016757964187897913,-0.014577162769476517,0.016896625993375356,0.007284478241837367,-0.004984712051374397,-0.00783261333548962
ZCP4_0029,0.0053513401964124215,-0.00286732468891814,0.008258128407481769,-0.005069201771495796,-0.0031397002737634096,-0.012603922972685633,-0.006687187844455747,0.0067016854336056555,-0.008796602833545457,-0.0033952576176964166,-0.038673824515899825,-0.017796579806784465,0.011930080093641318,-0.008600322145820804,0.02331540991637103,-0.011105439308593739,-0.020479018510074377,0.00144682894787997,0.008172843298073712,-0.009519527578161015,0.006212982714839102,0.00937939595952381,-0.013106242934241069,-0.0024138594399683083,0.009730939775957495,0.006481515727225443,-0.016885250486120832,0.026938805759592368,-0.002355488769700951,-0.00453632566550311,-0.00954765028341741,-0.03756277528564686,-0.010249746372937801,0.03533840917918882,-0.004812595831116551,-0.014094584314678405,-0.010272301922390965,0.0004495545134757715,-0.023400227051797284,-0.0008463485736193446,0.002978434226414493,-0.006681765697796722,-0.01087509468011602,0.00864711697642852,0.0018148833249217668,-0.01238136450015761,-0.017641856118664173
ZCP4_0030,0.02804567802422736,-0.0024313836766625247,-0.003735511284944558,0.017400340985532437,0.01198570120201639,0.025509853120372863,0.004152869219431713,-0.007750421862370773,0.042418791964873706,-0.019908953121680884,0.0010040719917792215,-0.003996458766307043,-0.013508638664346586,0.008666154786650006,0.006224804703343309,0.0006419722556883444,-0.01685066646712751,0.0010522761071673178,-0.01847539810885981,0.06591642389954167,0.011282730538816007,0.013683539956777529,0.011779009357931336,0.009511582857593305,0.004243369364714173,0.0064004662231754465,-0.005923723254594237,-0.0029671741493577644,0.0010321832438478901,0.010488417440249706,0.010167863119824821,-0.0044582141835206425,-0.024964634466180434,0.00018548421845401494,-0.004481155251416612,-0.011181969510484504,-0.022046524415485675,-0.026690216105590303,0.0022179913925785538,-0.004569133581642763,0.0032725736149992893,-0.0030503194671987256,0.011684335191929771,-0.005994063720320108,-0.003410841374664317,-0.010401266818959788,-0.023933350799383822
