Geneid,SRX6700162,SRX6700163,SRX6700164,SRX6700165,SRX6700166,SRX6700168,SRX6700169,SRX6700170,SRX6700171,SRX6700172,SRX6700173,SRX6700174,SRX6700175,SRX6700176,SRX6700177,SRX6700178,SRX6700179,SRX6700180,SRX6700181,SRX6700182,SRX6700183,SRX6700184,SRX6700185
ZMO2_RS10070,5.527049350035362,3.015121909090847,5.698042724609334,4.494725642851731,5.770638285876094,6.648857275050372,6.936612530767288,6.611637984401372,6.029238742794234,6.076785117672299,6.148918048273614,5.146665820494808,5.9134720745024065,6.000774897326799,5.521447758819649,5.693578790803664,5.821382890718028,7.00565631227512,6.857606844907352,7.020624507931118,5.751681733940676,6.022441050566384,5.193958369313838
ZMO2_RS01195,6.5187969038085125,7.758079727389087,6.421388282537464,8.180640833961522,6.784687664874855,5.960418774249871,5.4599843040082865,5.786028468064195,6.623436632549323,6.741182787698552,6.33314936287362,7.134538809076151,6.613373609966767,6.682623977640543,6.84867011066244,6.767062095414004,6.513752196444973,5.278254490327993,5.11597867692698,5.065695432654222,6.750989367780585,6.63826558484488,6.656709059311704
ZMO2_RS01205,9.988132508967821,9.540282779467224,9.631230331375038,8.842319445448826,8.250289710282637,7.9782936722845665,7.489491392856814,7.864876487556627,8.265955480845534,7.976048410877357,8.110270692410358,9.59345750624078,9.298100788871894,9.195325936982814,8.503157629529738,8.695141025948695,8.36278285496172,7.481817421489837,7.64821047658957,7.503531728407985,7.984288019164049,8.11502104094014,8.20406455188836
ZMO2_RS01210,7.305939975828804,6.2075373907830755,7.319727749975386,7.482636404716169,8.194163827842011,8.041334618001592,7.8076663237229535,8.265704358772496,9.790019590237721,9.536377695198484,10.01079558263744,6.854604712347531,7.241451951784016,7.407834594706107,7.610502731530509,7.843966056538464,7.721954247985376,7.450328891247304,7.497799884749821,7.439364217309082,10.128509663162475,10.14300453708094,10.17589493510108
ZMO2_RS01215,7.381090493980137,7.45337747596804,7.351065799914658,8.09522531929124,7.7239290032305,7.602637750929037,7.483571563584633,7.67566316814311,8.52317104041424,8.476309891505414,8.624222122447549,7.617128834249784,7.555943594023965,7.522284727391022,7.73536611808981,7.601743352800829,7.63125455632439,7.359241934731511,7.245571479850212,7.399385401492393,8.780473560559805,8.729724123112195,8.879037434164045
ZMO2_RS01220,7.318679071701472,7.164670116594834,7.346482093245244,6.592731911515853,7.183781459664107,6.880832648930095,6.973609353592196,7.052304162481618,8.252568910753986,7.81757775444987,8.63673394744717,7.474529835993692,7.408640929304242,7.3527688675883285,6.809956852948004,6.968800031073055,6.912000443078584,7.2229103198525335,6.934586815433685,7.32635389227675,7.047826790847732,6.948057837245035,7.096181518954413
ZMO2_RS01225,8.418579324360117,8.745005485667125,8.404919671794676,8.654535389274571,8.00563780914416,8.22371862727913,8.158450489435952,8.207716295469599,10.18472619546556,10.324466145519297,10.29526676208597,8.678868347926162,8.562864293095332,8.543116399758318,7.77928791337878,7.753200255269888,7.523755773716673,8.159481323914331,8.14615928439273,8.27968061482734,9.829314037824807,9.427381299507834,9.434216883894344
ZMO2_RS01230,9.82523996973212,9.945202321516232,9.829358912469553,8.964348413867212,8.752393457688239,7.899920230190065,7.01696903509502,7.653847984342634,7.784264236858674,7.276305830640133,7.716958223855126,10.051408049718416,9.807892248756547,10.097113456365506,8.639918728421241,8.766921697216826,8.583993995243041,6.4856868894854856,6.573686141491898,6.49385993382379,6.977247625563675,6.782226128660406,6.776793040237004
ZMO2_RS10275,10.975494787061706,11.796602461875207,10.91803080669147,11.925402737843115,11.108956083646168,9.886271169035608,9.56246945550073,9.838079020781123,10.179620646129644,9.880040309862876,9.78816622799421,11.359903065148233,11.036768374881394,10.806922704459224,10.973302947816725,11.061174054490662,11.07946803625024,9.507035357996353,9.202920993956493,9.517425877233507,9.645528755063886,9.429293871034053,9.603459605337672
ZMO2_RS01240,5.833262512753518,4.031157414859448,5.853610864644931,5.03116470569174,6.775507840185282,7.101935668916828,7.3100729359023795,7.4335391611784845,9.922117204441328,10.398889140797385,9.90236035133775,4.811393226681186,5.526397142286813,5.78065448354436,5.09441666911823,5.16574794653025,5.337482056724891,4.189379119361061,4.567040502797797,4.4569977391046285,4.367698262863206,4.732781079888177,4.303248670549665
ZMO2_RS01245,10.313096498892394,9.758820840924871,10.29998704575439,10.529335949137025,10.540520229011802,9.758512816818147,9.581255326911124,9.880198192914877,11.578136694179586,11.782136346357643,11.787759707746208,8.224260931099684,8.363331767590681,8.42300917565585,8.031874772153332,8.345745146764509,8.11384076599151,6.675386415159163,6.616948360198844,6.596793752039426,9.382388746129822,9.420513168076667,9.547720391365734
ZMO2_RS01250,9.622045584316139,10.068949722591494,9.503313407248953,10.400495156673117,9.435881277981693,8.605246006744022,8.193518983739375,8.474347504997224,9.58723070552745,9.35223767118948,9.63597400832413,7.942779363851149,7.80861361378042,7.760480292025131,7.439026080667295,7.545586626685358,7.266826921860153,5.845503993057547,5.674773938149305,5.728836991426026,7.681544874780307,7.457340829879024,7.775443870285872
ZMO2_RS01255,9.084389001102005,9.091155706218867,9.011997321052599,9.498719474614663,8.857930611980093,7.971957142092931,7.529110941152063,7.955443132330931,8.170604878161477,7.938998386297458,7.9687847948416755,7.21503365384031,7.23622787730274,7.200200496607723,6.765358084987581,6.9678322277205815,6.801091366172586,5.651634728655547,5.705045629232887,5.564534928818544,7.024260774511267,7.014458491221473,7.082365260244025
ZMO2_RS01260,9.6029649439991,8.39556993577242,9.658436364620018,8.801174925171942,9.807797796717733,8.63144433053809,8.66844204097965,8.538673115083107,8.609344439885747,7.9844192906438,8.191285402139888,9.717807572343975,9.718500964121244,9.734339165811868,10.260543965484827,10.127686457085881,10.558175185004812,9.33848214527589,8.818117221570235,9.349724572979357,9.077259194880822,8.74642771753485,9.056406746989625
ZMO2_RS01265,8.323066042432467,7.405173627086235,8.203153119379575,7.0035420307098235,7.433164422412029,6.731394209691247,6.138721559513065,6.512820018262144,6.457398737504933,6.433288777398468,6.608024710951911,8.381913372670132,8.61626867494547,8.779878397183671,7.700477944041247,7.7756167107888245,7.599768528837035,5.963431744609481,6.000034306901765,5.856656327149676,6.510103923967074,6.388148657701822,6.557352976424004
ZMO2_RS01270,6.725227024349663,6.7163860970008225,6.746674158731585,8.455838521245113,8.248948165927501,9.306736830693557,9.292665361719232,8.970197251349177,7.8225929104408705,8.056789792384807,7.647864887544295,6.879586303714837,6.703249519026389,6.868079691148882,8.257461628153038,7.908934886617953,7.923114374525398,9.611760392018224,9.580052481916258,9.66547066192637,8.136485345232913,7.916279934252827,8.233091974652577
ZMO2_RS01275,6.474521432370963,6.862433072520577,6.291889352586846,5.926514481776786,4.97409840279717,5.131039115992869,4.381725193268,4.94317742036337,5.236899869242583,5.35096540142417,5.104448332117326,6.897908554835937,6.702393299709875,6.79859210775539,5.540014086989724,5.6444739840989016,5.42237336348736,4.140181406726437,4.308273124985387,4.275400006420007,5.635248379288328,5.653791829069229,5.693789831449189
ZMO2_RS01280,10.14894383236475,9.645593771728363,10.002120643143758,10.416042359438215,9.383334170523618,9.279083646120831,8.606929874550817,9.179934069568645,10.027305197555703,9.68593519292518,9.672837509509325,9.893384718777883,10.106872089749467,9.996727553002078,9.368417646002529,9.78695358144791,9.455537180849888,8.284670331085232,8.319954332138801,8.607344495764087,9.555293538337239,9.697812800343607,10.01129665933749
ZMO2_RS01285,12.505673551705275,12.449494491735367,12.47545177773321,11.470708819331675,11.135044140547183,10.854987521671733,10.75329725825989,10.895298585580546,11.008362279766693,11.115168728165877,11.079135978505024,12.411958705699204,12.637279096134774,12.212263690302123,11.332230995864656,11.759291736619728,11.472410936861655,10.70124191177567,10.761920624160423,10.687983399283667,10.924179135529295,11.417379762501637,10.942711721035634
ZMO2_RS01290,4.896990828593394,5.548478345049352,4.832444118706715,5.814566854684701,5.253454929819906,4.144231886075537,4.064216353653662,4.284220425469974,4.603510864634009,4.867094542247184,4.435867548866269,4.797687881889862,5.143856164413559,4.417324671500204,4.673219348444407,4.704967805602138,4.633570478978535,3.484066199506679,3.3667169955848713,3.43678205478954,4.557629881157532,4.441805619464981,4.594518352306633
ZMO2_RS01295,8.724168581142308,9.45011347745758,8.680688759038068,10.307850989094149,9.649248913502491,8.676205622296543,8.893194601251084,8.76959372005862,9.818297058670648,10.564558342442572,9.807412872883594,9.103747875541595,8.823150373075007,8.578282552055597,9.144030515296373,9.146002283172837,8.97318967948737,8.798895004988461,8.552358962262517,8.76022596405964,10.253659382369154,10.338654116718713,10.684466851110777
ZMO2_RS01300,8.762871912392923,8.065128891839391,8.790380442751893,7.410951043930116,7.950573628332678,8.394293707285643,8.121978661800378,8.115791871628556,7.759687579917633,7.560352689060937,7.713003385706362,8.538803745169375,8.535624720791649,8.637175524643647,8.32919044379251,8.441481102905135,8.480346491223917,8.41068602656643,8.100830403796333,8.478291659345755,7.854858196866775,7.577829257963444,7.7655595103579165
ZMO2_RS01305,7.523552676111329,7.776713622977445,7.566239107062648,7.389067664956252,6.435874487258998,5.852875834873044,5.418779019697923,5.938183508849671,6.20495020195538,5.715083653506721,5.903086720184831,7.504297927188274,7.543853738229903,7.097044039920344,6.463188147739595,6.929001751907641,6.653847760140489,5.074565108562344,5.020597156366906,5.095152001958787,5.443360917195435,5.4260958789672555,5.549901506326629
ZMO2_RS01310,6.8221380249238095,7.237362855362883,6.803472662299083,8.220648084612677,7.531296308465032,6.843680503076065,6.529977489726071,6.845353106252143,8.08263688595561,8.251181687494654,8.052669128605276,6.981543045855372,6.822640538154688,6.75312554848707,7.225697939780468,7.363015423554052,7.078750276634125,6.3528411721525915,6.321147203856338,6.3983759484933245,8.305149718927174,8.349680470769771,8.40365974260112
ZMO2_RS01315,5.392842664226295,5.03429651612814,5.345550581412907,6.119531016118809,5.925786075922813,5.471538528221568,5.178519599724992,5.282464696145804,6.326040439250299,6.340255775210728,6.511248784754545,5.442555528688662,5.532744367346165,5.840980429422773,5.7177063379549375,5.929481638420372,5.604253201927451,4.862465287951717,4.908870923069274,4.826930703350639,7.162411227951932,7.228488648602667,7.045357806871083
ZMO2_RS01320,3.6925073633748102,3.510108692214601,3.6248118532607783,3.2666495694354247,3.4286583630248817,2.904138734320793,2.89116735758335,2.646984073702332,4.926125384184849,4.332279417829826,5.111527571871731,4.236726866486666,4.382956172397231,4.253264275095752,3.4625989488276674,3.645587414293605,3.630952884558557,2.753139429069438,2.550248075458984,2.719131224949839,4.554308534892813,4.751270243652091,4.683258565774868
ZMO2_RS01325,4.839204471259806,4.117078218195245,4.692706540958566,3.8911363069540625,4.265327146640268,3.9301225354786973,3.5249704129287083,3.8213729808917645,5.418828426126164,5.192837352377578,5.742205190585082,5.2325987447857365,5.288510963083195,5.6595993348473135,4.467811385823408,4.858096726414194,4.618198148856421,3.557828010817818,3.645248579955305,3.6532217433490275,5.310618495247596,5.245670939671319,5.1238477579873205
ZMO2_RS01330,5.823411824340653,4.194217474969206,5.774351193946389,4.2341202813691075,5.325494758491366,5.852019045959523,5.414126114569427,5.544036245973265,6.24620576977454,6.209824036556622,6.604409317919536,5.621476160901349,5.988995221873549,6.302349914311793,5.724436320033651,5.809015603936587,5.947254252886981,5.5780464048007925,5.705911235416432,5.567613168868376,5.651049912609978,5.995943724440495,5.475001277756561
ZMO2_RS01335,5.60676535003232,4.025182684228216,5.586426765424002,4.655417446581728,5.814753683295166,5.5148928511493205,5.331744959390711,5.535372643604587,6.0233249163750475,6.04394181249414,6.288132702452962,5.110598089361763,5.775690753836309,5.6683495286849,5.626186470070773,5.895767921618292,5.991153341597498,5.370648690494372,5.363578451293934,5.417385286198633,5.808582866920033,5.813190841995676,5.948150635014189
ZMO2_RS01340,5.320089320038578,4.116270072220081,5.354118507533502,4.87512135215761,6.065472852103188,5.612568003817299,5.4439157922815244,5.508454742077439,5.685266524537265,5.580228341041102,6.079108704684772,4.94059138028998,5.3877245433746745,5.548839684640436,5.5973315596888,5.759252366773764,5.618962921812656,5.290229130863518,5.375138487764062,5.3634253090623645,5.231491228535648,5.360864906528924,5.252392678076373
ZMO2_RS01345,8.58097723545203,8.507243400122064,8.548770042825764,9.390443705608824,9.239159407373979,8.198684765466268,8.087001295324125,7.902856810277072,7.783743006217849,7.844364335131243,7.296439212784132,8.698776260726282,8.261733801679593,8.364815743417893,9.559099665729473,9.035740492238329,9.376936230718737,9.018088002258876,8.56332473605557,8.789608494527737,8.526894583393105,8.034894159168626,8.232096266241715
ZMO2_RS01350,8.976332407133722,6.411055996209985,7.970249389122893,7.23409985584902,8.259611218701913,8.329447649253424,8.065219322298796,8.304994788204697,7.787731575797689,7.903836522714529,7.814367352771182,7.480129782514915,7.751545289863271,7.914981621482607,8.229974023506083,8.255485413184582,8.447056925605086,8.168581310563535,8.37483718863731,8.325757970051079,8.619152836178442,8.707345295934099,8.721153634189882
ZMO2_RS01355,7.358152712026547,6.785121801532002,7.018307579338058,7.812538126389352,7.643995388723875,8.242246207175995,8.02982834585631,8.2121884107149,7.335616743851519,7.191468697694424,7.250224705318627,7.128547875424264,7.002361443980621,7.285135480355635,7.81745482945084,7.644365898282479,7.661881769642842,8.079329180344896,8.275837507145262,8.079232062480562,6.985953262197485,6.894092884500513,6.864894139635506
ZMO2_RS01360,6.871005163006337,5.693276614697946,6.547672247356543,6.645694108942018,7.175027305992813,7.909706058901288,7.82643788052939,7.903712206403498,6.773015852285502,6.9180160203635435,6.830102442484862,6.378485146032956,6.512542110274478,6.83879073804894,7.286564077315166,7.167322017190178,7.271891506295262,7.8524617695682455,7.999351554510749,7.834241075574459,6.924607450678474,6.83666820567337,6.903043045515083
ZMO2_RS01365,6.273832975248832,5.769173321293877,6.2438368477621715,6.6549274910217,6.4454954413967664,6.354667770852497,6.015417384444229,6.259644593149983,7.37300273564829,7.508626200949007,7.499294281668251,6.243346299583089,6.239287207165849,6.206960463151874,6.400284028963121,6.5319510489469925,6.276832192193236,5.947698717738913,6.007522123172602,5.888833872879105,7.785970758013128,7.69777504687542,7.908391188156523
ZMO2_RS01370,6.693546477563183,6.027970229422711,6.687584596750482,6.1948451400914495,6.805796823522253,6.4904111687745525,6.268190200996039,6.501350135816752,6.74973890515857,7.1868941316011465,6.825885074549862,6.684349105433014,6.8780254415595925,6.925767980039396,6.73038865175967,6.948231242534177,6.850317855288523,5.992260638788466,6.2059395339342975,6.165762525211581,7.904360361639984,7.835680454967909,8.001481294569235
ZMO2_RS01375,9.914512165143815,9.784042641621477,10.056280115160554,10.36173003889234,10.086870152224929,9.274349101502208,8.94933128145446,8.9192955652069,9.168583366605203,8.822061031989643,8.762055958198612,9.233945683310207,9.043749791069354,9.214672901165432,9.895775451706672,9.597027018332897,9.78551914017243,9.087711181046624,8.888912847239006,9.001696256949558,8.901781064280424,8.636941674589561,8.555233881740813
ZMO2_RS01380,5.939014241011521,4.957620724156365,6.081196984181445,6.181987025073884,6.802531005392227,6.43884034876608,6.126123073187705,6.301757202528025,6.533670030728261,6.137696424776485,6.892757848676937,5.567872688880918,6.142335476555086,6.2069228040242646,6.554166178953319,6.4825554971785095,6.391086031095235,5.868707149272351,5.932144150015765,5.968492062472804,6.573332109446016,6.78522224740426,6.403167910447482
ZMO2_RS01390,5.942740833819847,6.430562240945943,5.889573721376964,5.9434565948981355,5.373883696204826,4.933261392233851,4.885177490252439,4.920390952698515,5.461603857175023,5.577616466342031,5.589788670553389,6.164578985965801,6.003104660107573,6.060516448845206,5.538843967005052,5.3530349836236075,5.157923715940686,4.799815273918167,4.76785442574256,4.605459398570384,4.562213975799082,4.749765416067945,4.688851396110781
ZMO2_RS01395,7.571217661290792,8.641367875463796,7.514229903577982,8.307538975361865,7.444689227821544,6.840323565055865,6.525087722290857,6.588317887791109,6.5824775429199915,6.463654042174497,6.495085335589396,7.821283527989985,7.784769786810407,7.276812988886034,7.1892221932138645,7.250221739495467,7.034239447781967,6.389775099656391,6.527919985466038,6.494781463527156,5.496848495193547,5.581207127052712,5.515029678386015
ZMO2_RS01400,8.439254694593949,8.950270864546493,8.378706507459132,8.352228441097663,7.538885261923228,8.20125826306185,8.137861036819501,8.165282600583652,8.347430995596028,8.15952092804587,8.376238267060291,8.79623281054929,8.576826362472076,8.65941336699236,7.91167682892187,7.943981754325078,7.679966349918144,8.101142506501127,8.02513203700719,7.937277882482776,7.690395267915578,7.499430757751732,7.676129959446045
ZMO2_RS01405,8.393949493061557,9.222224460500446,8.332267558704793,9.041210339071581,7.688131167723169,7.726987136866823,7.269595972109322,7.560914345796534,7.943458845524666,8.022550135027444,7.9125388445274005,8.895942807026135,8.6221678496879,8.809546378510806,8.186137587061067,8.092288558780275,7.713537953816482,7.264465448593864,7.296396927492113,7.141709498801673,7.463755516866013,7.27895918775379,7.425638862141997
ZMO2_RS01410,8.425702868629736,8.86691862752759,8.46195083101102,8.918631491392821,7.990063539606559,8.150073321007248,7.9468307459006375,8.374591277646019,8.720325622144456,8.74078592987745,8.708053518135928,8.73664490360886,8.56607178521378,8.415390511940847,8.13511508224784,8.363641164186058,8.116459031377874,7.707739046979339,7.737704428498791,7.829173674453039,8.697980534163968,8.647857301125477,8.973118540344352
ZMO2_RS01415,7.882764707376467,7.966489453134104,7.746034673421852,8.51840355628222,7.761968347499621,6.928647162324057,6.667570280942565,6.989419087027344,8.053225826735053,8.430005754549468,7.75416940292356,8.082909396517763,7.755287744419665,7.968081961850748,7.6733175423894835,7.906955247680297,7.621626681005837,6.600717183414663,6.569379645861536,6.587441213434769,9.309102720697146,9.30237336999214,9.443968196114263
ZMO2_RS10160,7.9560642837854365,7.703241682834885,7.716899686454694,8.358207995282797,7.759238739893778,7.43501325419069,6.969401549533856,7.457611871824272,7.949830402318411,7.708740437889005,7.874142506610219,7.853374806011153,7.713275832188352,7.755317780454224,7.903294789093695,8.11386516251125,7.895924213825464,6.931050910622339,6.867836182994744,6.794217530650952,7.615307042626964,7.502467590043229,7.694824247714071
ZMO2_RS10165,7.964090252014971,8.17738665675185,7.756329810988671,9.07768640976352,7.983520461320964,7.768517570654149,7.2679256779458745,7.6785864892087154,8.555158614557927,8.416546940152081,8.501703386096661,8.144410938995753,7.756776091691557,7.963537566242463,8.169047870307166,8.192869343960712,7.991898573666118,7.197669007612806,7.245284173933185,7.105583580449723,7.946813269776618,7.8954792464534425,7.847822499740373
ZMO2_RS01425,9.568260647914553,10.14035041086611,9.498142339057187,9.36949595799569,8.097196091505774,8.495211794140253,7.896731887841762,8.393873673883014,8.894793526203761,8.617865293901014,8.847822799385893,9.96539258441665,9.611219487497824,9.662706576193145,8.647011609104304,8.953305342086248,8.57760783492348,7.802084068013111,8.004138017071028,7.819240165199319,8.305724501294232,8.476265610569138,8.400424460762448
ZMO2_RS01430,8.892041472131938,9.549841733146238,8.807067723675436,8.786934418102192,7.652954924467775,7.448077655854933,6.887625419270033,7.460370159663396,8.046136680622647,7.722320091356138,7.912866071488485,9.19333555979383,9.023611646733086,8.694285913463299,7.824132739426311,8.328048296189912,7.901699979731936,6.942298507848372,6.9572779959959945,6.9848027160716315,7.740818385805548,7.696931155579433,7.910281706460086
ZMO2_RS01440,11.11066834650797,11.10171811913054,11.216915159340877,10.984801619867808,10.960703945672028,9.72311016335028,9.030424997179134,9.329355800426308,8.557853850370526,8.266467290666027,8.20633962482659,11.298500223024183,11.259679671116865,11.455050089954176,11.121103727547494,11.243386488842846,11.026414212674233,8.39429870221549,8.417993309213944,8.241127992522323,7.644510408654738,7.277486664013332,7.233943706638565
ZMO2_RS01445,8.147447080823707,7.659257717759809,8.231157044023325,8.427631789740984,8.123828066300124,7.661339551394414,7.1966652628215,7.490948989966422,7.6283439437511005,7.277728668135705,7.334807912224777,8.059758639889363,8.17190062503191,8.131879171559497,8.129353657966783,8.381178629697962,8.243183869633588,7.2661100553934235,7.418419448191644,7.376649669571602,7.456763085411541,7.388980898623009,7.507447864367947
ZMO2_RS01450,7.234571350249599,6.618968422960731,7.231033185166178,6.932261912573924,7.0382153137231,7.006172957350856,6.808796521315979,6.742336970587019,6.79193048682122,6.895734506705794,6.882571257707481,7.014362776252924,7.247602556484992,7.202568801511629,6.982708808870071,7.030943864684143,7.043765805405498,6.824570772666466,7.000486151748084,6.946085705518267,7.03942042538172,7.162886888033734,7.171354047242339
ZMO2_RS01455,6.628037210730506,6.063166337090196,6.70643053230681,6.5264039619109235,6.579170819460774,6.129131948278958,5.942467188249486,5.918227654376513,6.281871609981751,6.249349185469911,6.510874418010726,6.612545015017635,6.798931505309063,6.851321932759557,6.590377839318515,6.732198393992758,6.436349045283356,5.715550120158889,5.765230455989141,5.73841631330406,6.412637461276827,6.614038471939799,6.513768993105655
ZMO2_RS01460,9.987486605066142,10.011261591248502,9.988163336000694,10.760996368053673,9.961743741445751,9.174517600042243,8.54950927749185,8.959728654903328,9.209399695395522,8.721749103534698,8.755489714336191,10.04612165136982,9.847373654540926,9.85920774840989,10.382573610454019,10.150848822558588,10.181428782797871,8.846549357211373,8.622972458309553,8.822974886865355,9.01975577699176,8.759739356022271,9.000008990664375
ZMO2_RS01465,6.733996635809787,6.847737489367199,6.759963419496095,7.332140953620547,6.824937351288114,6.303355116044001,5.758734998747751,6.04464234916112,5.691522206767815,5.683950975671594,5.59120435949961,6.948549269749433,6.74735662534658,6.9551921099963145,7.176086023869099,7.111612063692705,7.102236729633181,5.766848060966538,5.786701667804089,5.687140083178806,5.538809664643268,5.741102405460268,5.600092468354801
ZMO2_RS01470,7.66603886242858,7.550778752380917,7.550673345783577,6.614945560598488,6.831873909307118,8.11686957316492,8.573280800717292,8.367621310561308,10.244775159569304,10.356719552886247,10.489942108404438,7.8136682310372345,7.794746518592052,7.815421977170799,7.015590584625262,6.966235588783438,6.9602013274769305,8.677694934444151,8.54541837050453,8.717939257597607,10.271807794332348,10.036094494563931,10.28055701240489
ZMO2_RS01475,6.639148644335916,5.455973757294129,6.6793548886882625,6.065842558469017,7.428004732302833,7.9753878773500295,8.461976480508422,8.188507819320645,9.559528320864136,9.98196535257259,9.677693513462268,6.4573128197689265,6.848309272986033,7.135477776351723,7.073684381538657,7.093913118441616,7.063631354347832,8.503834981188346,8.350392053705066,8.438446103464601,10.774095905668721,10.683779646608633,10.763648021747663
ZMO2_RS01480,9.17194964928762,9.691173923991803,9.147836903903237,10.396138800929824,9.556634429633604,8.707638330401604,8.299235214908242,8.679985390758382,9.31729924102328,9.290109908651091,9.230087924685373,9.46651554285091,9.090764250314711,9.272086245903383,9.563841222081209,9.41358074845963,9.254719261248889,7.932836913529788,7.963360322422814,7.883948796945973,8.639619495887,8.50389294401435,8.702823372051418
ZMO2_RS01485,6.1083578441031205,6.113497293626557,6.077506536486998,7.1424587248649445,6.799772015681787,6.264707933726115,6.206759504431318,6.32916339301637,7.91230305484186,8.047247699760788,8.163872415866964,6.23219719693701,6.270291694007412,6.503520074415406,6.536440117671492,6.408760945237196,6.269980042007266,5.849426168499063,5.866224507065968,5.66302781577539,7.3404833762597965,7.125706503376582,7.3640655556133074
ZMO2_RS01490,7.741526134826759,8.30406840355026,7.862218161261355,9.972069003092775,8.58640928732161,7.384994548256194,6.423104883927032,7.092302896548446,8.279655791027736,7.9389926404005635,7.9973986377998365,8.521067049208423,8.121061260202673,8.42600060376775,9.027941637562325,8.941462460916345,8.880144349711143,6.124929659774821,6.161090784919014,6.116680478598703,7.7750110402211465,7.603583984592858,7.811032505910762
ZMO2_RS01495,9.26956856142269,9.186064461480036,9.394466558947567,10.236310359859672,10.195060127321309,9.977666286930637,9.637654035315467,9.785666908418447,10.335931693111581,10.280394575140518,10.401674974473995,9.50778259908387,9.342583320748664,9.710607853521259,9.972743584931523,9.89089168925102,9.679859264379216,9.693095563581405,9.71084864142474,9.654645720178078,9.552660859101959,9.69028526973165,9.621445424111377
ZMO2_RS01500,8.686451484274697,9.032117967260536,8.7388981618006,9.698448972995926,9.45909413108344,8.741990997964743,8.853346112410716,8.737322956625148,9.587051595284768,9.677041626466556,9.68546723807548,8.991482137653179,8.842729737891025,8.75055387175324,9.098443411891148,9.038569451790849,8.79565629950938,8.727420687202782,8.582865933215562,8.546503893538736,8.645221694375186,8.74688460711867,8.939722861198344
ZMO2_RS01505,8.307368860837252,8.836425476902287,8.32588180636334,9.394483345316242,8.776138479966033,7.892857645114512,8.091863181815038,7.729417741560374,8.509609882905123,9.018478054124795,8.549390572344365,8.635514066426854,8.456347829132188,8.443452919122485,8.34138161443914,8.166762392086914,7.963309828673735,7.917952635522086,7.7376775430981155,7.671777555660934,7.9192807841079516,7.957810587188738,7.863977358336264
ZMO2_RS01510,7.2760350042374125,6.719884843970433,7.283713791414801,6.935894334321859,7.442871156064503,7.2840495534177165,7.538346316484634,7.3156298313906465,8.204094005684883,8.471465431977764,8.543068200227687,7.143098222008106,7.396960989001807,7.578795306029042,7.156135154135832,7.008232236716454,7.000243032034,7.1635058439014125,7.150105386121131,7.026264418277032,8.258932054932993,8.302428242652601,8.312813481602602
ZMO2_RS01515,5.466137299865018,5.29780160766782,5.402789531659242,5.808651018859322,5.676373681617692,5.306187761270773,5.204142931065528,5.272793238425061,6.731622194993274,6.760759755982851,7.015392920573383,5.480963312709674,5.525439669887201,5.70079885010449,5.380043713838465,5.326676882056595,5.162098026899331,4.538897291054785,4.48174249638233,4.272251868834528,6.082667547219778,6.061815120170565,6.082962972981999
ZMO2_RS01520,7.22451694086902,6.609826827922956,7.216052993504949,7.023135748743739,7.530172471610438,7.088011105942502,6.8558876067523435,6.88252104493044,6.91532578638851,7.0618404785351645,6.908380415863606,7.069263698481529,7.1142287121220855,7.469845466363065,7.495854317820028,7.289704265034511,7.31791386069245,6.647207585724005,6.601443616257155,6.545814064447497,6.772433434879231,6.715932111983733,6.756661660957706
ZMO2_RS01525,7.390389808989623,7.33922856457355,7.335000581641858,7.972289794733395,7.336285286452704,7.070113309442867,6.792432414583322,7.0431047104805975,7.934362839725441,8.119559499384575,7.909207754545293,7.473277238222644,7.223755389426438,7.394493248950503,7.4866030364466845,7.333809890814147,7.371528632034455,6.524963687303461,6.453279960823698,6.4535936283477575,7.523245294867574,7.37982652498253,7.423705585107992
ZMO2_RS01530,6.325933532730308,5.451147294320246,6.414640714245428,6.478426549381804,7.081143952834756,6.89280192267745,6.881435550661579,7.043987444510838,8.262825515403412,8.222784259429853,8.425837847510618,6.110716580273986,6.323646791699531,6.3499566755180314,6.595364673328857,6.862819502549081,6.70610942070793,6.746003480624771,6.764722995152191,6.632920831592386,7.748046992268846,8.045643991278027,8.001972037373049
ZMO2_RS01535,8.947454430808468,9.677859841791548,8.835783481755392,9.936168076296848,8.468307625899945,8.218931125780182,7.639000456863737,8.265729183329945,9.326293654546225,9.302841860667414,9.12954693701932,9.369001810770419,9.185278806275793,8.81542100006219,8.80974319909034,8.96644288179819,8.712081409577872,7.613201570497658,7.505570426946894,7.494718334018818,8.597695129224245,8.737560290716258,8.85037441993275
ZMO2_RS01540,7.355870876830272,8.49473620600163,7.148178368079007,8.704166594586377,6.904890661550235,6.627251389487353,6.043002586015264,6.59212558033624,8.294935515205848,8.128950902211184,8.147841094494142,8.109681148568601,7.763319017575915,7.529877313194432,7.21920245920373,7.326620850553163,6.936062361383535,5.887719850354428,5.671809273886816,5.741830141178067,7.1882378336564345,7.1457636871515815,7.376366481724818
ZMO2_RS01545,6.112990392603518,7.0760014506311935,5.818905553782381,8.109892092117688,6.7728176224279535,6.5883031001731425,6.329222407868944,6.526696685658298,8.631982876856627,8.675404331347213,8.59464082987542,6.83443343330176,6.431444509372301,6.415558906904302,6.568173469249135,6.254240009019437,6.012956500933636,5.850307410262173,5.8063344124174785,5.430272960743767,7.963403120755035,8.015056625264283,8.120566159617832
